a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,zero,3,,,,one,zero,zero,zero,39,one,,zero
zero,zero,4,,27,zero,zero,one,zero,zero,47,one,14,zero
zero,,,zero,7,one,zero,zero,,zero,15,one,17,zero
one,zero,3,two,,one,zero,one,zero,zero,39,one,1,zero
zero,zero,0,zero,37,one,one,zero,zero,zero,39,one,46,zero
,zero,5,three,53,one,zero,one,zero,zero,39,,,zero
,zero,4,zero,,one,zero,zero,zero,two,39,,19,zero
,one,10,five,38,one,,zero,,,39,one,48,one
zero,zero,3,zero,,one,zero,zero,zero,two,47,one,,zero
,one,2,zero,9,one,,zero,zero,,39,one,12,zero
one,zero,3,two,17,zero,zero,one,zero,one,46,one,9,zero
zero,,,two,,one,zero,one,,,11,one,27,zero
zero,,,two,38,,one,zero,zero,zero,47,zero,,zero
zero,two,8,three,38,one,zero,,zero,zero,39,,48,zero
,one,3,two,,zero,,one,zero,,55,one,30,
zero,zero,2,one,25,zero,zero,one,zero,one,,one,29,zero
one,zero,3,two,32,zero,zero,,zero,,59,one,2,zero
one,one,4,,13,,,zero,zero,,29,one,20,one
zero,zero,7,six,41,,,one,,zero,35,one,51,
,zero,2,one,34,one,zero,,zero,zero,29,,44,zero
,one,,two,34,zero,zero,one,zero,one,39,one,44,one
,one,3,two,,one,,one,zero,two,35,,50,one
one,zero,1,zero,35,one,zero,one,zero,one,95,one,20,zero
zero,zero,2,,,zero,zero,,zero,zero,59,one,1,zero
zero,,,two,39,one,zero,one,,three,39,one,8,one
zero,one,1,zero,,,zero,one,zero,,,one,39,
zero,zero,1,zero,,one,zero,,zero,zero,29,,46,zero
zero,zero,0,,17,zero,zero,zero,zero,one,44,one,,one
zero,zero,2,one,,,zero,one,,zero,39,,,
zero,,1,zero,41,one,zero,one,zero,zero,19,,26,zero
one,zero,6,zero,,,,zero,zero,one,19,,,zero
one,one,,two,25,,,one,zero,zero,,,35,zero
,zero,0,zero,,one,zero,zero,,zero,43,one,,zero
zero,one,,zero,18,,,zero,zero,,53,one,28,
,one,6,zero,4,,zero,zero,zero,one,39,one,14,
one,,10,three,13,one,zero,,zero,zero,39,one,,zero
,one,3,two,36,zero,zero,one,,,,one,46,one
zero,one,,two,,zero,zero,one,zero,three,,one,34,one
zero,zero,3,three,29,one,one,zero,zero,zero,47,one,,zero
zero,zero,4,,15,zero,zero,one,,one,47,one,22,zero
zero,one,,four,,,zero,one,zero,three,39,one,11,one
zero,one,4,three,36,,zero,one,zero,zero,59,,28,one
zero,three,3,zero,18,zero,zero,,,three,39,one,,one
one,,4,three,33,zero,,one,zero,zero,71,one,43,zero
one,zero,1,zero,12,,zero,one,zero,zero,47,one,22,zero
,zero,3,two,26,one,zero,one,zero,zero,55,,12,zero
one,zero,,one,15,,zero,,zero,two,39,one,,zero
zero,two,,zero,18,one,,,,two,39,one,28,zero
,one,,two,17,one,,one,,two,39,one,27,zero
one,zero,2,one,33,one,zero,one,zero,two,49,one,,zero
one,zero,3,,14,zero,zero,one,zero,two,55,zero,24,zero
zero,zero,4,three,,zero,zero,,zero,zero,39,one,30,zero
,zero,2,one,,zero,zero,one,zero,one,39,one,11,zero
one,zero,2,,10,one,zero,,,zero,52,one,,zero
one,,1,zero,20,zero,zero,zero,zero,two,89,one,10,
,zero,5,zero,,one,,zero,zero,zero,59,,3,zero
zero,zero,5,,,zero,zero,zero,zero,two,59,one,,zero
,zero,3,two,20,,zero,one,,one,49,one,10,zero
one,zero,0,zero,30,zero,zero,,zero,two,47,one,20,zero
one,zero,2,one,,one,,one,zero,zero,39,,,zero
zero,zero,3,two,,zero,zero,one,zero,zero,52,one,,zero
one,zero,2,,,zero,zero,,zero,one,39,one,3,zero
zero,two,3,two,37,zero,zero,one,zero,one,29,one,47,one
one,one,,two,,zero,one,zero,zero,two,59,one,47,
zero,zero,3,two,26,one,zero,zero,,two,39,one,21,
one,zero,1,one,42,,one,zero,zero,zero,29,,,zero
,one,3,zero,22,zero,,zero,zero,,47,one,30,zero
,one,,one,31,zero,zero,one,,zero,,one,23,one
zero,one,3,zero,9,zero,,zero,zero,,24,one,19,zero
one,one,,one,,zero,zero,one,zero,,,one,1,zero
zero,zero,3,two,38,zero,zero,one,zero,zero,39,zero,25,zero
,one,,three,23,zero,zero,one,zero,two,,one,33,zero
zero,zero,,three,26,one,zero,,,zero,37,one,36,zero
one,zero,5,four,19,one,zero,,zero,zero,39,,12,
zero,one,,zero,,one,,zero,zero,one,,one,20,zero
one,,2,,,zero,zero,zero,zero,two,55,one,18,zero
,zero,2,zero,24,zero,zero,one,zero,zero,,one,11,zero
zero,zero,1,zero,44,,zero,one,zero,zero,43,,40,zero
one,zero,3,,9,,zero,,zero,one,69,one,19,zero
one,zero,2,,36,zero,zero,,zero,zero,39,,12,zero
zero,zero,6,three,46,zero,zero,one,zero,zero,59,one,56,zero
one,,2,one,15,one,zero,,zero,zero,49,one,25,zero
,one,,,,,,one,,two,39,one,3,
zero,,4,three,35,zero,zero,one,zero,,,,,zero
zero,two,3,two,,zero,,one,zero,two,49,one,52,zero
zero,zero,5,four,32,zero,zero,one,zero,one,43,,,zero
zero,,1,zero,24,zero,one,zero,zero,zero,55,one,34,zero
zero,zero,2,zero,10,one,zero,,,one,39,one,,zero
zero,two,1,zero,20,zero,,,zero,three,,one,30,one
zero,zero,4,two,34,zero,zero,one,zero,zero,39,,,zero
zero,zero,1,one,37,one,,zero,zero,two,39,,47,
zero,,2,,22,one,,zero,zero,one,39,,24,zero
zero,,,zero,32,zero,zero,,zero,zero,39,one,10,zero
zero,one,3,three,31,,,zero,zero,three,,,,
zero,one,3,two,,one,,one,,two,39,one,10,
one,zero,2,one,13,zero,zero,one,zero,zero,39,one,23,zero
one,,4,zero,3,,zero,zero,zero,zero,14,one,13,zero
zero,one,4,three,37,zero,zero,one,zero,zero,49,one,47,one
zero,one,,zero,17,one,zero,zero,,one,59,,8,zero
zero,,7,zero,,zero,zero,zero,,zero,39,one,25,zero
zero,one,4,zero,,zero,,zero,zero,two,35,one,19,zero
,zero,2,one,,one,zero,one,zero,,75,,13,zero
,zero,2,two,,one,one,,zero,,22,,40,zero
zero,zero,4,,24,zero,zero,one,zero,zero,45,zero,,zero
,one,4,one,22,,zero,one,zero,,,one,32,zero
zero,zero,4,three,,one,zero,,zero,zero,41,one,4,zero
zero,zero,5,four,18,one,zero,one,zero,zero,45,one,15,zero
one,zero,1,zero,19,,zero,,zero,one,,one,29,zero
zero,zero,3,two,20,one,zero,,zero,two,55,,8,zero
zero,one,,two,38,zero,,one,,,,one,12,
zero,two,,two,45,,zero,one,zero,zero,71,one,,one
zero,zero,2,one,,one,zero,,zero,zero,71,,,zero
zero,zero,,zero,,one,zero,,,one,59,one,1,zero
one,zero,0,zero,14,zero,zero,zero,zero,zero,39,one,,zero
zero,zero,4,,16,zero,zero,zero,zero,zero,,one,21,zero
zero,one,3,one,23,one,zero,one,zero,three,39,,10,zero
zero,two,5,one,17,one,zero,,zero,two,17,,27,zero
zero,zero,4,three,27,zero,zero,,zero,one,47,one,10,zero
zero,zero,6,two,52,,zero,one,zero,zero,,,40,zero
zero,zero,4,,29,zero,zero,one,zero,one,39,one,38,zero
zero,,0,zero,,one,one,,zero,one,19,zero,,zero
zero,zero,2,one,23,one,zero,one,,zero,39,,,zero
one,,2,two,16,one,,zero,,two,33,one,10,zero
one,zero,2,two,24,one,one,zero,zero,zero,47,,,one
one,zero,,,22,zero,zero,one,zero,zero,49,one,32,one
zero,two,3,two,41,one,zero,one,zero,three,19,one,51,one
zero,,9,,13,one,zero,,,two,,one,23,zero
zero,four,,two,38,,,one,zero,one,,one,33,one
,one,,zero,11,one,zero,zero,zero,zero,,one,4,zero
zero,zero,5,,27,zero,zero,one,,zero,43,one,20,zero
zero,zero,,one,29,one,zero,,,zero,39,,,zero
one,one,4,,,zero,zero,one,zero,zero,55,,37,zero
zero,,4,one,33,zero,zero,,zero,zero,39,,40,zero
zero,zero,,three,28,zero,zero,one,zero,zero,39,one,,zero
one,zero,3,,18,,zero,one,zero,zero,71,one,22,one
,one,3,two,29,zero,zero,one,zero,two,47,one,10,one
zero,zero,2,one,,zero,zero,one,zero,one,39,one,,one
zero,one,,two,21,one,,one,zero,,,one,1,zero
one,zero,5,four,26,zero,zero,one,zero,zero,47,one,8,one
zero,one,2,zero,,zero,zero,zero,zero,two,43,one,21,
zero,zero,1,one,60,one,one,,zero,zero,15,,45,zero
,one,2,one,45,zero,,one,zero,,,one,33,
zero,zero,4,three,33,one,one,zero,,one,56,one,,zero
zero,two,5,two,17,one,zero,zero,zero,three,29,one,,zero
zero,one,,two,,zero,zero,one,zero,,,one,39,one
,one,5,four,39,,zero,one,zero,one,,one,49,
one,zero,5,,24,zero,zero,one,zero,zero,69,one,34,zero
,one,,one,33,,zero,one,zero,,,,10,zero
zero,zero,2,one,22,one,zero,one,zero,one,44,one,29,zero
zero,zero,5,,14,,zero,one,zero,zero,,one,,zero
one,zero,6,,46,one,zero,one,zero,zero,39,one,56,zero
one,zero,1,one,44,,zero,zero,,zero,29,,,
zero,zero,0,,28,one,zero,,zero,two,43,one,,zero
zero,zero,9,eight,49,zero,zero,one,zero,zero,44,,,
zero,,3,two,29,one,zero,one,zero,one,29,,18,zero
one,zero,2,zero,71,zero,zero,zero,zero,zero,47,one,1,
zero,,,two,30,one,,one,zero,,29,one,,zero
,three,5,,10,zero,,zero,zero,one,51,one,20,zero
zero,zero,1,,14,zero,zero,one,,zero,,one,24,zero
zero,one,,two,30,zero,zero,one,zero,,,one,40,one
one,zero,7,six,36,zero,zero,one,,zero,,one,20,
one,zero,4,,21,zero,zero,,zero,zero,47,one,12,zero
zero,zero,2,one,14,zero,zero,,zero,zero,69,one,24,zero
zero,one,3,,11,zero,zero,zero,zero,,49,one,21,one
one,zero,2,,34,zero,zero,,zero,zero,69,one,40,one
zero,zero,6,five,41,zero,zero,one,zero,zero,34,zero,,one
one,zero,1,zero,,zero,zero,one,zero,zero,,one,1,one
one,zero,3,two,30,,zero,one,zero,,51,one,,zero
zero,two,2,,,one,zero,one,zero,,39,,36,one
one,zero,2,one,20,zero,zero,one,zero,one,47,one,30,zero
zero,zero,3,,11,zero,zero,,zero,zero,19,one,,zero
one,zero,,zero,11,zero,zero,one,zero,one,39,one,2,zero
,one,,two,33,zero,,one,zero,three,39,one,43,one
one,zero,2,one,10,zero,zero,one,zero,zero,59,one,,zero
zero,zero,3,two,29,zero,zero,one,zero,zero,49,one,39,zero
one,zero,4,three,,zero,zero,,zero,zero,29,one,48,zero
one,zero,6,five,30,,zero,one,zero,zero,69,one,14,
zero,,13,zero,12,zero,zero,,,zero,39,one,14,zero
zero,zero,4,,23,one,,zero,zero,,55,one,,zero
zero,zero,2,zero,8,one,zero,zero,zero,two,39,one,,zero
one,zero,5,two,35,one,zero,one,zero,two,43,zero,,zero
,one,,one,27,one,,one,,one,,one,13,
zero,zero,11,four,22,zero,zero,one,zero,one,,one,,zero
zero,,2,one,22,,zero,one,,zero,47,one,,zero
zero,,3,zero,4,one,zero,,zero,zero,29,one,,zero
zero,,6,six,31,one,zero,zero,zero,zero,65,one,20,zero
one,zero,6,,9,zero,zero,zero,zero,zero,24,one,19,zero
one,zero,0,zero,21,one,zero,,zero,,71,one,16,one
zero,zero,0,zero,18,,zero,zero,zero,one,47,one,,zero
zero,one,,,19,one,,one,zero,,9,one,29,zero
zero,zero,5,,29,zero,zero,one,,one,44,,39,zero
one,zero,1,,15,zero,zero,one,zero,two,43,one,25,zero
one,,,one,16,zero,zero,one,,,39,one,26,zero
one,,0,zero,,one,zero,,zero,one,41,one,35,zero
one,zero,1,,,zero,one,zero,zero,zero,59,zero,53,
zero,zero,8,three,53,zero,zero,one,,zero,,,59,zero
one,,2,one,,one,zero,one,zero,zero,53,one,23,zero
,one,,one,9,zero,,one,zero,,49,one,2,zero
one,,,one,46,zero,zero,one,,zero,,one,,
,one,5,one,40,,,zero,zero,,39,one,46,zero
one,zero,4,zero,,zero,,zero,zero,zero,47,one,21,zero
zero,,5,zero,31,zero,zero,zero,zero,zero,29,one,41,zero
,one,,zero,,zero,zero,zero,zero,,39,one,6,one
,,0,zero,48,one,one,zero,zero,one,39,one,,zero
,one,2,one,,zero,zero,one,,zero,43,one,29,one
zero,zero,3,zero,9,one,zero,,,two,29,one,19,zero
one,,,zero,17,zero,,zero,zero,one,83,one,11,one
one,zero,2,one,16,zero,zero,one,zero,zero,47,one,26,zero
one,zero,0,zero,22,,zero,zero,zero,zero,59,one,12,zero
zero,,,two,,zero,zero,one,zero,zero,,one,30,zero
,three,2,one,18,zero,zero,one,zero,one,34,one,16,zero
zero,zero,2,one,43,zero,zero,one,zero,zero,39,zero,35,zero
zero,one,,one,49,one,zero,one,zero,zero,14,,12,zero
one,zero,7,five,,,zero,one,,zero,48,one,,zero
zero,zero,3,two,32,zero,zero,one,zero,one,47,one,2,zero
zero,zero,3,one,41,zero,zero,,zero,,35,one,40,one
zero,,3,two,33,zero,zero,one,zero,zero,39,one,30,zero
one,zero,3,two,36,zero,,one,,zero,59,,,zero
zero,one,,zero,39,zero,,one,zero,two,,one,49,one
zero,one,4,zero,37,zero,zero,one,zero,,59,one,15,
,,4,zero,11,one,zero,zero,,two,19,one,21,zero
zero,zero,5,,25,one,zero,,zero,zero,39,one,,zero
zero,one,,zero,6,one,zero,zero,zero,,19,one,,zero
,,,zero,12,,,zero,zero,one,39,one,22,zero
zero,,1,zero,11,zero,,,zero,two,23,one,,zero
one,one,5,zero,,,zero,zero,zero,,,zero,17,zero
zero,zero,4,zero,6,zero,zero,zero,zero,zero,55,one,,zero
zero,zero,,zero,54,zero,zero,,zero,zero,31,one,21,
zero,,2,,41,,zero,one,zero,zero,,,51,zero
zero,one,,three,26,,,one,zero,,47,one,36,
zero,zero,3,,11,zero,zero,one,zero,one,39,one,21,zero
zero,,2,one,21,,,one,zero,zero,44,one,31,zero
zero,zero,2,one,24,zero,zero,one,zero,zero,54,,7,zero
zero,,2,one,31,zero,zero,,zero,zero,39,one,20,zero
zero,three,3,two,35,,,one,zero,,49,one,45,one
zero,zero,4,three,28,one,zero,,zero,zero,55,one,8,zero
one,zero,6,four,31,zero,zero,one,zero,zero,43,one,25,zero
,zero,2,two,41,one,zero,,zero,one,47,,25,
,one,6,zero,,zero,zero,one,,zero,49,one,5,zero
zero,one,3,two,31,zero,zero,one,,two,69,one,41,
zero,,4,three,33,zero,zero,one,,,39,one,14,one
zero,zero,2,,24,,zero,one,,one,39,,20,
zero,one,4,three,32,zero,,one,zero,,59,one,42,
zero,one,,two,,zero,,one,zero,,,one,45,
,,4,,37,zero,zero,,zero,zero,39,one,22,zero
,one,3,two,22,,,one,zero,one,55,one,32,zero
zero,zero,2,one,,zero,zero,,zero,two,87,,29,one
one,one,,zero,,one,,one,zero,two,,one,21,zero
,,2,zero,19,,,one,zero,,,one,29,
,one,,three,27,zero,zero,one,zero,one,,one,15,
zero,one,,two,42,zero,zero,one,zero,two,,one,52,
zero,one,3,two,45,zero,zero,one,zero,,,one,55,
,one,3,two,,zero,zero,one,zero,,,one,44,one
,,1,zero,48,zero,zero,one,zero,one,54,one,58,
one,zero,,,16,zero,zero,one,zero,three,39,one,2,one
zero,zero,3,zero,10,one,zero,,zero,two,39,one,,zero
one,zero,4,zero,6,one,zero,zero,zero,zero,59,one,13,zero
,one,,three,31,zero,zero,one,zero,two,,one,41,one
one,zero,4,zero,8,one,zero,,,one,45,,4,zero
zero,zero,3,,,zero,zero,one,zero,zero,39,zero,,
one,zero,4,,33,zero,zero,one,,two,43,one,43,one
one,zero,3,,29,zero,,one,zero,zero,47,one,13,zero
zero,zero,3,two,,zero,zero,,zero,zero,19,one,,one
zero,zero,1,zero,16,zero,zero,,zero,zero,49,one,,zero
zero,zero,5,four,31,zero,zero,,zero,one,49,one,7,one
zero,zero,2,one,,one,zero,,,three,39,one,,zero
one,zero,,,11,zero,zero,zero,zero,three,39,one,21,zero
one,zero,4,three,27,zero,zero,one,zero,zero,,one,10,zero
zero,one,,zero,40,zero,,zero,zero,,55,one,50,one
zero,zero,3,,39,zero,,one,zero,zero,,one,17,one
one,zero,,two,22,zero,zero,one,zero,two,14,one,1,zero
zero,,5,four,23,zero,zero,one,zero,zero,39,one,10,zero
zero,three,0,zero,10,one,zero,zero,,zero,47,one,8,zero
zero,,2,one,24,zero,zero,one,zero,one,43,one,34,zero
zero,one,3,two,,zero,zero,one,zero,one,,,17,one
zero,zero,10,four,,zero,zero,one,zero,zero,71,one,,zero
one,two,4,zero,30,zero,,zero,,two,39,one,1,one
zero,,4,three,31,,zero,one,zero,two,39,one,,zero
zero,zero,4,,12,zero,zero,,,two,73,one,22,zero
zero,zero,4,zero,4,one,zero,,zero,one,19,one,14,zero
,one,2,one,21,one,,one,zero,two,59,one,20,zero
zero,,,zero,9,zero,,one,zero,,43,one,,zero
,one,,zero,,zero,zero,zero,,,,one,4,zero
zero,zero,8,,12,zero,zero,,zero,zero,47,one,15,zero
zero,zero,3,two,,,zero,,zero,two,39,,43,one
zero,zero,1,zero,46,one,zero,,zero,zero,35,,54,zero
zero,zero,,zero,,zero,zero,zero,zero,two,39,one,4,one
one,zero,4,three,37,,zero,,,zero,73,one,39,zero
zero,zero,5,four,42,zero,,one,zero,zero,49,one,52,zero
,zero,0,zero,27,,zero,,zero,zero,5,one,13,zero
one,zero,0,zero,57,one,one,,zero,zero,7,,,zero
one,zero,3,two,19,zero,zero,one,zero,one,34,one,29,zero
one,zero,,zero,20,zero,zero,zero,zero,zero,48,one,30,zero
zero,zero,4,zero,10,zero,zero,,zero,one,44,,10,zero
,one,,three,14,one,zero,one,zero,,39,one,24,zero
zero,zero,2,one,,zero,,one,zero,,59,one,38,zero
zero,,2,,,zero,,,zero,zero,43,one,28,
zero,zero,8,three,,one,zero,,zero,two,39,one,44,
one,,7,two,17,zero,,one,zero,two,,,,
one,zero,4,three,36,zero,,one,zero,two,39,one,2,zero
zero,,4,two,46,one,zero,zero,,zero,19,,,
zero,zero,2,,46,zero,zero,one,,three,39,one,,
zero,zero,3,zero,6,zero,zero,zero,zero,one,8,one,16,zero
zero,zero,2,zero,,,zero,zero,zero,one,29,one,2,zero
one,zero,2,two,24,one,,zero,zero,zero,59,one,34,zero
one,one,,two,32,zero,,one,,,,one,42,one
one,two,3,two,32,,zero,one,,three,59,one,14,one
zero,zero,0,zero,34,zero,zero,zero,zero,zero,39,one,44,zero
,one,4,,,zero,zero,one,zero,two,75,one,30,
one,zero,3,two,15,zero,zero,one,,one,45,one,,one
zero,zero,5,zero,9,,zero,zero,,zero,29,one,15,zero
zero,one,3,one,,zero,,one,zero,zero,49,one,36,zero
one,zero,4,zero,5,,zero,zero,,zero,19,one,15,zero
zero,zero,3,,20,zero,zero,one,zero,one,79,,30,one
zero,one,,six,46,zero,,one,zero,,,one,56,
zero,,5,four,43,one,zero,one,zero,zero,39,,28,zero
,four,0,zero,39,,,,zero,zero,59,one,25,zero
zero,zero,5,,49,zero,zero,one,,zero,39,,20,zero
zero,one,,,42,,,one,zero,,,one,40,one
one,zero,,zero,12,one,zero,,,one,49,one,0,zero
zero,two,,one,,zero,zero,one,zero,three,,one,24,one
zero,zero,4,,22,zero,zero,,zero,zero,39,zero,3,zero
zero,zero,9,,11,zero,zero,zero,,one,47,one,21,zero
zero,zero,3,,37,zero,zero,,zero,one,34,one,,
,one,3,,23,,,one,zero,zero,38,one,33,zero
one,one,,zero,13,one,,,,,39,one,,zero
one,zero,,one,57,zero,zero,one,zero,zero,,one,,zero
zero,zero,3,two,18,zero,zero,,zero,zero,43,one,,zero
zero,,,,,one,zero,,zero,zero,,,31,zero
zero,zero,6,two,,zero,zero,one,zero,zero,,one,,
one,zero,2,one,13,one,zero,one,zero,zero,55,one,7,zero
zero,zero,2,zero,8,zero,zero,zero,zero,one,,,18,zero
one,zero,2,,60,zero,zero,one,zero,one,65,one,,
zero,zero,2,zero,13,zero,,zero,zero,zero,39,one,18,zero
one,zero,8,zero,4,one,zero,,,one,51,one,3,zero
one,zero,4,zero,5,zero,zero,zero,zero,zero,73,,6,zero
zero,,4,three,15,zero,zero,one,,two,,one,25,zero
one,zero,3,two,37,zero,zero,one,,two,83,one,46,one
zero,,0,,28,zero,zero,,zero,zero,,zero,,zero
,one,3,two,32,one,,one,one,one,53,one,13,one
zero,zero,2,,29,,zero,,,zero,39,,39,zero
zero,zero,5,four,,zero,zero,one,zero,one,39,,9,zero
zero,zero,1,zero,67,zero,zero,one,zero,zero,69,one,46,one
zero,zero,5,,30,zero,zero,one,,zero,43,one,40,zero
zero,,3,,50,zero,zero,,zero,zero,39,,60,zero
zero,zero,2,one,15,zero,zero,one,zero,two,54,one,5,zero
,,0,zero,12,one,zero,,zero,one,71,one,,zero
one,one,1,zero,11,,,one,,,59,,21,zero
zero,zero,3,one,,,zero,one,zero,zero,,,,zero
zero,,3,two,,zero,zero,one,zero,one,31,one,27,zero
zero,zero,2,one,78,zero,zero,one,zero,zero,39,,66,
zero,one,,zero,14,,,zero,zero,,39,one,21,zero
zero,zero,4,one,41,zero,zero,one,zero,zero,47,one,,one
zero,zero,2,one,20,,zero,one,zero,one,47,,30,zero
one,one,1,zero,36,,zero,one,zero,,,one,0,zero
zero,two,,,37,,zero,one,zero,one,59,one,47,one
zero,zero,2,,25,one,,,zero,two,29,,12,zero
zero,,2,,32,zero,zero,one,zero,one,,one,42,one
zero,zero,5,three,33,one,zero,,,zero,45,,,zero
one,zero,2,,15,zero,zero,zero,zero,two,59,one,16,zero
zero,zero,3,two,29,one,one,,zero,zero,9,one,,one
,zero,3,,,,one,,zero,zero,41,,,zero
zero,,4,,,,,one,zero,one,69,,35,one
one,zero,,zero,,zero,zero,,zero,one,59,one,,zero
one,zero,4,three,,zero,zero,one,zero,,65,one,,one
,zero,10,,14,zero,zero,,zero,zero,49,one,24,zero
zero,zero,6,two,15,zero,zero,one,zero,one,47,one,23,one
zero,one,2,zero,39,zero,zero,one,zero,,14,one,49,zero
,one,3,two,32,,,one,,,29,,12,
zero,,1,zero,16,zero,zero,one,zero,two,98,one,26,zero
zero,zero,6,,35,zero,zero,,zero,zero,47,one,25,zero
zero,,5,three,44,one,zero,one,zero,zero,23,one,54,
zero,two,3,,8,zero,zero,zero,,one,41,one,18,zero
zero,zero,2,zero,9,zero,zero,one,zero,one,49,one,15,zero
zero,zero,0,,,zero,zero,zero,zero,zero,13,,57,zero
zero,,,two,13,one,zero,one,zero,,39,one,23,one
zero,one,,eight,,zero,zero,one,zero,,,one,30,zero
,one,,zero,8,one,zero,one,zero,,53,one,17,zero
,zero,6,three,28,one,zero,,zero,zero,44,,,zero
zero,zero,3,,14,zero,zero,,zero,zero,44,,6,zero
one,zero,4,three,22,,zero,one,zero,one,35,,32,zero
,one,1,zero,11,one,,one,,zero,,,21,
zero,zero,3,,29,one,zero,one,zero,one,47,one,39,zero
zero,zero,4,,22,zero,,,zero,,47,one,32,zero
one,zero,2,zero,40,,zero,one,,zero,43,one,11,
zero,zero,,nine,36,one,zero,,zero,zero,39,,46,zero
zero,zero,4,three,46,zero,zero,,zero,,47,,15,
zero,zero,2,one,19,zero,zero,one,zero,two,65,one,29,one
,one,,two,27,,,one,zero,two,43,one,29,
zero,two,4,three,37,zero,zero,one,zero,one,39,one,30,one
zero,zero,3,two,29,zero,zero,,,one,47,one,,
,,,zero,12,,,one,,one,,one,22,one
zero,,2,two,,one,one,zero,zero,zero,39,one,37,one
zero,,2,one,,zero,,one,zero,zero,,one,42,one
one,zero,3,one,11,one,zero,,zero,zero,,one,3,zero
zero,zero,1,zero,15,one,zero,,zero,one,39,one,,zero
zero,one,3,two,24,one,,one,zero,three,,one,34,
,,,one,23,zero,zero,,zero,two,47,one,33,zero
,,,two,,zero,,one,zero,one,43,one,,zero
zero,,2,one,21,zero,zero,one,,two,43,one,31,one
zero,zero,7,six,38,,zero,one,,zero,29,one,47,zero
zero,zero,4,,9,zero,zero,zero,zero,zero,47,one,1,
zero,zero,1,zero,32,one,,one,zero,two,39,,,zero
,,3,zero,10,one,zero,zero,zero,,29,one,19,zero
,one,,three,25,zero,zero,one,zero,zero,43,one,35,zero
one,,0,zero,18,one,zero,,,two,42,one,28,zero
zero,one,,one,26,zero,zero,one,zero,,39,one,36,one
zero,zero,4,zero,12,zero,zero,zero,zero,two,63,one,5,zero
zero,zero,6,five,50,zero,zero,,zero,zero,44,one,51,zero
one,zero,4,zero,,one,zero,,zero,two,35,one,28,one
zero,zero,3,,20,zero,zero,one,,zero,83,,30,zero
one,one,,four,21,one,zero,one,zero,,49,one,8,zero
zero,zero,3,two,18,one,zero,,zero,zero,13,,,zero
one,zero,1,zero,14,zero,zero,zero,zero,two,39,one,24,zero
zero,zero,8,,31,zero,,one,zero,zero,39,one,41,
one,zero,3,,,zero,zero,one,zero,one,47,one,,one
zero,,3,two,17,one,zero,one,,one,39,one,10,zero
zero,two,3,two,34,one,zero,,zero,three,8,,15,one
zero,zero,5,,35,,zero,one,zero,zero,48,one,45,zero
one,zero,2,,15,zero,zero,one,zero,zero,77,one,,zero
zero,two,,,38,zero,zero,,zero,zero,,one,48,one
zero,,1,zero,51,zero,,one,zero,,83,one,61,
one,zero,3,zero,14,zero,zero,zero,zero,zero,50,one,2,zero
,zero,3,two,15,zero,zero,one,,zero,71,one,25,zero
zero,zero,4,three,42,zero,zero,one,zero,zero,,one,16,
,one,,zero,,zero,,one,zero,,77,one,37,
zero,,,zero,12,zero,,,zero,zero,54,one,22,zero
zero,zero,1,zero,50,one,zero,one,zero,zero,19,,60,
zero,two,4,,48,zero,zero,one,zero,zero,,one,58,one
one,,3,two,24,zero,zero,,zero,zero,47,one,,one
zero,zero,7,zero,10,,zero,,zero,two,47,one,,one
one,one,5,,,one,zero,zero,zero,one,39,one,,zero
zero,zero,,zero,3,zero,zero,zero,zero,one,19,one,8,zero
zero,zero,2,zero,42,zero,zero,one,zero,,39,one,,zero
one,zero,2,one,16,zero,zero,one,zero,one,39,one,,
one,zero,6,one,27,,zero,,zero,zero,,one,,zero
zero,zero,3,two,42,,zero,one,zero,zero,47,,18,
,one,,zero,41,,zero,one,zero,,3,,51,zero
one,zero,1,one,,one,zero,zero,zero,one,79,,10,zero
zero,two,4,two,32,zero,,one,zero,two,29,one,20,one
zero,,2,one,33,zero,,one,zero,zero,,one,30,zero
one,,,,19,,zero,one,,two,39,one,29,zero
zero,zero,7,,27,one,zero,,,zero,9,one,12,
one,zero,2,,8,one,zero,one,zero,zero,49,one,18,zero
zero,two,3,two,25,,zero,one,zero,two,39,one,20,one
zero,zero,2,zero,,zero,zero,one,zero,,47,one,12,one
zero,zero,2,zero,,one,zero,one,zero,zero,14,one,36,zero
zero,one,3,zero,10,zero,zero,one,,,43,one,20,zero
zero,zero,,zero,,zero,zero,zero,zero,two,68,one,1,zero
zero,one,,two,,zero,zero,one,,one,,one,17,
zero,zero,2,one,13,one,zero,one,zero,two,43,one,15,zero
zero,,3,,23,zero,zero,one,zero,zero,59,one,30,one
zero,,,three,26,,zero,one,zero,one,,one,11,
one,one,3,two,,zero,,one,,,39,one,5,
zero,,6,,42,zero,,one,zero,zero,,one,30,zero
,,3,two,47,one,zero,one,zero,,9,one,,
,,,three,25,zero,zero,one,zero,one,59,one,35,one
one,zero,8,seven,,,zero,one,zero,zero,47,one,52,zero
