AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
39,1,6,,2,0,4,1,2731.2,4,24000,5,490,2,2,2,2,170,122
35,1,6,0,2,0,4,1,,5,,7,490,,2,2,2,,122
74,2,,0,2,0,2,1,2731.2,5,13000,3,74,2,2,,2,,
71,1,1,0,2,0,3,1,,7,20000,4,203,,2,2,2,,
65,2,,,6,0,,1,2731.2,5,,2,203,2,2,2,2,71,53
30,1,6,,9,0,3,1,2731.2,7,,2,203,,,,2,101,53
60,2,,0,2,0,2,1,,5,8400,2,156,2,,,2,310,
58,1,1,0,2,0,2,1,2731.2,5,18000,4,156,,2,2,2,,311
64,1,1,,2,0,3,1,2731.2,12,51000,7,263,,2,2,2,74,
61,2,,0,2,0,,1,2731.2,7,1500,1,263,2,,2,2,,
29,2,5,,2,0,3,1,2731.2,10,,0,263,2,,,2,184,
72,2,,0,2,0,,1,,5,,2,120,,1,1,1,,50
34,2,6,0,2,0,,1,2731.2,5,27000,5,120,2,,,2,53,50
59,2,6,0,2,0,,1,,5,17100,4,181,2,,,2,,
38,1,6,0,2,0,,1,,5,19000,4,181,,,2,2,301,189
56,2,6,0,2,0,3,1,2731.2,5,0,0,181,,2,,2,201,
21,2,,0,2,1,,2,2731.2,5,,1,24,2,2,,2,218,
81,1,1,0,2,0,,1,2731.2,3,,8,501,,2,2,2,101,100
85,2,,,2,0,,1,,7,9600,2,501,,2,2,2,166,100
72,2,3,,2,0,3,1,2731.2,5,,7,501,,2,2,2,,100
46,1,,0,2,1,2,2,2731.2,5,30000,5,172,,2,2,2,232,232
44,2,,0,2,1,,2,,5,9000,2,68,2,2,,2,218,232
62,1,,0,2,0,2,1,,12,0,0,320,,2,2,2,29,29
60,2,,,2,0,2,1,2731.2,7,54000,8,320,2,2,,2,31,29
88,2,3,,2,0,2,1,2731.2,5,16800,4,501,,1,,2,258,
54,2,6,,2,0,2,1,2731.2,4,,9,501,,,,2,266,259
61,2,3,0,2,0,2,1,,7,22200,5,398,2,,2,2,154,154
38,2,,0,2,0,,1,,10,45000,7,398,2,2,,2,206,
31,2,6,0,2,1,2,2,2731.2,5,37800,6,216,2,2,2,2,137,
27,1,,0,2,3,6,2,2731.2,5,,8,197,,2,2,2,,
26,2,,0,2,3,6,2,,5,,3,197,2,,2,2,228,
48,2,5,0,2,3,6,2,,5,900,1,197,2,2,,2,133,177
44,1,1,1,1,2,,2,,9,210000,9,501,2,2,,2,56,56
38,2,1,4,1,2,4,2,3305.1,9,150000,9,501,2,2,2,2,,56
53,2,1,0,6,0,,2,33632.6,9,24000,4,212,1,,,2,52,
52,1,,,6,0,2,2,,5,12000,3,212,2,,2,2,,
77,1,1,,1,0,,1,3305.1,10,297800,9,501,,2,,2,100,100
66,2,1,0,6,0,2,1,3305.1,8,323000,9,501,,,,2,109,
54,1,4,,1,0,,2,,8,155000,9,501,,2,2,2,54,54
50,1,6,,1,0,2,2,3305.1,5,75000,7,501,2,2,2,2,68,54
38,1,6,0,1,0,,2,3305.1,7,80000,8,501,2,2,2,2,74,54
35,1,1,0,1,0,2,2,,5,105000,8,501,2,,,2,57,
31,2,1,0,1,0,2,2,33632.6,10,60000,7,501,2,2,2,2,,
73,1,1,,1,0,,1,3305.1,9,431000,9,501,,2,2,2,59,59
67,2,1,0,1,0,3,1,3305.1,7,,5,501,,2,2,2,,59
29,1,6,,1,0,3,1,,9,,6,501,2,2,2,2,82,59
38,1,1,,6,2,4,1,3305.1,9,172000,9,501,,,2,2,122,122
37,2,,0,6,2,4,1,3305.1,9,,9,501,2,,,2,112,
43,2,1,,6,2,4,1,3305.1,10,,8,501,2,2,2,2,52,52
44,1,,,6,2,4,1,3305.1,9,150000,9,501,2,,2,2,58,52
67,1,1,0,1,0,3,1,3305.1,12,269000,9,501,2,2,2,2,62,
67,2,1,0,1,0,3,1,,10,,0,501,2,2,2,2,58,62
34,2,4,,1,0,,1,3305.1,7,40000,6,501,,,,2,,62
73,1,1,,6,0,,1,,12,80100,8,501,2,2,,2,102,102
65,2,1,,6,0,,1,3305.1,9,26500,4,501,,,,2,,102
53,1,1,,1,1,,1,,9,,9,501,2,2,2,2,152,152
52,2,1,,1,1,4,1,,9,,7,501,,2,2,2,,152
18,2,,0,1,1,4,1,,5,0,0,501,2,,2,2,,
65,1,1,,6,0,,1,3305.1,10,200000,9,501,,2,,2,107,107
64,2,1,,6,0,2,1,3305.1,8,,2,501,2,2,,2,114,107
52,2,,,6,0,2,1,3305.1,10,,9,501,2,,2,2,83,83
55,1,1,,6,0,2,1,,12,290000,9,501,,2,2,2,91,83
78,1,1,,1,0,,1,3305.1,10,208700,9,501,,2,2,2,95,95
68,2,,,1,0,,1,3305.1,9,40000,6,501,,2,,2,100,95
66,1,1,,1,0,,1,3305.1,5,646000,9,501,,2,2,2,86,87
62,2,,0,1,0,,1,3305.1,9,,6,501,,2,2,2,,87
26,2,6,,1,0,4,1,3305.1,9,100000,8,501,2,,,2,,
23,1,6,0,1,0,4,1,,9,0,0,501,,,2,2,113,87
73,2,,0,1,0,,1,,7,2000,1,39,2,,2,2,,
44,2,6,0,1,0,,1,3305.1,9,4000,2,39,,,2,2,,90
32,2,1,0,1,0,2,2,33632.6,9,,9,501,2,2,2,2,64,
39,1,1,0,1,0,,2,,10,66000,7,501,2,2,2,2,58,64
53,2,,0,1,3,5,2,,7,45000,6,371,2,,2,2,194,
54,1,,3,1,3,5,2,,9,65000,7,371,2,2,2,2,,194
16,1,6,3,1,3,5,2,33632.6,4,3000,1,371,2,,2,2,140,
54,1,1,0,1,0,,1,3305.1,10,571000,9,501,2,2,2,2,51,52
51,2,1,,6,0,,1,3305.1,9,,7,501,2,,,2,48,52
18,1,6,,9,0,3,1,3305.1,4,0,0,501,,,2,2,45,52
51,2,1,0,1,1,3,2,,9,,1,501,2,2,,2,,116
49,1,,,1,1,3,2,3305.1,10,701000,9,501,2,2,2,2,,116
41,2,1,,1,3,,1,3305.1,10,,9,501,,2,,2,,85
45,1,1,0,1,3,7,1,3305.1,12,175000,9,501,,2,2,2,,85
72,1,1,,1,3,7,1,3305.1,10,,4,501,2,2,2,2,,85
66,2,,0,1,3,,1,3305.1,9,7100,2,501,1,1,2,2,112,
86,1,,0,6,0,3,2,33632.6,1,11400,3,182,2,2,2,2,71,71
82,2,,,6,0,,2,33632.6,1,7500,2,182,2,2,,2,60,
38,2,6,,6,0,,2,33632.6,8,17000,3,182,2,2,2,2,87,
57,1,1,,1,0,,1,3305.1,10,,9,501,2,2,2,2,51,50
53,2,1,0,1,0,3,1,,9,,4,501,2,,2,2,,50
60,2,4,0,1,0,3,1,3305.1,9,,5,501,,,,2,,50
56,2,6,0,2,0,,2,33632.6,7,16000,3,147,2,2,2,2,320,319
22,1,6,0,2,0,2,2,33632.6,7,9000,2,147,2,2,,2,508,
51,1,1,,6,0,,1,3305.1,11,230000,9,501,2,2,2,2,129,130
51,2,1,0,1,0,,1,,10,120000,9,501,2,2,2,2,,130
22,2,6,,9,0,3,1,3305.1,10,,0,501,2,,,2,223,130
42,1,1,,1,2,,1,3305.1,9,150000,9,501,,2,2,2,,138
38,2,1,0,1,2,,1,3305.1,9,,8,501,,,,2,,138
30,2,1,,1,0,2,2,,10,160000,9,501,2,2,2,2,73,
29,1,1,0,1,0,,2,33632.6,10,150000,9,501,2,2,2,2,52,
40,1,,0,1,2,,2,3305.1,10,175000,9,501,2,2,2,2,67,67
38,2,1,0,1,2,4,2,,12,115000,8,501,2,2,2,2,54,
59,2,,3,1,0,2,1,33632.6,9,200000,9,501,2,,2,2,70,71
69,1,1,0,1,0,2,1,,9,98000,8,501,,2,2,2,,71
45,2,,0,1,2,3,1,3305.1,9,,9,501,2,,2,2,,
21,1,6,,7,0,,2,33632.6,7,8000,2,86,2,2,2,2,61,
25,2,,,7,0,6,2,33632.6,10,,0,86,2,2,,2,98,
15,2,,,9,0,,2,33632.6,4,,0,86,2,2,,2,28,
52,2,,,7,0,,2,33632.6,5,22900,4,86,2,1,,2,84,
48,1,,,7,0,6,2,33632.6,5,0,0,86,2,2,2,2,119,61
40,2,,0,6,1,,2,,10,,9,501,2,2,,2,55,55
38,2,,0,6,1,,2,,10,,9,501,2,2,2,2,72,
42,2,4,,6,1,,2,,10,,8,501,2,,,2,51,52
16,1,,,6,1,2,2,,4,,0,501,2,2,2,2,58,52
71,1,1,0,1,0,,2,,7,29100,5,366,,2,2,2,113,113
65,2,1,0,1,0,,2,3305.1,8,,4,366,2,2,2,1,105,113
64,2,1,0,1,0,,1,33632.6,10,145000,9,501,,2,,2,,71
65,1,,,1,0,2,1,,9,572000,9,501,,2,2,2,58,71
56,2,,0,1,0,4,1,3305.1,7,,9,501,,2,,2,,187
60,1,,0,1,0,4,1,3305.1,8,,6,501,,,,2,,187
27,1,,,1,0,4,1,3305.1,9,125000,9,501,2,2,1,2,244,187
24,1,6,,1,0,4,1,3305.1,4,,2,501,,2,2,2,,187
41,1,1,,6,1,3,1,3305.1,9,30000,5,319,,2,2,2,59,59
45,2,1,0,6,1,,1,,9,,5,319,,,,2,51,
87,1,1,0,6,0,2,1,3305.1,10,80000,8,501,,2,2,1,110,110
81,2,,,6,0,2,1,3305.1,1,,2,501,2,,2,2,,110
39,1,1,,6,2,,1,3305.1,12,573700,9,501,,2,2,2,118,118
39,2,1,,6,2,4,1,3305.1,9,0,0,501,2,,,2,109,118
64,1,1,,1,1,,1,,10,538000,9,501,2,2,2,2,72,
57,2,1,0,1,1,4,1,,9,,0,501,2,2,,2,71,72
16,2,,0,1,1,4,1,,4,,0,501,2,,,2,68,72
20,2,,,1,1,4,1,,6,,2,501,,2,2,2,107,72
48,2,1,,6,2,,1,3305.1,10,568900,9,501,2,2,,2,57,
48,1,1,,6,2,4,1,3305.1,12,300000,9,501,,2,,2,55,57
15,2,,,6,2,4,1,3305.1,4,,0,501,,2,,2,,57
15,2,6,,6,2,4,1,3305.1,4,,0,501,,,,2,59,
66,1,1,0,1,0,,1,,12,32000,5,501,2,,2,2,,103
64,2,1,0,1,0,2,1,3305.1,11,285000,9,501,,,2,2,110,103
51,2,4,0,1,0,,1,3305.1,10,,8,501,,,,2,,103
56,1,,,6,0,,2,33632.6,6,39500,5,501,,2,2,2,111,110
54,2,,,6,0,3,2,33632.6,7,52000,6,501,2,,,2,,110
81,2,3,,6,0,3,2,,1,10400,2,501,2,2,,2,133,110
26,2,6,,6,0,,1,3305.1,9,,8,501,2,2,,2,133,133
21,1,6,,6,0,2,1,3305.1,6,,0,501,2,,2,2,108,
29,1,6,,6,0,,1,3305.1,9,36000,5,274,2,,2,2,,133
73,1,1,0,6,0,,1,3305.1,10,7800,2,90,2,,2,2,94,93
71,2,,0,6,0,2,1,3305.1,10,6000,2,90,2,2,,2,,
80,2,1,,8,0,,1,,7,,3,501,2,,,2,64,64
94,1,1,,1,0,2,1,,11,,8,501,1,,2,2,,64
83,1,1,0,1,0,2,1,3305.1,8,385700,9,501,,2,2,1,55,55
85,2,1,,1,0,2,1,3305.1,9,57000,7,501,,2,2,1,60,55
44,2,1,0,6,2,4,1,3305.1,9,43000,6,501,2,2,,2,99,
50,1,1,,1,2,4,1,3305.1,10,210000,9,501,2,2,2,2,95,100
15,1,6,,9,2,4,1,3305.1,4,,0,501,,,,2,,
44,1,1,,6,2,4,2,,10,140000,9,501,2,2,,2,94,94
39,2,1,,6,2,4,2,,10,0,0,501,2,,2,2,88,
57,2,1,0,1,0,,1,,9,0,0,501,2,,,2,40,39
57,1,1,,1,0,2,1,3305.1,10,,9,501,,2,2,2,39,39
70,2,,,6,0,,2,33632.6,4,11400,3,74,2,2,,2,62,
48,1,,,6,0,,2,33632.6,3,,0,74,1,,2,2,90,61
84,1,1,,6,0,,1,3305.1,12,81300,8,501,,1,2,1,69,69
81,2,,0,6,0,2,1,3305.1,10,18100,3,501,2,2,,2,60,69
34,1,1,,1,1,,1,,9,72000,7,501,,,2,2,66,
34,2,,,6,1,3,1,33632.6,10,200000,9,501,,2,2,2,71,66
81,1,1,,6,0,2,1,3305.1,9,47500,6,501,2,2,2,2,60,60
73,2,1,,6,0,2,1,3305.1,7,,6,501,2,2,2,2,46,
41,1,1,0,6,2,4,2,3305.1,9,130300,9,501,,2,,2,85,85
39,2,1,,6,2,4,2,3305.1,7,10,1,501,2,2,,2,78,85
79,2,,,8,0,2,1,3305.1,4,37100,5,338,,2,2,1,155,155
43,2,,1,8,0,,1,3305.1,10,14440,3,338,2,2,2,2,,155
66,1,1,0,1,0,,1,3305.1,9,461500,9,501,2,2,2,2,,88
58,2,1,,1,0,,1,3305.1,9,,5,501,2,2,2,2,93,88
78,1,1,0,1,0,,1,33632.6,9,207800,9,501,,2,,2,,86
75,1,,0,1,0,2,1,,12,82000,8,501,,2,2,2,,86
49,1,1,,1,1,,1,,9,196000,9,501,,2,1,2,,80
33,2,,,6,1,3,1,3305.1,9,,0,501,2,,2,2,85,
43,1,1,,1,2,4,2,33632.6,7,45000,6,446,2,2,2,2,65,65
35,2,1,0,1,2,4,2,,8,70000,7,446,2,,,2,62,
62,1,1,,6,0,4,1,3305.1,10,15000,3,501,2,2,2,2,,73
61,2,,,6,0,,1,,10,,2,501,2,2,,2,80,
28,2,1,,6,0,,1,3305.1,11,55000,7,501,2,,,2,136,73
29,1,1,,6,0,4,1,3305.1,10,70000,7,501,,2,,2,110,73
78,1,,0,1,0,2,2,,9,59200,7,501,2,2,2,2,57,56
78,2,,0,1,0,,2,,7,58700,7,501,2,2,2,2,64,56
67,1,1,,6,0,2,1,3305.1,11,,7,434,,,2,2,45,45
61,2,1,,6,0,2,1,3305.1,10,0,0,434,,2,2,2,48,45
36,2,1,,1,0,,2,,9,154500,9,501,2,2,2,2,241,242
46,1,,,6,0,,2,33632.6,11,559000,9,501,2,2,,2,317,242
60,1,1,0,1,0,,1,3305.1,9,,9,501,,2,2,2,,49
55,2,1,,6,0,,1,3305.1,10,,9,501,,,,2,,49
75,1,1,0,1,0,2,1,,12,162490,9,501,2,2,2,2,106,106
76,2,1,,1,0,,1,,9,9400,2,501,2,,,2,,106
40,1,,,6,2,,1,3305.1,12,,9,501,,2,,2,112,112
40,2,,,6,2,4,1,3305.1,10,150000,9,501,,2,,2,104,112
56,1,1,0,6,0,,1,3305.1,9,0,0,23,,,2,2,34,34
53,2,1,,6,0,,1,3305.1,9,4000,2,23,2,2,2,2,32,
40,2,1,0,1,2,4,1,3305.1,12,0,0,501,2,,2,2,,86
41,1,1,,1,2,,1,,10,,9,501,,,2,2,,
45,1,1,,1,2,5,1,3305.1,10,300000,9,501,,2,2,2,,38
45,2,1,0,6,2,,1,,10,,8,501,,,,2,,
15,1,,,9,2,5,1,3305.1,3,0,0,501,2,,,2,44,
94,2,,,6,2,5,1,,5,14000,3,501,,1,2,1,54,
66,1,1,0,1,0,,1,3305.1,9,124000,9,501,,2,,2,84,84
68,2,1,0,1,0,,1,,8,,2,501,2,2,,2,79,84
65,2,,0,1,0,2,2,,7,30000,5,315,2,2,,2,,62
70,1,,,1,0,,2,,8,18000,3,315,2,2,,2,54,62
59,2,,0,1,0,3,1,3305.1,7,,7,501,2,2,,2,54,
60,1,1,0,1,0,,1,3305.1,5,130000,9,501,,2,,1,56,54
34,1,6,,1,0,3,1,3305.1,7,,3,501,,,,2,,54
85,2,,0,1,0,3,1,,9,39400,5,302,2,1,2,2,60,60
90,1,,,1,0,3,1,3305.1,9,20000,4,302,,1,1,1,56,60
19,1,6,0,1,0,3,1,3305.1,7,750,1,302,,,,2,,
59,1,1,,1,0,2,1,3305.1,7,152500,9,501,,,2,2,237,236
60,2,1,0,1,0,,1,,10,349000,9,501,2,,2,2,235,
44,1,1,,6,2,6,1,3305.1,12,,9,501,2,,2,2,105,105
45,2,1,0,6,2,,1,3305.1,10,150000,9,501,2,,,2,90,105
73,1,1,,6,2,6,1,3305.1,9,0,0,501,2,2,2,2,109,105
72,2,1,,6,2,6,1,3305.1,9,,2,501,2,2,,2,110,
74,1,1,0,1,0,,1,33632.6,7,385700,9,501,2,2,2,2,53,53
73,2,1,0,1,0,2,1,33632.6,9,27500,4,501,,2,2,2,,53
61,1,1,,1,0,2,1,3305.1,9,102000,8,501,,2,2,2,230,229
56,2,1,,1,0,,1,3305.1,9,150000,9,501,,2,2,2,,
34,1,1,,6,0,2,1,33632.6,10,265000,9,501,2,2,2,2,85,
32,2,,,6,0,2,1,33632.6,10,,8,501,2,2,,2,75,
39,1,1,,6,2,4,1,3305.1,12,,9,501,2,,,2,82,83
38,2,1,0,6,2,4,1,3305.1,11,,9,501,,2,,2,76,83
52,1,1,,6,1,4,1,3305.1,9,667000,9,501,,2,2,2,,
54,2,,,6,1,4,1,3305.1,10,108000,8,501,2,,2,2,111,
19,2,,0,6,1,4,1,3305.1,5,,0,501,,,,2,,
16,2,6,0,6,1,4,1,3305.1,4,,0,501,,,2,2,119,
53,2,4,,1,1,2,2,,8,,9,501,2,2,,2,43,
48,2,,0,6,1,3,2,,3,0,0,127,2,2,,2,202,
50,1,1,0,6,1,3,2,33632.6,3,26000,4,127,2,2,2,2,202,202
46,1,1,,6,1,,1,3305.1,10,190000,9,501,2,,2,2,,52
44,2,,,6,1,3,1,3305.1,9,,6,501,2,,,2,,
15,2,6,,6,1,3,1,3305.1,4,,0,501,2,,,2,54,
68,2,1,0,1,0,,1,,12,76000,7,501,2,2,2,2,89,90
72,1,1,0,1,0,,1,3305.1,10,98000,8,501,2,2,2,2,96,90
44,1,1,,6,2,,2,3305.1,9,307000,9,501,2,2,2,2,68,68
44,2,,,6,2,,2,,10,,0,501,2,2,2,2,62,
16,2,,0,6,2,,2,,4,,0,501,2,,,2,59,
37,2,,,6,2,4,2,,11,90000,8,501,2,,2,2,236,
42,1,1,0,6,2,,2,3305.1,10,200000,9,501,2,2,2,2,255,
42,1,1,,6,2,,2,,10,140100,9,501,,,2,2,71,70
37,2,,,6,2,4,2,3305.1,9,2400,1,501,2,2,,2,64,70
63,2,,0,1,0,2,1,,10,,1,501,2,2,2,2,93,93
64,1,1,0,1,0,2,1,3305.1,10,,9,501,2,2,,2,94,
33,1,1,0,1,2,,2,3305.1,12,122000,9,501,2,2,2,2,,106
38,2,,,6,2,,2,,11,130000,9,501,2,2,,2,91,106
22,1,6,0,6,0,,2,33632.6,9,41000,6,485,2,2,2,2,57,
61,2,4,,6,0,,2,33632.6,4,41000,6,485,,2,2,2,140,
38,2,6,,9,2,3,2,3305.1,8,30000,5,147,2,,,2,54,
57,2,,,1,2,,2,3305.1,5,50000,6,379,2,2,,2,,
78,1,1,,1,0,,1,33632.6,11,211700,9,501,2,2,2,2,54,54
70,2,,,6,0,2,1,33632.6,9,16200,3,501,2,2,,2,72,54
36,1,1,0,1,2,4,2,,9,160000,9,501,2,2,2,2,165,165
34,2,,0,1,2,4,2,,9,0,0,501,2,2,,2,,
34,1,1,0,1,0,,2,,9,571000,9,501,2,2,2,2,126,
29,2,,0,1,0,,2,,10,,7,501,2,2,,2,156,126
60,1,,,6,1,,1,3305.1,9,210000,9,501,,2,2,2,61,
56,2,1,,6,1,,1,3305.1,10,170000,9,501,,2,2,2,66,61
15,1,6,,6,1,3,1,3305.1,4,0,0,501,2,2,,2,64,61
38,2,1,,1,2,4,2,,9,,7,501,2,2,,2,107,
42,1,,0,1,2,4,2,,9,150000,9,501,2,,2,2,113,107
39,1,1,,1,0,2,2,,11,522000,9,501,2,2,2,2,,124
34,2,1,1,1,0,2,2,,11,50000,6,501,2,2,,2,73,124
31,2,1,0,6,2,4,1,3305.1,9,,8,501,2,2,,2,99,
31,1,1,,6,2,,1,3305.1,10,250000,9,501,2,,2,2,119,
64,1,1,0,1,0,2,1,,11,671200,9,501,2,,2,2,121,121
64,2,,0,1,0,,1,,9,,0,501,,2,,2,,121
45,1,,,6,1,,1,3305.1,12,215000,9,501,2,,,2,60,59
45,2,1,,6,1,,1,3305.1,10,,9,501,2,2,,2,,
17,2,6,,6,1,,1,3305.1,4,,0,501,2,,,2,63,
82,1,1,,1,0,2,1,3305.1,9,137000,9,501,,2,2,2,,52
76,2,1,0,1,0,2,1,3305.1,9,103200,8,501,2,2,2,2,,
69,2,,0,1,0,2,2,,10,41500,6,501,2,2,,2,164,164
75,1,1,0,1,0,,2,,9,41700,6,501,2,2,,1,129,164
68,2,1,0,1,0,2,1,,11,0,0,6,2,2,,2,,46
69,1,,0,1,0,2,1,3305.1,10,1000,1,6,2,2,2,2,49,46
45,1,1,0,1,2,,1,3305.1,10,,9,501,,2,2,2,38,
41,2,1,0,1,2,4,1,,9,46200,6,501,2,,2,2,36,
15,2,,0,1,2,4,1,,3,,0,501,2,2,,2,44,
79,1,,,1,0,2,1,33632.6,10,25000,4,209,,2,,2,,94
77,2,,0,1,0,2,1,33632.6,5,6900,2,209,,2,,2,109,94
53,1,,0,1,0,,1,3305.1,10,157000,9,501,2,2,2,2,208,208
53,2,1,,9,0,3,1,3305.1,10,,6,501,2,,,2,192,
19,1,6,,9,0,3,1,3305.1,7,5700,2,501,,2,,2,184,208
41,2,1,0,1,2,4,2,,10,571000,9,501,2,2,,2,57,
45,1,,0,1,2,4,2,3305.1,9,60000,7,501,2,2,2,2,59,57
47,1,1,0,6,1,3,1,3305.1,12,573500,9,501,,2,,2,,57
43,2,,0,6,1,,1,3305.1,10,57000,7,501,2,2,,2,63,57
48,1,,,6,1,,1,,10,,9,501,,,2,2,67,
42,2,1,,6,1,3,1,3305.1,9,,0,501,2,,,2,75,67
15,1,6,,6,1,3,1,3305.1,4,0,0,501,1,,2,2,75,
47,1,1,0,1,1,,2,,9,230000,9,501,2,2,2,2,37,37
43,2,1,0,1,1,,2,,8,6700,2,501,2,2,,2,,
25,2,6,,6,1,,2,33632.6,5,6000,2,34,2,,,2,274,
35,1,6,,6,1,2,2,33632.6,5,33100,5,249,2,2,,2,238,
49,1,1,,6,1,,2,33632.6,3,15900,3,218,2,,2,2,110,109
44,2,,0,6,1,,2,33632.6,9,28400,5,218,2,2,,1,94,109
36,1,1,,6,1,3,2,,9,,9,501,2,2,,2,57,56
37,2,1,0,6,1,3,2,,11,,0,501,2,2,,2,59,56
52,1,1,,1,2,4,1,3305.1,9,571000,9,501,2,2,2,2,61,61
48,2,1,,1,2,4,1,3305.1,10,,2,501,2,,2,2,63,61
15,1,6,,1,2,4,1,3305.1,3,,0,501,,,,2,,61
66,2,,0,6,0,,2,33632.6,3,11500,3,124,2,,2,2,59,
80,1,1,0,6,0,2,2,,3,7500,2,124,,2,2,1,65,59
48,1,,,6,2,,1,3305.1,10,,0,501,2,,2,2,,59
45,2,1,0,6,2,,1,3305.1,9,171000,9,501,2,2,,2,61,59
45,2,,,6,1,,1,33632.6,9,,4,123,2,,2,2,121,
46,1,,,6,1,3,1,33632.6,9,,0,123,2,2,2,2,,120
59,1,1,0,6,0,,1,3305.1,9,317300,9,501,,2,2,2,63,63
64,2,1,0,6,0,,1,3305.1,11,,1,501,2,2,,2,68,63
41,1,1,,1,2,5,2,3305.1,8,223200,9,501,2,2,2,2,114,114
41,2,1,0,6,2,,2,,9,29200,5,501,2,2,,2,111,
18,1,6,0,9,2,5,2,3305.1,4,0,0,501,2,2,2,2,94,
45,1,,,6,1,,2,3305.1,9,,8,501,2,2,,2,87,87
45,2,1,,6,1,,2,,9,100000,8,501,2,,2,2,91,
68,2,,,6,0,,2,33632.6,3,11500,3,484,2,2,,2,116,
81,1,1,,6,0,,2,33632.6,3,29000,5,484,2,2,,2,128,116
45,1,,,6,0,,2,,6,50000,6,484,2,2,2,2,179,116
42,1,,,6,0,7,2,33632.6,8,,7,484,2,,,2,149,116
44,2,,0,6,0,,2,,7,,6,484,2,,2,2,155,116
29,1,1,0,1,0,2,2,,9,147000,9,501,2,2,2,2,44,
28,2,1,0,1,0,,2,33632.6,7,6300,2,501,2,,,2,49,44
50,1,,0,6,3,,2,3305.1,10,40000,6,147,2,2,2,2,64,
50,2,,0,6,3,6,2,,9,0,0,147,2,,,2,56,63
19,1,6,,6,3,6,2,3305.1,7,10000,2,147,2,2,2,2,52,63
17,1,6,,6,3,6,2,3305.1,4,1700,1,147,2,,,2,62,
67,1,1,0,6,0,,1,3305.1,9,7700,2,61,,2,2,2,112,112
66,2,,0,6,0,,1,3305.1,7,1700,1,61,2,2,,2,112,
43,2,,0,1,3,5,1,,11,177000,9,501,2,2,2,2,138,138
42,1,1,,1,3,,1,33632.6,9,,9,501,2,,2,2,,138
28,2,,0,1,3,5,1,33632.6,9,,1,18,,2,2,2,,
58,2,1,0,1,0,,1,,5,,8,501,,,2,2,183,183
65,1,1,,1,0,2,1,33632.6,9,,2,501,,2,,2,150,183
71,1,1,0,1,0,2,1,33632.6,11,91700,8,501,2,2,,2,43,43
74,2,1,,1,0,,1,33632.6,8,41600,6,501,,2,2,2,,43
59,2,1,,6,0,,1,3305.1,10,60000,7,501,2,2,,2,89,89
60,1,1,,6,0,3,1,3305.1,8,48000,6,501,2,2,2,2,84,89
23,2,6,,6,0,,1,3305.1,9,,0,501,2,,2,2,,
51,1,1,,6,1,,2,,10,,9,501,2,2,,2,92,92
43,2,,0,6,1,4,2,3305.1,10,0,0,501,2,,2,2,92,
18,2,,0,6,1,4,2,,7,,2,501,2,,,2,,92
86,1,,,1,0,,1,,8,49000,6,464,1,2,,2,,37
83,2,,0,1,0,3,1,3305.1,4,7500,2,464,1,1,,2,,37
55,1,6,0,1,0,3,1,,9,,5,464,,2,2,2,53,37
41,2,1,0,1,2,,1,,9,244000,9,501,2,,2,2,53,52
46,1,1,0,1,2,4,1,,10,382000,9,501,,,2,2,68,52
43,1,1,0,1,0,2,2,33632.6,11,200000,9,501,2,2,,2,118,119
40,2,1,,1,0,,2,,10,589000,9,501,2,2,,2,,119
55,2,1,0,1,2,4,1,,9,,3,501,2,2,,2,,99
54,1,1,0,1,2,,1,3305.1,12,300000,9,501,2,2,2,2,89,99
16,1,6,0,1,2,4,1,,4,0,0,501,,,,2,,
47,2,1,0,1,0,3,1,3305.1,9,,0,501,2,,,2,,100
49,1,1,,6,0,3,1,3305.1,9,,9,501,,2,2,2,,100
19,1,6,,1,0,3,1,,5,,1,501,,2,2,2,118,100
73,1,1,0,1,0,,1,33632.6,10,,8,501,2,2,2,1,82,82
67,2,1,0,1,0,,1,,12,,9,501,2,2,2,2,,82
38,2,,0,6,2,4,1,3305.1,12,,5,501,2,2,2,2,63,63
40,1,1,0,6,2,4,1,,12,,9,501,2,2,2,2,67,63
42,1,1,,6,1,3,1,3305.1,9,,9,501,2,2,2,2,117,
38,2,,,6,1,3,1,3305.1,9,0,0,501,,,,2,,
75,2,,0,1,0,,1,,9,110000,8,501,,2,2,2,,97
74,1,1,,1,0,,1,,9,50000,6,501,,2,2,2,95,
53,2,1,4,1,0,,1,3305.1,7,,9,501,,,,2,,53
56,1,1,,6,0,2,1,3305.1,9,225000,9,501,2,,2,2,43,53
32,1,1,0,1,0,,2,,11,70000,7,501,2,,2,2,389,
30,2,1,0,1,0,,2,,9,176000,9,501,2,2,,2,433,
45,1,1,,1,1,3,2,3305.1,8,215000,9,501,2,2,2,2,115,115
45,2,,4,1,1,3,2,3305.1,9,100000,8,501,2,,2,2,120,115
72,1,,,6,0,2,1,3305.1,7,195080,9,501,,2,2,1,,63
71,2,1,,6,0,,1,3305.1,7,,4,501,,2,2,2,61,63
30,2,1,0,1,0,,2,,9,65000,7,501,,2,,2,,109
31,1,1,0,1,0,2,2,,9,250000,9,501,2,2,2,2,97,
61,2,,0,1,0,3,1,3305.1,7,100000,8,501,2,2,,2,99,100
30,1,6,0,1,0,3,1,3305.1,10,30000,5,501,2,2,2,2,139,100
