a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,zero,0,,34,,,zero,zero,one,64,zero,18,zero
zero,zero,,three,26,,zero,zero,zero,one,7,one,36,zero
zero,zero,3,two,37,,,zero,zero,zero,39,one,,zero
zero,zero,,three,27,zero,zero,one,zero,zero,47,one,,zero
zero,zero,7,zero,7,,,zero,zero,zero,15,one,,zero
one,zero,3,two,28,one,,,,zero,39,one,1,zero
zero,zero,,zero,37,,,,zero,zero,39,one,,zero
zero,zero,5,three,53,one,zero,one,zero,zero,39,one,35,zero
zero,zero,,zero,10,one,zero,zero,zero,two,39,one,19,zero
zero,one,10,five,38,one,one,zero,,zero,39,one,48,one
zero,zero,3,zero,10,one,zero,zero,zero,two,47,one,10,zero
one,one,2,,9,one,zero,,,one,39,one,,zero
one,zero,,,17,zero,zero,one,zero,one,46,one,9,zero
zero,one,,,17,one,,one,zero,one,11,one,27,zero
zero,zero,3,,38,,,zero,zero,zero,47,zero,26,zero
zero,two,8,,38,one,zero,one,zero,zero,39,one,48,zero
one,one,3,two,20,,zero,one,,zero,55,one,30,zero
zero,zero,,one,25,,zero,,zero,one,35,one,,zero
one,zero,3,two,32,zero,zero,one,,one,59,one,,zero
one,one,,,13,zero,zero,,,one,29,one,20,one
zero,zero,7,six,41,,,,zero,zero,35,one,,zero
one,zero,2,one,34,,,,zero,zero,29,one,44,zero
zero,one,,two,34,zero,zero,one,zero,one,39,one,44,one
zero,one,3,two,40,one,,,zero,two,35,one,50,one
one,zero,1,zero,35,one,zero,,,one,95,one,,zero
zero,zero,2,,37,zero,,one,zero,zero,59,one,1,zero
zero,three,,two,39,one,zero,one,zero,three,39,one,8,one
zero,one,1,,63,zero,zero,one,,three,29,one,39,one
zero,zero,1,zero,36,one,,one,zero,zero,29,one,46,zero
zero,zero,0,zero,17,zero,zero,zero,zero,one,44,one,,one
zero,zero,2,one,49,,,one,zero,zero,39,one,59,zero
zero,zero,,,41,one,,one,zero,zero,19,one,,zero
one,zero,,zero,13,one,zero,zero,zero,one,19,one,,zero
one,one,3,,25,,,one,,zero,35,one,35,zero
zero,zero,0,zero,14,,,zero,zero,zero,43,one,,zero
zero,one,3,,18,one,zero,zero,,two,53,one,28,zero
zero,one,6,,4,one,zero,zero,,one,39,one,14,zero
one,zero,10,,13,,zero,zero,zero,zero,39,one,,zero
one,one,,two,36,,zero,one,,three,39,one,46,one
zero,one,3,,24,zero,zero,one,zero,three,39,one,34,one
zero,zero,3,three,29,,,zero,zero,zero,47,one,12,zero
zero,zero,4,two,15,zero,zero,one,,one,47,one,22,zero
zero,one,,four,27,,zero,one,zero,three,39,one,11,one
zero,one,4,three,36,,zero,one,,zero,59,one,28,one
zero,three,3,zero,18,,,,,three,39,one,27,one
one,zero,4,,33,,zero,,zero,zero,71,one,43,zero
one,zero,1,zero,12,zero,zero,one,zero,zero,47,one,22,zero
zero,zero,3,two,26,one,zero,one,zero,zero,55,one,12,zero
one,zero,2,one,15,one,zero,one,zero,two,39,one,,zero
zero,two,2,zero,18,one,zero,,zero,two,39,one,28,zero
zero,one,3,,17,one,zero,one,zero,two,39,one,,zero
one,zero,,,33,one,,,zero,two,49,one,,zero
one,zero,,two,14,zero,zero,one,zero,two,55,zero,24,zero
zero,zero,4,three,22,zero,,one,zero,zero,39,one,30,zero
zero,zero,,,17,zero,zero,one,zero,one,39,one,11,zero
one,zero,2,,10,one,,one,zero,zero,52,one,,zero
one,one,1,,20,zero,zero,zero,,two,89,one,10,one
one,zero,5,zero,13,one,zero,,zero,zero,59,one,3,zero
zero,zero,5,zero,14,zero,,zero,,two,59,one,,zero
zero,zero,,two,20,zero,zero,,zero,one,49,one,,zero
one,zero,0,zero,30,,zero,,zero,two,47,one,20,zero
one,zero,2,one,30,one,,,zero,zero,39,one,,zero
zero,zero,3,two,24,zero,,,zero,zero,52,one,,zero
one,zero,,one,20,zero,zero,one,,one,39,one,3,zero
zero,two,,two,37,zero,zero,,zero,one,29,one,,one
one,one,,,37,zero,one,zero,,two,59,one,,one
zero,zero,3,two,26,one,zero,zero,zero,two,39,one,,zero
one,zero,,one,42,one,,,zero,zero,29,one,,zero
zero,one,3,zero,22,zero,zero,zero,,one,47,one,30,zero
zero,one,2,one,31,zero,,one,,zero,39,one,23,one
zero,one,,,9,zero,zero,zero,,one,24,one,19,zero
one,one,,,19,zero,zero,one,zero,one,69,one,1,zero
zero,zero,3,two,38,,zero,one,zero,zero,39,zero,,zero
zero,one,4,,23,,,one,zero,two,47,one,33,zero
zero,zero,4,three,26,,,,zero,zero,37,one,36,zero
one,zero,,four,19,one,,one,zero,zero,39,one,,zero
zero,one,,,10,one,,zero,,one,43,one,,zero
one,zero,2,zero,8,zero,zero,,zero,two,55,one,,zero
zero,zero,2,zero,24,zero,zero,one,zero,zero,43,one,11,zero
zero,zero,1,,44,,zero,one,zero,zero,43,one,,zero
one,zero,,zero,9,zero,zero,,,one,69,one,,zero
one,zero,2,one,36,,,,zero,zero,39,one,,zero
zero,zero,6,three,46,zero,zero,one,zero,zero,59,one,56,zero
one,zero,2,one,15,one,zero,one,zero,zero,49,one,25,zero
one,one,,zero,16,,zero,one,,two,39,one,3,zero
zero,zero,,three,35,,,,zero,zero,19,one,,zero
zero,two,3,,42,zero,zero,one,zero,two,49,one,,zero
zero,zero,,four,32,zero,,one,zero,one,43,one,42,zero
zero,zero,1,zero,24,zero,one,,zero,zero,55,one,,zero
zero,zero,2,zero,10,one,zero,zero,zero,one,39,one,20,zero
zero,two,,,20,zero,zero,,zero,three,49,one,30,one
zero,zero,4,two,34,zero,,,zero,zero,39,one,22,zero
zero,zero,1,one,37,one,zero,,zero,two,39,one,,one
zero,zero,,one,22,one,,zero,,one,39,one,24,zero
zero,zero,,zero,32,zero,,zero,zero,zero,39,one,,zero
zero,one,,,31,one,one,zero,,three,39,zero,41,one
zero,one,3,two,30,one,,one,,two,39,one,10,zero
one,zero,,,13,,,one,zero,zero,39,one,,zero
one,zero,4,zero,3,one,,zero,zero,zero,14,one,13,zero
zero,one,4,three,37,,zero,one,,zero,49,one,47,one
zero,one,,,17,,zero,zero,,one,59,one,,zero
zero,zero,7,zero,15,,zero,,zero,zero,39,one,,zero
zero,one,4,,9,zero,,zero,,two,35,one,19,zero
zero,zero,2,one,32,,,one,zero,zero,75,one,,zero
zero,zero,2,two,30,one,one,zero,zero,two,22,one,,zero
zero,zero,4,,24,zero,,one,zero,zero,45,zero,4,zero
zero,one,,,22,zero,zero,one,,two,47,one,32,zero
zero,zero,4,three,25,one,,,,zero,41,one,,zero
zero,zero,5,,18,,,one,zero,zero,45,one,,zero
one,zero,1,zero,19,zero,zero,one,zero,one,47,one,29,zero
zero,zero,3,two,20,one,zero,one,zero,two,55,one,8,zero
zero,one,3,two,38,,zero,one,,two,39,one,12,one
zero,two,3,two,45,,zero,one,zero,zero,71,one,15,one
zero,zero,2,one,32,one,,,zero,zero,71,one,42,zero
zero,zero,,zero,4,one,zero,zero,zero,one,59,one,,zero
one,zero,0,zero,14,,zero,zero,zero,zero,39,one,24,zero
zero,zero,4,zero,16,zero,zero,zero,,zero,47,one,,zero
zero,one,,,23,,zero,one,,three,39,one,10,zero
zero,two,5,one,17,one,,one,zero,two,17,one,27,zero
zero,zero,,three,27,zero,zero,one,,one,47,one,10,zero
zero,zero,6,two,52,,,,zero,zero,35,zero,40,zero
zero,zero,,,29,zero,zero,,zero,one,39,one,38,zero
zero,zero,,,47,,one,zero,zero,one,19,zero,,zero
zero,zero,2,,23,,zero,,zero,zero,39,zero,33,zero
one,zero,,two,16,one,zero,,zero,two,33,one,10,zero
one,zero,,,24,,one,,zero,zero,47,one,,one
one,zero,2,one,22,zero,,,zero,zero,49,one,,one
zero,two,,two,41,one,zero,,zero,three,19,one,,one
zero,zero,9,,13,one,,zero,zero,two,61,one,23,zero
zero,four,,,38,zero,zero,one,,one,83,one,33,one
one,one,,,11,,zero,zero,,zero,41,one,,zero
zero,zero,5,four,27,zero,zero,one,zero,zero,43,one,20,zero
zero,zero,5,one,29,,,one,zero,zero,39,one,,zero
one,one,4,,31,,,one,,zero,55,one,37,zero
zero,zero,,one,33,zero,,,zero,zero,39,one,40,zero
zero,zero,4,three,28,,,,zero,zero,39,one,,zero
one,zero,,two,18,zero,,,zero,zero,71,one,,one
zero,one,,,29,zero,zero,one,zero,two,47,one,10,one
zero,zero,,,18,zero,zero,one,,one,39,one,20,one
zero,one,3,,21,,zero,one,,two,43,one,1,zero
one,zero,5,,26,zero,zero,one,zero,zero,47,one,,one
zero,one,,,15,zero,zero,zero,zero,two,43,one,21,zero
zero,zero,1,one,60,one,one,zero,zero,zero,15,one,45,zero
zero,one,2,,45,,zero,one,,one,55,one,33,zero
zero,zero,,three,33,one,one,zero,zero,one,56,one,43,zero
zero,two,5,,17,,zero,zero,zero,three,29,one,,zero
zero,one,,,29,zero,zero,one,,three,45,one,39,one
one,one,,,39,zero,zero,one,,one,76,one,49,zero
one,zero,5,four,24,,zero,one,,zero,69,one,,zero
zero,one,2,,33,,zero,one,zero,three,3,one,10,zero
zero,zero,,one,22,one,zero,one,zero,one,44,one,,zero
zero,zero,5,one,14,zero,,,zero,zero,39,one,,zero
one,zero,,four,46,one,,,,zero,39,one,,zero
one,zero,,,44,one,,zero,,zero,29,one,,zero
zero,zero,0,zero,28,one,zero,zero,zero,two,43,one,9,zero
zero,zero,,eight,49,,,one,,zero,44,zero,39,zero
zero,zero,3,two,29,one,,one,,one,29,one,18,zero
one,zero,,zero,71,,zero,zero,zero,zero,47,one,,zero
zero,one,3,two,30,one,zero,one,,zero,29,one,20,zero
zero,three,5,zero,10,zero,zero,zero,,one,51,one,20,zero
zero,zero,1,,14,zero,,one,,zero,47,one,,zero
zero,one,3,,30,zero,zero,one,,one,83,one,40,one
one,zero,,six,36,zero,,one,,zero,44,one,,zero
one,zero,4,three,21,zero,zero,one,zero,zero,47,one,,zero
zero,zero,2,one,14,,zero,one,zero,zero,69,one,24,zero
zero,one,3,zero,11,zero,,zero,,two,49,one,21,one
one,zero,2,one,34,zero,,one,,zero,69,one,,one
zero,zero,6,five,41,zero,,one,zero,zero,34,zero,3,one
one,zero,1,zero,44,zero,zero,one,zero,zero,29,one,,one
one,zero,3,two,30,zero,,,,two,51,one,,zero
zero,two,,one,26,one,zero,one,zero,three,39,one,36,one
one,zero,,one,20,zero,zero,one,,one,47,one,,zero
zero,zero,3,zero,11,,,zero,zero,zero,19,one,15,zero
one,zero,,,11,zero,,one,,one,39,one,2,zero
zero,one,3,,33,zero,zero,one,,three,39,one,43,one
one,zero,2,one,10,zero,zero,,zero,zero,59,one,,zero
zero,zero,3,two,29,zero,zero,one,zero,zero,49,one,39,zero
one,zero,4,three,38,zero,,,zero,zero,29,one,48,zero
one,zero,6,five,30,zero,zero,one,zero,zero,69,one,,zero
zero,zero,13,zero,12,zero,zero,zero,zero,zero,39,one,14,zero
zero,zero,,zero,23,one,zero,zero,zero,one,55,one,,zero
zero,zero,2,zero,8,one,zero,,zero,two,39,one,,zero
one,zero,5,two,35,one,zero,one,,two,43,zero,,zero
zero,one,,,27,one,zero,one,,one,39,one,13,zero
zero,zero,11,,22,zero,zero,one,zero,one,49,one,32,zero
zero,zero,2,one,22,,,one,zero,zero,47,one,32,zero
zero,zero,3,zero,4,one,zero,zero,zero,zero,29,one,,zero
zero,zero,6,six,31,one,zero,,zero,zero,65,one,,zero
one,zero,6,zero,9,,zero,,zero,zero,24,one,,zero
one,zero,,zero,21,one,zero,zero,zero,one,71,one,16,one
zero,zero,0,zero,18,one,zero,,zero,one,47,one,28,zero
zero,one,3,two,19,,,one,zero,zero,9,one,29,zero
zero,zero,,,29,zero,zero,one,zero,one,44,one,39,zero
one,zero,1,zero,15,zero,zero,,zero,two,43,one,25,zero
one,one,2,one,16,zero,zero,one,,two,39,one,26,zero
one,zero,0,zero,25,one,zero,,zero,one,41,one,,zero
one,zero,1,one,43,zero,,zero,zero,zero,59,zero,,zero
zero,zero,8,three,53,zero,zero,one,zero,zero,19,one,,zero
one,zero,2,one,13,one,,,,zero,53,one,,zero
zero,one,5,one,9,,zero,one,zero,one,49,one,2,zero
one,one,2,,46,,zero,one,,zero,43,one,46,zero
zero,one,5,,40,,one,zero,,three,39,one,46,zero
one,zero,4,zero,11,zero,zero,zero,zero,zero,47,one,,zero
zero,zero,5,zero,31,zero,,zero,zero,zero,29,one,,zero
zero,one,,,32,zero,,zero,zero,two,39,one,6,one
zero,zero,,,48,one,one,zero,zero,one,39,one,,zero
zero,one,,one,19,,,one,,zero,43,one,29,one
zero,zero,,,9,one,zero,zero,zero,two,29,one,,zero
one,zero,,zero,17,zero,zero,zero,zero,one,83,one,11,one
one,zero,2,one,16,zero,zero,,zero,zero,47,one,26,zero
one,zero,0,zero,22,zero,,,,zero,59,one,,zero
zero,zero,5,two,37,zero,,,zero,zero,39,one,,zero
zero,three,,one,18,zero,zero,one,,one,34,one,16,zero
zero,zero,2,,43,zero,zero,one,zero,zero,39,zero,35,zero
zero,one,4,,49,,zero,one,zero,zero,14,zero,12,zero
one,zero,,five,38,,zero,,zero,zero,48,one,1,zero
zero,zero,,,32,zero,zero,one,zero,one,47,one,,zero
zero,zero,,,41,,zero,one,zero,one,35,one,40,one
zero,zero,3,two,33,,,one,zero,zero,39,one,,zero
one,zero,3,two,36,zero,,one,zero,zero,59,one,,zero
zero,one,1,,39,,zero,one,,two,39,one,49,one
zero,one,,,37,zero,zero,one,,one,59,one,15,one
zero,three,4,zero,11,,,zero,zero,two,19,one,21,zero
zero,zero,5,four,25,,,,zero,zero,39,one,,zero
zero,one,3,,6,,zero,zero,,one,19,one,16,zero
one,one,,zero,12,one,zero,zero,,one,39,one,,zero
zero,zero,,zero,11,zero,,one,zero,two,23,one,,zero
one,one,,,39,,zero,zero,,two,27,zero,17,zero
zero,zero,4,zero,6,,,zero,zero,zero,55,one,16,zero
zero,zero,,zero,54,zero,zero,one,zero,zero,31,one,21,zero
zero,zero,2,one,41,,zero,one,zero,zero,44,zero,51,zero
zero,one,,three,26,zero,zero,one,zero,three,47,one,,one
zero,zero,3,,11,zero,zero,one,,one,39,one,,zero
zero,one,2,one,21,one,,one,zero,zero,44,one,31,zero
zero,zero,,one,24,zero,,one,zero,zero,54,one,7,zero
zero,zero,2,,31,zero,zero,one,zero,zero,39,one,20,zero
zero,three,3,two,35,zero,zero,one,,two,49,one,45,one
zero,zero,,three,28,,zero,one,,zero,55,one,,zero
one,zero,,four,31,zero,,,zero,zero,43,one,,zero
zero,zero,,,41,,zero,zero,,one,47,one,25,zero
one,one,,,14,,zero,,,zero,49,one,5,zero
zero,one,3,,31,,zero,one,,two,69,one,41,one
zero,zero,,,33,zero,zero,,zero,one,39,one,,one
zero,zero,,one,24,zero,,one,,one,39,one,20,zero
zero,one,4,,32,,,one,,zero,59,one,42,zero
zero,one,3,,35,,zero,one,zero,zero,29,one,45,zero
zero,zero,4,three,37,zero,,,zero,zero,39,one,22,zero
zero,one,,,22,zero,zero,one,,one,55,one,32,zero
zero,zero,2,,31,zero,,one,,two,87,one,29,one
one,one,1,zero,11,one,zero,one,,two,39,one,21,zero
zero,one,2,zero,19,,zero,one,zero,zero,43,one,29,zero
zero,one,,,27,zero,zero,one,zero,one,59,one,15,one
zero,one,3,two,42,,zero,one,,two,39,one,52,one
zero,one,3,,45,,,,zero,zero,49,one,55,zero
zero,one,3,,34,zero,,one,zero,two,45,one,44,one
zero,one,1,zero,48,,zero,one,,one,54,one,58,zero
one,zero,,,16,zero,zero,,zero,three,39,one,2,one
zero,zero,,zero,10,one,,,zero,two,39,one,10,zero
one,zero,4,zero,6,,zero,zero,zero,zero,59,one,,zero
zero,one,4,three,31,,zero,one,,two,69,one,41,one
one,zero,,,8,one,zero,zero,zero,one,45,one,,zero
zero,zero,3,,70,zero,,one,zero,zero,39,zero,80,zero
one,zero,4,three,33,zero,zero,,zero,two,43,one,,one
one,zero,,two,29,zero,zero,one,zero,zero,47,one,,zero
zero,zero,3,two,43,,zero,one,zero,zero,19,one,,one
zero,zero,1,zero,16,zero,zero,one,,zero,49,one,,zero
zero,zero,5,four,31,zero,zero,,zero,one,49,one,7,one
zero,zero,,,30,one,zero,zero,,three,39,one,40,zero
one,zero,,,11,zero,zero,zero,zero,three,39,one,21,zero
one,zero,4,three,27,zero,,,zero,zero,49,one,,zero
zero,one,0,zero,40,,one,zero,zero,zero,55,one,50,one
zero,zero,3,two,39,zero,,,zero,zero,43,one,,one
one,zero,3,two,22,zero,zero,,zero,two,14,one,,zero
zero,zero,5,,23,zero,,one,zero,zero,39,one,,zero
zero,three,0,,10,one,,zero,zero,zero,47,one,8,zero
zero,zero,,,24,,zero,one,,one,43,one,34,zero
zero,one,,,27,zero,zero,one,,one,39,one,17,one
zero,zero,10,four,51,,,one,zero,zero,71,one,,zero
one,two,,,30,zero,one,zero,,two,39,one,1,one
zero,zero,4,three,31,,zero,one,zero,two,39,one,,zero
zero,zero,4,,12,zero,zero,zero,zero,two,73,one,22,zero
zero,zero,,zero,4,,zero,one,zero,one,19,one,14,zero
zero,one,2,,21,one,,one,,two,59,one,20,zero
zero,one,5,,9,zero,,one,,two,43,one,19,zero
zero,one,7,zero,13,,zero,zero,,zero,47,one,,zero
zero,zero,8,seven,12,zero,,one,zero,zero,47,one,,zero
zero,zero,3,,33,one,zero,one,zero,two,39,one,,one
zero,zero,1,zero,46,one,,zero,,zero,35,one,54,zero
zero,zero,,zero,41,,,zero,zero,two,39,one,4,one
one,zero,4,three,37,zero,,,,zero,73,one,39,zero
zero,zero,5,,42,,,,zero,zero,49,one,,zero
zero,zero,,,27,zero,,,zero,zero,5,one,,zero
one,zero,,zero,57,,one,zero,,zero,7,one,67,zero
one,zero,,two,19,zero,,one,,one,34,one,29,zero
one,zero,5,zero,20,zero,zero,,zero,zero,48,one,,zero
zero,zero,,zero,10,zero,zero,,zero,one,44,one,10,zero
zero,one,4,,14,,zero,one,zero,zero,39,one,24,zero
zero,zero,,one,28,zero,zero,one,zero,zero,59,one,,zero
zero,zero,2,one,18,zero,,one,zero,zero,43,one,28,zero
zero,zero,8,three,34,,zero,one,,two,39,one,,zero
one,two,7,two,17,zero,zero,,,two,39,one,,one
one,zero,,three,36,zero,,,zero,two,39,one,2,zero
zero,zero,4,two,46,one,,zero,zero,zero,19,one,,zero
zero,zero,2,,46,zero,zero,one,zero,three,39,one,,one
zero,zero,,zero,6,zero,zero,zero,zero,one,8,one,,zero
zero,zero,2,zero,13,one,zero,zero,zero,one,29,one,2,zero
one,zero,,two,24,one,zero,,zero,zero,59,one,34,zero
one,one,,two,32,,,one,,zero,59,one,42,one
one,two,3,,32,zero,zero,,zero,three,59,one,,one
zero,zero,0,zero,34,zero,,zero,zero,zero,39,one,44,zero
zero,one,4,three,33,zero,zero,one,,two,75,one,30,one
one,zero,,,15,zero,zero,,zero,one,45,one,,one
zero,zero,5,zero,9,,zero,zero,zero,zero,29,one,15,zero
zero,one,3,one,36,,zero,one,zero,zero,49,one,36,zero
one,zero,4,zero,5,zero,zero,,zero,zero,19,one,,zero
zero,zero,3,,20,zero,zero,one,,one,79,one,,one
zero,one,7,,46,,zero,one,zero,zero,55,one,56,zero
zero,zero,5,,43,,zero,,zero,zero,39,one,,zero
zero,four,,zero,39,,,zero,,zero,59,one,25,zero
zero,zero,,zero,49,zero,,,zero,zero,39,one,20,zero
zero,one,4,,42,,zero,one,zero,two,44,one,40,one
one,zero,6,zero,12,one,zero,zero,zero,one,49,one,,zero
zero,two,,one,31,zero,zero,one,zero,three,39,one,24,one
zero,zero,4,one,22,zero,,,,zero,39,zero,3,zero
zero,zero,9,zero,11,zero,zero,zero,zero,one,47,one,21,zero
zero,zero,3,two,37,zero,,,,one,34,one,,zero
zero,one,3,,23,one,zero,one,,zero,38,one,33,zero
one,one,2,,13,one,zero,zero,,one,39,one,2,zero
one,zero,5,one,57,,zero,,zero,zero,35,one,,zero
zero,zero,3,,18,zero,,one,zero,zero,43,one,,zero
zero,zero,5,four,23,one,,one,zero,zero,7,one,,zero
zero,zero,6,two,62,,,one,zero,zero,14,one,,zero
one,zero,2,one,13,one,zero,,,zero,55,one,7,zero
zero,zero,,zero,8,zero,,zero,zero,one,49,one,18,zero
one,zero,,one,60,,zero,,,one,65,one,,zero
zero,zero,2,zero,13,,,zero,,zero,39,one,18,zero
one,zero,,zero,4,one,zero,,zero,one,51,one,3,zero
one,zero,4,zero,5,zero,,zero,,zero,73,one,,zero
zero,zero,4,,15,zero,,,zero,two,89,one,25,zero
one,zero,,two,37,zero,zero,,zero,two,83,one,46,one
zero,zero,0,,28,,zero,zero,zero,zero,39,zero,12,zero
one,one,,two,32,one,zero,one,one,one,53,one,13,one
zero,zero,2,zero,29,one,,,zero,zero,39,one,39,zero
zero,zero,,four,28,zero,zero,,zero,one,39,one,9,zero
zero,zero,1,zero,67,zero,,one,,zero,69,one,,one
zero,zero,5,two,30,,,,,zero,43,one,,zero
zero,zero,3,,50,zero,zero,,zero,zero,39,one,,zero
zero,zero,2,one,15,zero,zero,one,zero,two,54,one,5,zero
zero,zero,,zero,12,one,zero,zero,zero,one,71,one,,zero
one,one,1,zero,11,one,zero,,,zero,59,one,21,zero
zero,zero,,,46,one,,one,zero,zero,9,zero,,zero
zero,zero,,two,40,zero,,,zero,one,31,one,27,zero
zero,zero,2,one,78,,zero,,zero,zero,39,one,66,zero
zero,one,5,,14,zero,,zero,zero,two,39,one,21,zero
zero,zero,4,one,41,,,one,zero,zero,47,one,29,one
zero,zero,,,20,one,zero,,zero,one,47,one,30,zero
one,one,1,zero,36,zero,zero,one,,zero,43,one,,zero
zero,two,,,37,zero,zero,one,zero,one,59,one,47,one
zero,zero,,zero,25,,zero,zero,zero,two,29,one,,zero
zero,zero,,one,32,,zero,one,,one,43,one,42,one
zero,zero,5,,33,one,zero,zero,zero,zero,45,one,,zero
one,zero,2,zero,15,,,,zero,two,59,one,,zero
zero,zero,3,two,29,one,one,zero,zero,zero,9,one,18,one
zero,zero,,three,47,one,one,zero,zero,zero,41,one,50,zero
zero,two,,three,35,zero,zero,one,zero,one,69,one,,one
one,zero,,zero,17,zero,zero,one,zero,one,59,one,,zero
one,zero,,three,30,zero,zero,,zero,one,65,one,,one
zero,zero,10,zero,14,zero,zero,,zero,zero,49,one,24,zero
zero,zero,6,,15,zero,zero,one,zero,one,47,one,23,one
zero,one,,,39,,zero,,,one,14,one,49,zero
zero,one,3,two,32,,,one,,two,29,one,12,one
zero,zero,1,,16,zero,zero,one,zero,two,98,one,,zero
zero,zero,6,,35,zero,,,zero,zero,47,one,,zero
zero,zero,5,three,44,,,one,zero,zero,23,one,54,zero
zero,two,,zero,8,,zero,zero,zero,one,41,one,18,zero
zero,zero,2,zero,9,zero,zero,one,zero,one,49,one,15,zero
zero,zero,,,47,zero,,,zero,zero,13,one,,zero
zero,one,3,,13,,zero,one,zero,two,39,one,23,one
zero,one,10,eight,34,,zero,one,,zero,47,one,30,zero
zero,one,,,8,one,zero,one,zero,one,53,one,17,zero
zero,zero,6,three,28,,,one,zero,zero,44,one,15,zero
zero,zero,3,two,14,zero,zero,,,zero,44,one,6,zero
one,zero,,three,22,one,,one,zero,one,35,one,,zero
zero,one,1,zero,11,,zero,one,,zero,39,one,21,zero
zero,zero,,,29,one,zero,one,zero,one,47,one,39,zero
zero,zero,4,three,22,zero,,one,,one,47,one,32,zero
one,zero,2,zero,40,,,one,zero,zero,43,one,,zero
zero,zero,10,nine,36,,,one,zero,zero,39,one,46,zero
zero,zero,,three,46,,,one,zero,zero,47,one,15,zero
zero,zero,2,one,19,zero,,one,zero,two,65,one,29,one
zero,one,,,27,one,zero,one,zero,two,43,one,29,zero
zero,two,,three,37,zero,zero,one,zero,one,39,one,,one
zero,zero,,two,29,zero,zero,one,zero,one,47,one,,zero
one,one,,,12,,zero,one,zero,one,43,one,22,one
zero,zero,2,two,27,one,one,zero,zero,zero,39,one,37,one
zero,one,2,,32,,,one,zero,zero,49,one,42,one
one,zero,3,one,11,,,one,,zero,39,one,,zero
zero,zero,,zero,15,one,zero,zero,,one,39,one,6,zero
zero,one,,two,24,,zero,one,zero,three,19,one,,zero
zero,zero,2,,23,zero,zero,,zero,two,47,one,33,zero
one,one,,,17,zero,zero,one,,one,43,one,27,zero
zero,two,2,,21,zero,zero,one,zero,two,43,one,31,one
zero,zero,,,38,,,,,zero,29,one,47,zero
zero,zero,4,zero,9,zero,,,zero,zero,47,one,,zero
zero,zero,1,zero,32,one,,,zero,two,39,one,26,zero
one,one,3,,10,one,zero,zero,,one,29,one,19,zero
zero,one,4,,25,,,one,zero,zero,43,one,35,zero
one,zero,,zero,18,,zero,,zero,two,42,one,28,zero
zero,one,2,one,26,,zero,one,zero,two,39,one,36,one
zero,zero,,zero,12,zero,zero,,zero,two,63,one,,zero
zero,zero,6,five,50,,,one,,zero,44,one,51,zero
one,zero,4,zero,18,one,zero,,zero,two,35,one,28,one
zero,zero,3,two,20,zero,zero,,zero,zero,83,one,,zero
one,one,6,,21,,zero,one,,zero,49,one,,zero
zero,zero,3,two,18,,zero,one,zero,zero,13,one,,zero
one,zero,1,zero,14,zero,zero,,zero,two,39,one,24,zero
zero,zero,8,six,31,,,one,zero,zero,39,one,,zero
one,zero,,,30,zero,zero,one,zero,one,47,one,,one
zero,zero,3,two,17,one,zero,one,zero,one,39,one,10,zero
zero,two,3,two,34,,zero,one,zero,three,8,one,15,one
zero,zero,5,four,35,zero,zero,one,zero,zero,48,one,45,zero
one,zero,2,one,15,zero,zero,one,zero,zero,77,one,,zero
zero,two,3,two,38,zero,zero,,zero,zero,39,one,48,one
zero,one,,zero,51,,,one,zero,zero,83,one,61,one
one,zero,,zero,14,,zero,,zero,zero,50,one,,zero
one,zero,3,two,15,zero,,,zero,zero,71,one,,zero
zero,zero,4,three,42,zero,zero,one,zero,zero,59,one,,zero
zero,one,4,,27,,zero,one,zero,two,77,one,37,one
zero,one,3,zero,12,,one,zero,,zero,54,one,22,zero
zero,zero,1,,50,one,zero,one,zero,zero,19,one,60,zero
zero,two,4,,48,,zero,one,zero,zero,47,one,58,one
one,zero,3,two,24,zero,zero,,zero,zero,47,one,15,one
zero,zero,7,zero,10,zero,,,zero,two,47,one,,one
one,one,,,14,one,zero,zero,zero,one,39,one,19,zero
zero,zero,,,3,zero,,zero,,one,19,one,8,zero
zero,zero,2,zero,42,zero,,one,zero,zero,39,one,,zero
one,zero,,one,16,zero,zero,one,zero,one,39,one,,zero
one,zero,6,one,27,,zero,,zero,zero,29,one,8,zero
zero,zero,3,two,42,zero,,one,zero,zero,47,one,,one
zero,one,1,zero,41,,zero,one,,zero,3,one,51,zero
one,zero,,,16,one,zero,zero,zero,one,79,one,,zero
zero,two,4,,32,zero,,one,zero,two,29,one,20,one
zero,one,,one,33,,,one,,zero,49,one,,zero
