a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
,0.0,zero,17.0,zero,one,44,one,8,
zero,2.0,one,49.0,zero,zero,39,,59,zero_one_zero_one_zero
zero,1.0,zero,41.0,zero,zero,19,one,26,
,,zero,13.0,zero,one,19,,17,
,3.0,two,25.0,zero,zero,35,one,35,one_zero_zero_one_zero
zero,,zero,14.0,zero,zero,43,one,10,
one,3.0,zero,18.0,zero,two,53,one,28,
,,zero,4.0,,one,39,one,14,
zero,10.0,three,13.0,zero,zero,39,one,23,
one,3.0,two,36.0,zero,three,39,one,46,
one,3.0,two,,zero,three,39,one,34,
zero,3.0,three,29.0,zero,zero,47,one,12,
zero,,two,15.0,zero,one,47,one,22,zero_zero_zero_one_zero
one,5.0,four,27.0,zero,three,39,,11,zero_zero_zero_one_one
one,,three,36.0,zero,zero,59,one,28,
three,3.0,zero,18.0,zero,three,39,one,27,
zero,4.0,three,33.0,zero,zero,71,,43,one_zero_zero_one_zero
,,zero,12.0,zero,zero,47,,22,
zero,3.0,two,26.0,,zero,55,one,12,
zero,2.0,one,15.0,,two,39,,25,
two,2.0,zero,,,two,39,one,28,
,3.0,two,17.0,zero,two,39,one,27,
zero,2.0,one,33.0,,two,49,one,19,
zero,3.0,two,14.0,,two,55,zero,24,
zero,4.0,three,,zero,zero,39,one,30,zero_zero_zero_one_zero
zero,,one,17.0,,one,39,one,11,
zero,2.0,zero,10.0,zero,zero,52,one,6,
one,,zero,,zero,two,89,one,10,one_zero_zero_zero_one
zero,,zero,13.0,zero,zero,59,one,3,
zero,5.0,zero,14.0,zero,two,59,,24,zero_zero_zero_zero_zero
,3.0,two,20.0,zero,one,49,one,10,
zero,0.0,zero,30.0,zero,two,47,one,20,one_zero_zero_zero_zero
zero,2.0,one,30.0,zero,zero,39,,40,one_one_zero_one_zero
zero,,two,,zero,zero,52,one,32,zero_zero_zero_one_zero
,,one,20.0,,one,39,,3,one_zero_zero_one_zero
two,3.0,two,37.0,zero,one,29,one,47,zero_zero_zero_one_one
one,2.0,two,37.0,zero,two,59,one,47,
,,two,26.0,zero,two,39,one,21,
zero,1.0,one,42.0,,zero,29,one,30,
,,zero,22.0,zero,one,47,one,30,zero_zero_zero_zero_zero
one,2.0,one,,zero,zero,39,one,23,
,,zero,9.0,,one,24,one,19,
one,2.0,one,,,one,69,,1,
zero,3.0,two,38.0,zero,zero,39,,25,
,4.0,three,,zero,two,47,one,33,zero_zero_zero_one_zero
zero,4.0,three,26.0,zero,zero,37,one,36,
zero,5.0,four,19.0,,zero,39,,12,
,,zero,10.0,zero,one,43,,20,
,2.0,zero,,zero,two,55,one,18,
,2.0,zero,24.0,zero,zero,43,one,11,
zero,1.0,zero,44.0,zero,zero,43,one,40,
,3.0,zero,9.0,zero,one,69,one,19,
zero,2.0,one,36.0,zero,zero,39,,12,one_zero_zero_one_zero
zero,6.0,three,,zero,zero,59,,56,
zero,2.0,one,,zero,zero,49,one,25,
,5.0,zero,16.0,zero,two,39,one,3,
,4.0,three,35.0,zero,zero,19,one,45,zero_zero_zero_one_zero
,3.0,two,42.0,,two,49,one,52,zero_zero_zero_one_zero
zero,5.0,four,32.0,zero,one,43,,42,zero_zero_zero_one_zero
,1.0,zero,24.0,zero,zero,55,one,34,
,2.0,zero,10.0,zero,one,39,one,20,zero_one_zero_zero_zero
two,1.0,zero,20.0,zero,three,49,one,30,
zero,,two,34.0,zero,zero,39,one,22,
zero,1.0,one,37.0,zero,two,39,,47,zero_one_zero_zero_one
zero,2.0,one,22.0,,one,39,one,24,zero_one_zero_zero_zero
zero,0.0,zero,32.0,zero,zero,39,one,10,zero_zero_zero_zero_zero
one,3.0,three,31.0,zero,three,39,zero,41,
,3.0,two,30.0,,two,39,one,10,
zero,2.0,one,,,zero,39,,23,one_zero_zero_one_zero
zero,,zero,3.0,,zero,14,one,13,
one,,three,37.0,zero,zero,49,,47,
one,,zero,17.0,,one,59,one,8,
,,zero,15.0,zero,zero,39,one,25,
,4.0,zero,9.0,zero,two,35,,19,zero_zero_zero_zero_zero
zero,2.0,one,32.0,zero,zero,75,one,13,zero_one_zero_one_zero
,2.0,two,30.0,zero,two,22,,40,zero_one_one_zero_zero
zero,,three,,zero,zero,45,,4,zero_zero_zero_one_zero
one,,one,,zero,two,47,one,32,zero_zero_zero_one_zero
zero,4.0,three,25.0,zero,zero,41,one,4,
zero,5.0,four,18.0,zero,zero,45,,15,zero_one_zero_one_zero
zero,1.0,zero,19.0,,one,47,one,29,
zero,3.0,two,,zero,two,55,one,8,
,,two,38.0,,two,39,one,12,zero_zero_zero_one_one
two,,two,45.0,,zero,71,one,15,
zero,2.0,one,32.0,zero,zero,71,one,42,
,,zero,4.0,,one,59,one,1,zero_one_zero_zero_zero
zero,,zero,14.0,zero,zero,39,one,24,one_zero_zero_zero_zero
zero,4.0,zero,,zero,zero,47,one,21,
one,3.0,one,,,three,39,one,10,zero_one_zero_one_zero
two,,one,17.0,,two,17,,27,zero_one_zero_one_zero
zero,,three,27.0,,one,47,,10,zero_zero_zero_one_zero
zero,,two,,zero,zero,35,zero,40,zero_zero_zero_one_zero
zero,,three,29.0,zero,one,39,one,38,zero_zero_zero_one_zero
zero,,zero,47.0,zero,one,19,zero,57,
zero,2.0,one,,,zero,39,,33,
zero,2.0,two,,zero,two,33,one,10,one_one_zero_zero_zero
,2.0,two,24.0,zero,zero,47,one,3,
zero,2.0,one,22.0,zero,zero,49,,32,one_zero_zero_one_one
,3.0,two,41.0,zero,three,19,one,51,
zero,,zero,13.0,zero,two,61,one,23,zero_one_zero_zero_zero
four,3.0,two,38.0,,one,83,one,33,zero_zero_zero_one_one
one,1.0,zero,,zero,zero,41,one,4,
zero,5.0,four,,zero,zero,43,,20,zero_zero_zero_one_zero
zero,5.0,one,29.0,zero,zero,39,one,12,
one,4.0,three,31.0,zero,zero,55,one,37,
zero,4.0,one,,zero,zero,39,one,40,zero_zero_zero_one_zero
zero,4.0,three,28.0,zero,zero,39,one,38,zero_zero_zero_one_zero
zero,3.0,two,18.0,zero,zero,71,one,22,
one,3.0,two,29.0,zero,two,47,one,10,zero_zero_zero_one_one
zero,2.0,one,18.0,,one,39,,20,
one,,two,21.0,zero,two,43,one,1,
zero,5.0,four,26.0,,zero,47,,8,one_zero_zero_one_one
,2.0,zero,15.0,zero,two,43,one,21,
zero,1.0,one,60.0,zero,zero,15,,45,zero_one_one_zero_zero
one,2.0,one,,zero,one,55,one,33,zero_zero_zero_one_zero
,,three,33.0,,one,56,one,43,
,5.0,two,17.0,zero,three,29,one,26,
,,two,29.0,zero,three,45,one,39,
one,5.0,four,,,one,76,,49,
zero,5.0,four,,zero,zero,69,,34,one_zero_zero_one_zero
one,2.0,one,,zero,three,3,,10,zero_one_zero_one_zero
zero,2.0,one,22.0,zero,one,44,,29,
zero,5.0,one,,zero,zero,39,one,24,zero_zero_zero_one_zero
zero,6.0,four,,zero,zero,39,one,56,one_one_zero_one_zero
zero,1.0,one,44.0,zero,zero,29,one,54,
,,zero,28.0,zero,two,43,one,9,
zero,9.0,eight,49.0,zero,zero,44,,39,
,3.0,two,29.0,,one,29,one,18,zero_one_zero_one_zero
zero,2.0,zero,71.0,,zero,47,,1,one_zero_zero_zero_zero
one,,two,30.0,zero,zero,29,one,20,
,,zero,10.0,zero,one,51,one,20,zero_zero_zero_zero_zero
zero,1.0,zero,14.0,zero,zero,47,one,24,zero_zero_zero_one_zero
one,3.0,two,30.0,zero,one,83,one,40,zero_zero_zero_one_one
zero,7.0,six,,zero,zero,44,one,20,one_zero_zero_one_zero
,,three,21.0,zero,zero,47,one,12,one_zero_zero_one_zero
zero,2.0,one,,zero,zero,69,one,24,
one,3.0,zero,11.0,zero,two,49,one,21,zero_zero_zero_zero_one
zero,2.0,one,34.0,zero,zero,69,,40,one_zero_zero_one_one
zero,6.0,five,41.0,,zero,34,,3,zero_zero_zero_one_one
zero,,zero,,zero,zero,29,one,1,
zero,3.0,two,,zero,two,51,one,17,
two,2.0,one,26.0,,three,39,one,36,zero_one_zero_one_one
zero,2.0,one,20.0,,one,47,one,30,one_zero_zero_one_zero
zero,3.0,zero,11.0,zero,zero,19,one,15,zero_zero_zero_zero_zero
zero,1.0,zero,11.0,,one,39,one,2,
one,3.0,two,33.0,zero,three,39,one,43,
zero,2.0,one,,zero,zero,59,,20,
zero,3.0,two,,zero,zero,49,,39,zero_zero_zero_one_zero
zero,4.0,three,,,zero,29,one,48,one_zero_zero_one_zero
zero,6.0,five,,zero,zero,69,,14,one_zero_zero_one_zero
,,zero,,zero,zero,39,,14,
,,zero,23.0,,one,55,one,33,
,2.0,zero,8.0,zero,two,39,one,18,zero_one_zero_zero_zero
zero,5.0,two,35.0,,two,43,zero,17,
one,2.0,one,27.0,,one,39,one,13,zero_one_zero_one_zero
zero,11.0,four,22.0,zero,one,49,,32,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,47,,32,zero_zero_zero_one_zero
,,zero,4.0,zero,zero,29,one,6,
zero,6.0,six,31.0,zero,zero,65,,20,zero_one_zero_zero_zero
zero,,zero,,zero,zero,24,one,19,one_zero_zero_zero_zero
,,zero,,,one,71,one,16,
zero,0.0,zero,,,one,47,one,28,
one,,two,19.0,zero,zero,9,one,29,
,5.0,three,,zero,one,44,,39,zero_zero_zero_one_zero
zero,,zero,15.0,zero,two,43,one,25,one_zero_zero_one_zero
one,,one,16.0,,two,39,,26,one_zero_zero_one_zero
zero,,zero,25.0,,one,41,one,35,
zero,1.0,one,,zero,zero,59,zero,53,one_zero_one_zero_zero
zero,8.0,three,53.0,zero,zero,19,one,59,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,53,,23,one_one_zero_one_zero
one,,one,9.0,,one,49,one,2,zero_zero_zero_one_zero
one,2.0,one,,zero,zero,43,,46,one_zero_zero_one_zero
one,5.0,one,,zero,three,39,one,46,zero_one_one_zero_zero
zero,,zero,11.0,zero,zero,47,,21,
zero,5.0,zero,,zero,zero,29,one,41,
,,zero,32.0,zero,two,39,one,6,zero_zero_zero_zero_one
,0.0,zero,48.0,zero,one,39,one,43,
one,2.0,one,,zero,zero,43,,29,zero_zero_zero_one_one
,3.0,zero,9.0,zero,two,29,one,19,
zero,,zero,17.0,,one,83,one,11,
zero,2.0,one,,,zero,47,,26,one_zero_zero_one_zero
,,zero,22.0,zero,zero,59,one,12,one_zero_zero_zero_zero
,,two,37.0,zero,zero,39,one,30,zero_zero_zero_one_zero
,2.0,one,18.0,,one,34,,16,zero_zero_zero_one_zero
zero,2.0,one,43.0,,zero,39,zero,35,zero_zero_zero_one_zero
one,4.0,one,,,zero,14,zero,12,zero_one_zero_one_zero
zero,7.0,five,,zero,zero,48,,1,one_zero_zero_one_zero
zero,3.0,two,32.0,,one,47,one,2,
zero,3.0,one,41.0,zero,one,35,one,40,zero_zero_zero_one_one
zero,3.0,two,,zero,zero,39,one,30,zero_zero_zero_one_zero
,3.0,two,,zero,zero,59,one,46,
,1.0,zero,,zero,two,39,one,49,zero_zero_zero_one_one
,4.0,zero,37.0,,one,59,one,15,
three,,zero,11.0,zero,two,19,one,21,
zero,5.0,four,25.0,,zero,39,one,35,zero_one_zero_one_zero
,3.0,zero,6.0,,one,19,,16,zero_one_zero_zero_zero
one,,zero,12.0,,one,39,one,22,
zero,,zero,11.0,zero,two,23,one,20,zero_zero_zero_one_zero
one,,zero,,zero,two,27,zero,17,one_zero_zero_zero_zero
,4.0,zero,6.0,zero,zero,55,one,16,zero_zero_zero_zero_zero
,,zero,54.0,zero,zero,31,one,21,zero_zero_zero_one_zero
,2.0,one,41.0,zero,zero,44,,51,zero_zero_zero_one_zero
one,4.0,three,26.0,,three,47,one,36,zero_zero_zero_one_one
zero,3.0,one,11.0,,one,39,one,21,
one,2.0,one,21.0,zero,zero,44,one,31,zero_one_zero_one_zero
zero,,one,,zero,zero,54,,7,
zero,2.0,one,31.0,zero,zero,39,,20,zero_zero_zero_one_zero
,,two,35.0,zero,two,49,one,45,zero_zero_zero_one_one
zero,4.0,three,,,zero,55,one,8,zero_one_zero_one_zero
zero,6.0,four,,zero,zero,43,,25,one_zero_zero_one_zero
zero,,two,41.0,,one,47,,25,
,6.0,zero,14.0,zero,zero,49,one,5,
,,two,,zero,two,69,one,41,zero_zero_zero_one_one
zero,,three,33.0,zero,one,39,,14,zero_zero_zero_one_one
zero,2.0,one,24.0,zero,one,39,one,20,
,4.0,three,32.0,zero,zero,59,one,42,
one,3.0,two,,zero,zero,29,one,45,zero_zero_zero_one_zero
zero,4.0,three,37.0,zero,zero,39,one,22,zero_zero_zero_one_zero
one,3.0,two,22.0,zero,one,55,,32,zero_zero_zero_one_zero
zero,2.0,one,,zero,two,87,,29,zero_zero_zero_one_one
one,,zero,11.0,zero,two,39,one,21,
,,zero,,zero,zero,43,one,29,
one,,three,27.0,zero,one,59,one,15,zero_zero_zero_one_one
one,,two,42.0,zero,two,39,one,52,
one,3.0,two,45.0,zero,zero,49,,55,
,3.0,two,,zero,two,45,one,44,zero_zero_zero_one_one
,,zero,48.0,zero,one,54,one,58,
,,zero,16.0,,three,39,one,2,
zero,3.0,zero,10.0,zero,two,39,one,10,
zero,,zero,6.0,,zero,59,one,13,
one,,three,31.0,zero,two,69,one,41,
zero,,zero,8.0,zero,one,45,one,4,
zero,3.0,two,,zero,zero,39,zero,80,
zero,4.0,three,,zero,two,43,,43,
zero,3.0,two,29.0,zero,zero,47,one,13,one_zero_zero_one_zero
zero,,two,,zero,zero,19,one,28,
zero,,zero,16.0,,zero,49,one,6,
zero,5.0,four,31.0,,one,49,,7,zero_zero_zero_one_one
zero,2.0,one,30.0,,three,39,,40,zero_one_zero_zero_zero
,0.0,zero,11.0,zero,three,39,one,21,one_zero_zero_zero_zero
,4.0,three,,zero,zero,49,one,10,one_zero_zero_one_zero
,0.0,zero,40.0,,zero,55,one,50,zero_zero_one_zero_one
zero,3.0,two,39.0,zero,zero,43,,17,zero_zero_zero_one_one
zero,,two,22.0,zero,two,14,one,1,one_zero_zero_one_zero
zero,5.0,four,23.0,,zero,39,,10,zero_zero_zero_one_zero
,0.0,zero,10.0,zero,zero,47,one,8,
zero,2.0,one,,zero,one,43,,34,
one,3.0,two,27.0,zero,one,39,one,17,zero_zero_zero_one_one
zero,10.0,four,51.0,zero,zero,71,,61,zero_zero_zero_one_zero
two,4.0,zero,30.0,,two,39,one,1,one_zero_one_zero_one
,4.0,three,,zero,two,39,one,4,
,4.0,zero,,zero,two,73,one,22,zero_zero_zero_zero_zero
zero,,zero,4.0,,one,19,one,14,
one,2.0,one,21.0,,two,59,one,20,zero_one_zero_one_zero
,,zero,9.0,zero,two,43,one,19,zero_zero_zero_one_zero
,,zero,13.0,zero,zero,47,one,4,
zero,8.0,seven,,zero,zero,47,one,15,
,,two,33.0,zero,two,39,one,43,
zero,1.0,zero,46.0,zero,zero,35,one,54,
,4.0,zero,41.0,zero,two,39,,4,
,,three,37.0,zero,zero,73,,39,
zero,5.0,four,,zero,zero,49,,52,zero_zero_zero_one_zero
zero,,zero,27.0,zero,zero,5,one,13,zero_zero_zero_zero_zero
zero,0.0,zero,57.0,zero,zero,7,one,67,one_one_one_zero_zero
zero,,two,19.0,,one,34,one,29,
zero,5.0,zero,20.0,,zero,48,one,30,
,,zero,10.0,zero,one,44,one,10,
one,4.0,three,14.0,zero,zero,39,one,24,
zero,2.0,one,,,zero,59,,38,zero_zero_zero_one_zero
zero,2.0,one,18.0,zero,zero,43,one,28,zero_zero_zero_one_zero
,8.0,three,34.0,zero,two,39,one,44,zero_one_zero_one_zero
two,7.0,two,,zero,two,39,,27,
zero,4.0,three,36.0,zero,two,39,one,2,one_zero_zero_one_zero
,4.0,two,46.0,zero,zero,19,one,56,
zero,2.0,one,46.0,zero,three,39,,32,
,,zero,6.0,zero,one,8,one,16,
zero,2.0,zero,13.0,,one,29,one,2,
,,two,24.0,,zero,59,one,34,one_one_zero_zero_zero
one,3.0,two,32.0,,zero,59,one,42,one_zero_zero_one_one
two,,two,,,three,59,one,14,
,,zero,34.0,,zero,39,one,44,
,,three,33.0,zero,two,75,one,30,zero_zero_zero_one_one
zero,3.0,two,15.0,,one,45,one,1,
zero,5.0,zero,9.0,zero,zero,29,one,15,
one,3.0,one,36.0,zero,zero,49,,36,
,4.0,zero,5.0,,zero,19,,15,
zero,,two,20.0,zero,one,79,one,30,zero_zero_zero_one_one
one,7.0,six,,zero,zero,55,one,56,
zero,5.0,four,43.0,zero,zero,39,,28,zero_one_zero_one_zero
,,zero,,zero,zero,59,,25,
,5.0,zero,,zero,zero,39,,20,
,4.0,two,42.0,zero,two,44,one,40,zero_zero_zero_one_one
zero,,zero,12.0,zero,one,49,,0,
,2.0,one,31.0,,three,39,,24,zero_zero_zero_one_one
zero,4.0,one,22.0,zero,zero,39,zero,3,zero_zero_zero_one_zero
,9.0,zero,11.0,zero,one,47,one,21,zero_zero_zero_zero_zero
,,two,37.0,zero,one,34,one,47,zero_zero_zero_one_zero
one,3.0,two,23.0,zero,zero,38,one,33,
one,,zero,13.0,,one,39,one,2,
zero,5.0,one,,,zero,35,one,67,one_zero_zero_one_zero
,3.0,two,18.0,zero,zero,43,one,28,zero_zero_zero_one_zero
,5.0,four,,,zero,7,one,31,
,6.0,two,62.0,zero,zero,14,one,35,zero_zero_zero_one_zero
zero,2.0,one,13.0,,zero,55,one,7,
,,zero,8.0,zero,one,49,one,18,zero_zero_zero_zero_zero
zero,2.0,one,,zero,one,65,one,70,one_zero_zero_one_zero
,2.0,zero,13.0,zero,zero,39,,18,
,,zero,4.0,,one,51,one,3,
zero,4.0,zero,5.0,zero,zero,73,one,6,
zero,4.0,three,15.0,,two,89,one,25,
zero,3.0,two,37.0,zero,two,83,one,46,
zero,0.0,zero,28.0,zero,zero,39,zero,12,zero_zero_zero_zero_zero
,,two,32.0,,one,53,,13,
zero,2.0,zero,29.0,zero,zero,39,one,39,
zero,5.0,four,28.0,,one,39,,9,zero_zero_zero_one_zero
,1.0,zero,67.0,zero,zero,69,one,46,zero_zero_zero_one_one
,5.0,two,,zero,zero,43,,40,zero_zero_zero_one_zero
,,two,50.0,zero,zero,39,,60,
zero,2.0,one,15.0,,two,54,one,5,
,0.0,zero,12.0,zero,one,71,one,22,zero_one_zero_zero_zero
one,,zero,11.0,zero,zero,59,one,21,
zero,3.0,one,,zero,zero,9,zero,40,zero_one_zero_one_zero
zero,,two,40.0,zero,one,31,,27,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,39,one,66,zero_zero_zero_one_zero
one,5.0,zero,14.0,zero,two,39,one,21,
zero,4.0,one,41.0,zero,zero,47,,29,zero_zero_zero_one_one
zero,2.0,one,20.0,,one,47,one,30,zero_one_zero_one_zero
,1.0,zero,36.0,zero,zero,43,,0,one_zero_zero_one_zero
,,zero,37.0,zero,one,59,,47,
zero,2.0,zero,,zero,two,29,,12,
,2.0,one,32.0,,one,43,one,42,
,5.0,three,33.0,,zero,45,one,4,
zero,,zero,15.0,zero,two,59,one,16,one_zero_zero_zero_zero
,3.0,two,29.0,zero,zero,9,one,18,zero_one_one_zero_one
zero,,three,47.0,,zero,41,one,50,zero_one_one_zero_zero
two,4.0,three,35.0,,one,69,one,35,zero_zero_zero_one_one
,,zero,17.0,zero,one,59,one,10,
,,three,30.0,,one,65,one,40,one_zero_zero_one_one
,10.0,zero,14.0,zero,zero,49,one,24,
zero,,two,15.0,,one,47,one,23,zero_zero_zero_one_one
,,zero,39.0,zero,one,14,one,49,
one,3.0,two,,,two,29,one,12,
,1.0,zero,16.0,zero,two,98,one,26,
zero,6.0,four,,zero,zero,47,,25,zero_zero_zero_one_zero
,5.0,three,44.0,zero,zero,23,one,54,
,,zero,8.0,zero,one,41,one,18,
,2.0,zero,9.0,zero,one,49,one,15,zero_zero_zero_one_zero
zero,0.0,zero,47.0,zero,zero,13,one,57,zero_zero_zero_zero_zero
one,,two,13.0,zero,two,39,one,23,
one,10.0,eight,,,zero,47,,30,zero_zero_zero_one_zero
,,zero,8.0,,one,53,one,17,zero_one_zero_one_zero
zero,,three,28.0,,zero,44,,15,
zero,3.0,two,,zero,zero,44,one,6,zero_zero_zero_one_zero
,4.0,three,22.0,,one,35,one,32,
,1.0,zero,11.0,zero,zero,39,one,21,
zero,,two,29.0,zero,one,47,,39,
,4.0,three,22.0,zero,one,47,one,32,zero_zero_zero_one_zero
zero,,zero,40.0,zero,zero,43,one,11,one_zero_zero_one_zero
zero,10.0,nine,,zero,zero,39,one,46,
zero,4.0,three,46.0,zero,zero,47,one,15,
zero,,one,,zero,two,65,one,29,zero_zero_zero_one_one
,3.0,two,27.0,,two,43,one,29,
two,4.0,three,,zero,one,39,,30,
zero,,two,,zero,one,47,one,39,
,,zero,12.0,,one,43,one,22,one_zero_zero_one_one
zero,2.0,two,27.0,zero,zero,39,one,37,
,2.0,one,32.0,,zero,49,,42,
zero,3.0,one,11.0,,zero,39,,3,
,,zero,15.0,zero,one,39,one,6,
one,3.0,two,24.0,zero,three,19,one,34,
zero,2.0,one,23.0,,two,47,,33,zero_zero_zero_one_zero
one,,two,17.0,zero,one,43,one,27,
two,2.0,one,,zero,two,43,,31,zero_zero_zero_one_one
zero,7.0,six,,zero,zero,29,one,47,zero_one_zero_one_zero
,4.0,zero,,zero,zero,47,one,1,
,,zero,32.0,zero,two,39,one,26,zero_one_zero_one_zero
one,3.0,zero,10.0,,one,29,one,19,
one,4.0,three,25.0,zero,zero,43,one,35,
zero,,zero,18.0,zero,two,42,,28,
one,2.0,one,26.0,zero,two,39,one,36,zero_zero_zero_one_one
zero,4.0,zero,12.0,zero,two,63,one,5,
,6.0,five,,zero,zero,44,,51,zero_zero_zero_one_zero
zero,,zero,18.0,,two,35,one,28,
zero,3.0,two,20.0,zero,zero,83,one,30,
one,6.0,four,,,zero,49,,8,one_one_zero_one_zero
zero,3.0,two,,zero,zero,13,one,28,zero_one_zero_one_zero
zero,1.0,zero,14.0,,two,39,one,24,one_zero_zero_zero_zero
zero,8.0,six,,zero,zero,39,one,41,zero_zero_zero_one_zero
zero,3.0,two,30.0,zero,one,47,one,25,one_zero_zero_one_one
,,two,17.0,zero,one,39,one,10,
,3.0,two,34.0,zero,three,8,one,15,
zero,5.0,four,,zero,zero,48,,45,zero_zero_zero_one_zero
zero,2.0,one,15.0,,zero,77,,25,one_zero_zero_one_zero
two,3.0,two,,zero,zero,39,one,48,zero_zero_zero_one_one
one,1.0,zero,,zero,zero,83,one,61,zero_zero_zero_one_one
,3.0,zero,14.0,zero,zero,50,,2,
zero,3.0,two,15.0,zero,zero,71,one,25,
zero,4.0,three,42.0,zero,zero,59,one,16,
,,zero,,zero,two,77,one,37,
,3.0,zero,,zero,zero,54,one,22,
,1.0,zero,50.0,zero,zero,19,one,60,
two,4.0,one,,zero,zero,47,,58,zero_zero_zero_one_one
zero,3.0,two,,zero,zero,47,one,15,one_zero_zero_one_one
,,zero,10.0,zero,two,47,one,4,
one,,zero,14.0,zero,one,39,one,19,
zero,3.0,zero,3.0,zero,one,19,one,8,
zero,2.0,zero,,zero,zero,39,one,52,
zero,2.0,one,16.0,zero,one,39,one,23,one_zero_zero_one_zero
zero,6.0,one,,zero,zero,29,,8,one_zero_zero_one_zero
zero,,two,,zero,zero,47,one,18,
one,,zero,41.0,zero,zero,3,one,51,
zero,,one,,,one,79,one,10,one_one_zero_zero_zero
two,,two,32.0,zero,two,29,,20,
,2.0,one,,,zero,49,,30,
zero,4.0,two,19.0,zero,two,39,,29,one_zero_zero_one_zero
,,six,27.0,zero,zero,9,one,12,zero_one_zero_one_zero
zero,2.0,one,8.0,zero,zero,49,,18,
,,two,25.0,zero,two,39,one,20,zero_zero_zero_one_one
zero,2.0,zero,26.0,zero,zero,47,one,12,
zero,,zero,,zero,zero,14,one,36,
one,3.0,zero,10.0,zero,one,43,one,20,
,8.0,zero,9.0,zero,two,68,one,1,zero_zero_zero_zero_zero
one,,two,24.0,zero,one,39,one,17,
,2.0,one,13.0,zero,two,43,,15,zero_one_zero_one_zero
zero,3.0,two,23.0,zero,zero,59,one,30,zero_zero_zero_one_one
one,4.0,three,26.0,zero,one,11,one,11,
,3.0,two,40.0,,two,39,one,5,one_zero_zero_one_one
zero,6.0,five,,,zero,83,,30,zero_zero_zero_one_zero
zero,3.0,two,,,zero,9,one,57,one_one_zero_one_zero
one,,three,25.0,zero,one,59,one,35,zero_zero_zero_one_one
zero,8.0,seven,,zero,zero,47,one,52,one_zero_zero_one_zero
one,3.0,two,22.0,zero,one,59,one,13,
zero,3.0,one,33.0,zero,zero,54,,43,zero_one_zero_zero_zero
zero,4.0,zero,17.0,,two,29,one,27,
,,zero,,zero,zero,47,one,54,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,39,,52,zero_zero_zero_one_zero
one,,zero,50.0,,one,19,one,40,
,1.0,zero,15.0,zero,zero,71,one,15,
zero,5.0,four,,zero,zero,35,,33,zero_one_zero_one_zero
zero,4.0,one,,zero,zero,65,,77,
,,zero,13.0,zero,two,51,one,23,
,3.0,two,20.0,zero,two,39,,10,
zero,2.0,one,27.0,zero,one,39,one,30,
zero,6.0,three,33.0,,two,39,one,28,zero_zero_zero_one_zero
,3.0,zero,,zero,two,39,one,1,
zero,2.0,one,,,one,98,,33,one_zero_zero_one_zero
,,zero,31.0,zero,three,39,one,41,
two,3.0,two,42.0,zero,one,49,one,52,zero_zero_zero_one_one
,0.0,zero,9.0,zero,zero,69,one,19,
,3.0,two,,zero,zero,47,one,21,
one,4.0,three,31.0,,zero,9,one,10,
zero,2.0,one,25.0,zero,two,44,,28,
zero,2.0,one,,,two,39,,28,one_zero_zero_one_zero
,,two,27.0,zero,two,49,one,3,
,,zero,19.0,zero,one,59,one,13,
two,5.0,three,,zero,zero,39,one,54,
zero,,two,,zero,one,95,,45,
,2.0,one,37.0,zero,zero,39,,33,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,98,,13,zero_zero_zero_one_zero
one,2.0,one,20.0,zero,zero,65,one,13,
three,4.0,three,41.0,zero,zero,29,one,32,zero_zero_zero_one_one
zero,,zero,42.0,zero,one,39,one,52,
zero,3.0,one,,zero,zero,43,one,35,one_one_one_zero_zero
zero,5.0,one,,,two,24,,16,
one,5.0,zero,9.0,zero,zero,49,one,14,
zero,2.0,one,28.0,zero,zero,7,,38,zero_one_zero_one_zero
,,zero,44.0,zero,one,59,one,54,
zero,6.0,zero,9.0,zero,zero,77,,19,zero_zero_zero_zero_zero
one,6.0,five,,zero,zero,39,,37,one_zero_zero_one_zero
,3.0,two,24.0,zero,one,47,one,34,
one,4.0,three,38.0,zero,three,39,one,34,
zero,3.0,one,,zero,zero,49,,32,one_zero_zero_one_zero
zero,2.0,zero,19.0,,one,47,one,15,one_one_zero_one_zero
,1.0,zero,41.0,zero,zero,89,,51,
one,2.0,one,32.0,zero,zero,43,,42,one_zero_zero_one_one
one,1.0,zero,,zero,zero,59,,32,
zero,,zero,24.0,zero,zero,43,one,10,
one,4.0,two,34.0,zero,zero,59,one,44,
,,zero,5.0,zero,one,39,one,15,zero_zero_zero_zero_zero
zero,3.0,zero,13.0,,zero,39,one,23,
one,,zero,18.0,zero,two,39,one,28,zero_one_zero_zero_zero
,4.0,three,34.0,zero,zero,59,,44,zero_zero_zero_one_one
zero,9.0,zero,1.0,zero,zero,9,one,11,one_zero_zero_zero_zero
,,zero,25.0,zero,one,47,,35,
zero,,zero,6.0,zero,one,55,one,16,
,4.0,zero,17.0,zero,two,39,one,27,
one,,one,22.0,zero,three,19,,32,zero_one_zero_one_one
zero,7.0,two,15.0,,zero,47,one,25,
zero,,zero,27.0,zero,two,71,one,16,zero_zero_one_zero_one
zero,,zero,12.0,zero,zero,39,one,1,
