a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,zero,7,zero,1,zero,zero,zero,zero,zero,24,one,11,zero
zero,zero,1,zero,23,zero,zero,one,,zero,,one,32,zero
zero,one,4,three,,zero,zero,one,zero,zero,47,one,30,zero
one,zero,5,four,46,zero,zero,one,,one,41,one,45,one
zero,zero,1,zero,34,zero,zero,one,zero,zero,47,zero,10,zero
zero,zero,1,zero,28,zero,zero,one,zero,one,59,one,10,zero
one,zero,4,zero,24,zero,zero,zero,zero,zero,51,one,30,zero
zero,zero,5,three,31,zero,zero,one,zero,two,39,one,32,one
zero,zero,6,five,37,one,zero,one,zero,zero,29,one,47,zero
zero,zero,1,zero,31,zero,zero,one,zero,two,,one,41,one
zero,zero,3,two,27,zero,zero,one,zero,zero,41,one,13,zero
zero,zero,2,one,52,zero,zero,one,zero,zero,69,one,48,zero
zero,zero,14,five,53,zero,zero,one,zero,zero,59,one,,zero
zero,zero,2,two,34,one,one,zero,zero,zero,55,one,,zero
one,zero,2,one,11,zero,zero,one,zero,zero,39,one,21,zero
zero,one,1,zero,20,zero,zero,one,zero,two,39,one,12,one
zero,zero,,zero,4,zero,zero,zero,zero,zero,59,one,12,zero
zero,one,3,two,28,zero,zero,one,,two,43,one,38,one
zero,one,,two,17,one,zero,one,zero,two,47,one,7,
zero,one,2,one,30,one,zero,one,zero,two,39,one,40,zero
one,zero,2,one,53,zero,zero,one,zero,zero,,zero,22,one
one,one,4,zero,11,one,zero,zero,zero,zero,57,one,21,zero
zero,zero,4,three,29,zero,zero,one,zero,zero,55,one,39,zero
zero,zero,7,one,40,zero,zero,one,zero,zero,47,one,50,zero
zero,two,3,two,19,one,zero,one,zero,three,39,one,29,zero
one,one,1,zero,13,zero,zero,one,zero,two,39,one,1,one
zero,zero,2,one,11,zero,zero,one,zero,one,47,one,21,zero
zero,one,3,two,,zero,zero,one,zero,one,35,one,28,zero
zero,two,3,two,38,zero,zero,one,zero,one,39,one,40,
zero,one,3,two,25,zero,zero,one,zero,one,59,one,29,zero
zero,one,1,zero,54,zero,zero,one,zero,zero,41,one,12,zero
zero,zero,,two,36,one,zero,one,zero,zero,,one,46,zero
one,one,4,three,28,zero,zero,one,zero,zero,49,one,8,zero
zero,zero,6,five,22,zero,zero,one,,zero,43,one,32,zero
one,two,1,,25,zero,zero,one,zero,three,39,one,6,one
zero,zero,3,two,17,one,zero,one,,zero,8,zero,27,zero
zero,one,4,three,23,one,zero,one,zero,one,34,one,20,
zero,zero,4,,39,zero,zero,one,,zero,49,one,28,zero
zero,zero,6,,7,zero,zero,zero,zero,one,27,one,,zero
zero,zero,0,zero,34,one,zero,zero,zero,one,64,zero,18,zero
zero,zero,3,three,26,one,zero,zero,zero,one,7,one,36,zero
zero,zero,3,two,37,one,one,zero,zero,zero,,one,18,zero
zero,zero,,three,27,zero,zero,one,zero,zero,47,one,14,zero
zero,zero,7,zero,7,one,zero,zero,zero,zero,15,one,17,zero
one,zero,3,two,28,one,zero,one,zero,zero,39,one,,zero
zero,zero,0,zero,37,one,one,zero,zero,zero,39,one,46,zero
zero,zero,,three,53,one,zero,one,zero,zero,39,one,35,zero
zero,zero,4,,10,one,zero,zero,zero,two,,one,19,zero
zero,one,10,five,38,one,one,zero,zero,zero,39,one,48,one
zero,zero,3,zero,10,one,zero,zero,zero,two,47,one,10,zero
one,one,2,zero,9,one,zero,zero,zero,one,39,one,12,zero
one,zero,3,two,17,zero,zero,one,,one,46,one,9,zero
zero,one,6,two,17,one,zero,one,zero,one,11,one,27,zero
zero,zero,3,two,38,one,one,zero,zero,zero,47,zero,26,zero
zero,two,8,three,38,one,zero,one,zero,zero,39,one,48,zero
one,one,3,two,20,zero,zero,one,zero,zero,55,one,30,zero
zero,zero,2,one,25,zero,zero,one,zero,one,,one,29,zero
one,zero,3,,32,zero,zero,one,zero,one,59,one,2,
one,one,4,zero,,zero,zero,zero,zero,one,29,one,20,one
zero,zero,7,six,41,zero,zero,one,zero,zero,35,one,51,zero
one,zero,2,one,34,one,zero,one,zero,zero,29,one,44,zero
zero,one,3,two,,zero,zero,one,zero,one,39,one,44,one
zero,one,3,two,,one,zero,one,zero,two,35,one,50,one
one,zero,1,zero,35,one,zero,one,zero,one,95,one,,zero
zero,zero,2,one,37,zero,zero,one,,zero,59,one,1,zero
zero,three,3,two,39,one,zero,one,zero,three,39,one,8,one
zero,one,1,zero,63,zero,zero,one,zero,three,29,one,39,one
zero,zero,1,,36,one,zero,one,zero,zero,29,one,,zero
zero,zero,0,zero,17,zero,zero,zero,zero,one,44,one,8,one
zero,zero,,one,49,one,zero,one,zero,zero,39,one,,zero
zero,zero,,zero,41,one,zero,one,,zero,,one,26,zero
one,zero,6,zero,13,one,zero,zero,zero,one,19,one,17,zero
one,one,3,two,25,zero,zero,one,zero,zero,35,one,35,zero
zero,zero,,zero,14,one,zero,zero,zero,zero,43,one,10,zero
zero,one,3,zero,18,one,zero,zero,zero,two,53,one,28,zero
zero,one,6,zero,4,one,zero,zero,zero,one,39,one,14,zero
one,zero,10,,13,one,zero,zero,zero,zero,39,one,23,zero
one,one,3,two,,zero,zero,one,zero,three,39,one,46,one
zero,one,3,two,,zero,zero,one,zero,three,39,one,34,one
zero,zero,3,three,29,one,one,zero,zero,zero,47,one,,zero
zero,zero,4,two,15,zero,zero,one,zero,one,47,one,22,zero
zero,one,5,,27,zero,zero,one,zero,three,39,one,11,one
zero,one,4,three,36,one,zero,one,zero,zero,59,one,,one
zero,three,3,zero,18,zero,zero,zero,zero,three,39,one,27,one
one,zero,4,three,33,zero,zero,one,zero,zero,71,one,43,zero
one,zero,1,zero,,zero,zero,one,zero,zero,,one,22,zero
zero,zero,,two,26,one,zero,one,zero,zero,55,one,12,zero
one,zero,2,,15,one,zero,one,,two,39,one,25,
zero,two,2,,18,one,zero,zero,zero,two,39,one,28,zero
zero,one,3,two,17,one,zero,one,,two,39,one,,zero
one,zero,2,one,,one,zero,one,zero,two,49,one,19,zero
one,zero,3,,14,zero,zero,one,zero,two,55,zero,24,zero
zero,zero,4,,22,zero,zero,one,,zero,39,one,30,zero
zero,zero,2,one,17,zero,zero,one,zero,one,39,one,11,zero
one,zero,2,zero,10,one,zero,one,zero,zero,52,one,6,zero
one,one,1,zero,,zero,zero,zero,zero,two,89,one,10,one
one,zero,5,zero,13,one,zero,zero,zero,zero,59,one,,zero
zero,zero,5,zero,14,zero,zero,zero,zero,two,,one,24,zero
zero,zero,,,20,zero,zero,one,,one,49,one,10,zero
one,zero,0,zero,30,zero,zero,zero,,two,47,one,20,zero
one,zero,2,one,30,one,zero,one,zero,zero,39,one,40,zero
zero,zero,3,two,24,zero,zero,one,,zero,52,one,32,zero
one,zero,2,,20,zero,zero,one,zero,one,39,one,3,zero
zero,two,3,two,37,zero,zero,one,zero,one,29,one,47,one
one,one,2,two,37,zero,one,zero,zero,two,59,one,47,one
zero,zero,3,two,26,one,zero,zero,zero,two,39,one,21,zero
one,zero,1,one,42,one,one,zero,,zero,29,one,30,zero
zero,one,3,zero,22,zero,zero,zero,zero,one,47,one,30,
zero,one,2,one,,zero,zero,one,zero,zero,39,one,23,one
zero,one,3,zero,9,zero,zero,zero,zero,one,24,one,19,
one,one,2,one,,zero,zero,one,zero,one,69,one,1,zero
zero,zero,3,two,38,zero,zero,one,,zero,39,zero,25,zero
zero,one,4,three,23,zero,zero,one,zero,two,47,one,,zero
zero,zero,4,three,26,one,zero,one,zero,zero,37,one,36,zero
one,zero,5,four,19,one,zero,one,zero,zero,39,one,12,zero
zero,one,3,zero,,one,zero,zero,zero,one,43,one,20,zero
one,zero,2,zero,8,zero,zero,zero,zero,two,55,one,18,zero
zero,zero,,zero,24,zero,zero,one,,zero,43,one,,zero
zero,zero,1,zero,44,one,zero,one,zero,zero,43,one,40,zero
one,zero,3,zero,9,zero,zero,zero,zero,one,69,one,19,zero
one,zero,,one,36,zero,zero,one,zero,zero,39,one,12,zero
zero,zero,6,three,,zero,zero,one,zero,zero,59,one,56,zero
one,zero,2,one,15,one,zero,one,zero,zero,49,one,25,zero
one,one,5,zero,16,one,zero,one,zero,two,39,one,3,
zero,zero,4,three,35,zero,zero,one,zero,zero,19,one,,zero
zero,two,3,two,42,zero,zero,one,zero,two,49,one,52,zero
zero,zero,5,four,32,zero,zero,one,zero,one,43,one,42,zero
zero,zero,1,zero,24,zero,one,zero,,zero,,one,34,zero
zero,zero,2,zero,10,one,zero,zero,zero,one,39,one,20,zero
zero,two,1,zero,20,zero,zero,one,zero,three,49,one,30,one
zero,zero,4,two,34,zero,zero,one,zero,zero,,one,22,zero
zero,zero,1,one,37,one,zero,zero,zero,two,39,one,47,one
zero,zero,2,one,22,one,zero,zero,zero,one,39,one,24,
zero,zero,0,,32,zero,zero,zero,zero,zero,39,one,10,zero
zero,one,3,three,31,one,one,zero,zero,three,39,zero,41,
zero,one,3,two,30,one,zero,one,zero,two,39,one,10,
one,zero,,one,13,zero,zero,one,zero,zero,,one,23,zero
one,zero,4,zero,3,one,zero,zero,zero,zero,14,one,13,zero
zero,one,,three,37,zero,zero,one,,zero,,one,47,one
zero,one,2,zero,17,one,zero,zero,zero,one,59,one,8,
zero,zero,7,zero,15,zero,zero,zero,zero,zero,39,one,25,zero
zero,one,4,zero,9,zero,zero,zero,zero,two,35,one,19,zero
zero,zero,2,one,32,one,zero,one,zero,zero,,one,13,zero
zero,zero,2,two,30,one,one,zero,zero,two,,one,40,zero
zero,zero,,three,24,zero,zero,one,zero,zero,45,zero,4,zero
zero,one,4,one,22,zero,zero,one,zero,two,47,one,32,zero
zero,zero,,three,25,one,zero,one,zero,zero,41,one,,zero
zero,zero,5,four,18,one,zero,one,zero,zero,45,one,15,zero
one,zero,1,zero,19,zero,zero,one,zero,one,47,one,29,zero
zero,zero,3,two,20,one,zero,one,zero,two,55,one,8,
zero,one,3,two,38,zero,zero,one,zero,two,39,one,12,
zero,two,3,two,45,zero,zero,one,zero,zero,71,one,,one
zero,zero,2,one,32,one,zero,one,zero,zero,71,one,42,zero
zero,zero,4,zero,4,one,zero,zero,zero,one,59,one,1,zero
one,zero,0,zero,14,zero,zero,zero,zero,zero,39,one,24,zero
zero,zero,4,zero,16,zero,zero,zero,zero,zero,47,one,21,zero
zero,one,3,one,23,one,zero,one,zero,three,39,one,10,zero
zero,two,,one,17,one,zero,one,zero,two,17,one,,
zero,zero,4,three,27,zero,zero,one,,one,47,one,10,zero
zero,zero,6,two,52,zero,zero,one,zero,zero,35,zero,40,zero
zero,zero,4,three,29,zero,zero,one,zero,one,39,one,38,zero
zero,zero,0,zero,47,one,one,zero,zero,one,19,zero,57,zero
zero,zero,2,,23,one,zero,one,zero,zero,39,zero,33,zero
one,zero,2,two,16,one,zero,zero,zero,two,33,one,10,zero
one,zero,2,,24,one,one,zero,zero,zero,47,one,3,one
one,zero,2,one,22,zero,zero,one,zero,zero,49,one,32,one
zero,two,3,two,41,one,zero,one,zero,three,19,one,51,one
zero,zero,,zero,13,one,zero,zero,zero,two,61,one,23,zero
zero,four,3,two,38,zero,zero,one,zero,one,83,one,33,one
one,one,1,zero,11,one,zero,zero,zero,zero,41,one,4,
zero,zero,,four,27,zero,zero,one,zero,zero,43,one,20,zero
zero,zero,5,one,29,one,zero,one,zero,zero,39,one,12,zero
one,one,4,three,31,zero,zero,one,zero,zero,55,one,37,zero
zero,zero,4,one,33,zero,zero,one,zero,zero,,one,,zero
zero,zero,,,28,zero,zero,one,zero,zero,39,one,38,zero
one,zero,3,two,18,zero,zero,one,zero,zero,71,one,22,one
zero,one,3,two,,zero,zero,one,zero,two,47,one,,one
zero,zero,2,one,18,zero,zero,one,zero,one,39,one,20,one
zero,one,3,two,,one,zero,one,zero,two,43,one,1,zero
one,zero,5,four,26,zero,zero,one,zero,zero,47,one,8,one
zero,one,,zero,,zero,zero,zero,zero,two,43,one,21,zero
zero,zero,,one,60,one,one,zero,zero,zero,,one,45,zero
zero,one,2,one,45,zero,zero,one,zero,one,55,one,33,zero
zero,zero,4,,33,one,one,zero,zero,one,56,one,43,zero
zero,two,5,,17,one,zero,zero,zero,three,29,one,26,zero
zero,one,3,two,29,zero,zero,one,zero,three,45,one,39,one
one,one,5,four,39,zero,zero,one,zero,one,76,one,49,zero
one,zero,5,four,24,zero,zero,one,zero,zero,69,one,34,zero
zero,one,2,one,,one,zero,one,zero,three,3,one,10,
zero,zero,2,,22,one,zero,one,zero,one,44,one,29,zero
zero,zero,,one,14,zero,zero,one,zero,zero,39,one,24,zero
one,zero,6,four,46,one,zero,one,zero,zero,39,one,56,
one,zero,,one,44,one,zero,zero,zero,zero,29,one,54,
zero,zero,0,zero,28,one,zero,zero,zero,two,43,one,9,zero
zero,zero,,eight,49,zero,zero,one,zero,zero,44,zero,39,zero
zero,zero,3,two,29,one,zero,one,zero,one,29,one,18,zero
one,zero,2,zero,71,zero,zero,zero,zero,zero,47,one,1,zero
zero,one,3,two,30,one,zero,one,zero,zero,29,one,20,
zero,three,5,zero,10,zero,zero,zero,zero,one,51,one,20,zero
zero,zero,1,zero,14,zero,zero,one,zero,zero,,one,24,zero
zero,one,3,two,30,zero,zero,one,zero,one,83,one,40,one
one,zero,7,six,36,zero,zero,one,zero,zero,44,one,20,zero
one,zero,4,,21,zero,zero,one,zero,zero,47,one,12,zero
zero,zero,2,one,14,zero,zero,one,zero,zero,,one,24,zero
zero,one,,zero,,zero,zero,zero,zero,two,49,one,21,one
one,zero,2,one,34,zero,zero,one,zero,zero,69,one,,one
zero,zero,6,five,41,zero,zero,one,zero,zero,34,zero,3,one
one,zero,1,,44,zero,zero,one,zero,zero,29,one,1,one
one,zero,3,two,30,zero,zero,one,zero,two,51,one,17,zero
zero,two,2,one,26,one,zero,one,zero,three,39,one,36,
one,zero,2,one,20,zero,zero,one,zero,one,47,one,30,
zero,zero,3,zero,11,zero,zero,zero,zero,zero,19,one,15,zero
one,zero,1,,11,zero,zero,one,zero,one,39,one,2,zero
zero,one,3,two,33,zero,zero,one,,three,39,one,43,one
one,zero,2,,10,zero,zero,one,zero,zero,59,one,20,zero
zero,zero,3,two,29,zero,zero,one,zero,zero,49,one,39,zero
one,zero,,three,38,zero,zero,one,zero,zero,29,one,48,zero
one,zero,6,five,30,zero,zero,one,zero,zero,69,one,14,zero
zero,zero,13,zero,12,zero,zero,zero,zero,zero,39,one,14,zero
zero,zero,4,zero,23,one,zero,zero,zero,one,55,one,33,zero
zero,zero,2,zero,8,one,zero,zero,zero,two,39,one,18,zero
one,zero,5,two,35,one,zero,one,zero,two,43,zero,17,zero
zero,one,2,one,27,one,zero,one,zero,one,39,one,13,zero
zero,zero,,four,22,zero,zero,one,zero,one,,one,32,
zero,zero,2,one,22,zero,zero,one,zero,zero,47,one,32,zero
zero,zero,3,zero,4,one,zero,zero,zero,zero,29,one,6,zero
zero,zero,6,,31,one,zero,zero,zero,zero,,one,20,zero
one,zero,6,zero,9,zero,zero,zero,zero,zero,24,one,19,zero
one,zero,0,zero,21,one,zero,zero,zero,one,71,one,16,one
zero,zero,0,zero,18,one,zero,zero,zero,one,47,one,28,
zero,one,3,two,19,one,zero,one,zero,zero,9,one,29,zero
zero,zero,5,three,29,zero,zero,one,,one,44,one,39,zero
one,zero,1,zero,15,zero,zero,one,zero,two,43,one,25,zero
one,one,2,one,16,zero,zero,one,zero,two,39,one,26,zero
one,zero,0,,25,one,zero,zero,zero,one,41,one,35,
one,zero,1,one,43,zero,one,zero,zero,zero,59,zero,53,zero
zero,zero,8,three,53,zero,zero,one,,zero,19,one,59,zero
one,zero,2,one,13,one,zero,one,zero,zero,53,one,23,zero
zero,one,5,one,,zero,zero,one,zero,one,49,one,2,zero
one,one,2,one,46,zero,zero,one,zero,zero,43,one,46,zero
zero,one,5,one,40,one,one,zero,zero,three,39,one,46,zero
one,zero,,zero,11,zero,zero,zero,zero,zero,47,one,21,zero
zero,zero,5,zero,31,zero,zero,zero,zero,zero,29,one,41,zero
zero,one,0,zero,32,zero,zero,zero,zero,two,39,one,6,
zero,zero,0,zero,48,one,one,zero,zero,one,39,one,43,zero
zero,one,2,one,19,zero,zero,one,,zero,43,one,29,one
zero,zero,3,zero,9,one,zero,zero,zero,two,29,one,19,zero
one,zero,0,zero,,zero,zero,zero,zero,one,83,one,11,one
one,zero,2,one,16,zero,zero,one,zero,zero,47,one,26,zero
one,zero,0,zero,22,zero,zero,zero,,zero,59,one,12,zero
zero,zero,5,two,37,zero,zero,one,zero,zero,,one,,zero
zero,three,2,,18,zero,zero,one,zero,one,34,one,16,zero
zero,zero,2,one,43,zero,zero,one,zero,zero,39,zero,35,zero
zero,one,4,one,49,one,zero,one,zero,zero,14,zero,12,zero
one,zero,7,five,38,zero,zero,one,zero,zero,,one,1,zero
zero,zero,3,,32,zero,zero,one,zero,one,47,one,2,zero
zero,zero,3,one,41,zero,zero,one,zero,one,35,one,40,one
zero,zero,3,two,33,zero,zero,one,zero,zero,39,one,30,zero
one,zero,3,two,,zero,zero,one,zero,zero,59,one,,zero
zero,one,1,zero,39,zero,zero,one,zero,two,39,one,,one
zero,one,4,zero,37,zero,zero,one,zero,one,59,one,15,
zero,three,4,zero,11,one,zero,zero,zero,two,19,one,21,
zero,zero,,four,25,one,zero,one,,zero,39,one,35,zero
zero,one,3,zero,,one,zero,zero,zero,one,19,one,16,
one,one,5,zero,12,one,zero,zero,zero,one,39,one,22,zero
zero,zero,1,zero,11,zero,zero,one,,two,23,one,20,zero
one,one,5,zero,39,zero,zero,zero,zero,two,27,zero,17,
zero,zero,4,zero,6,zero,zero,zero,zero,zero,55,one,16,zero
zero,zero,2,zero,54,zero,zero,one,zero,zero,31,one,21,zero
zero,zero,2,one,41,zero,zero,one,zero,zero,44,zero,51,zero
zero,one,4,three,,zero,zero,one,zero,three,47,one,36,one
zero,zero,3,one,11,zero,zero,one,zero,one,39,one,21,zero
zero,one,2,one,21,one,zero,one,zero,zero,44,one,31,zero
zero,zero,2,one,24,zero,zero,one,zero,zero,54,one,7,zero
zero,zero,2,one,31,zero,zero,one,,zero,39,one,,zero
zero,three,3,two,35,zero,zero,one,zero,two,49,one,45,one
zero,zero,4,,28,one,zero,one,zero,zero,55,one,8,zero
one,zero,6,four,31,zero,zero,one,zero,zero,43,one,25,zero
zero,zero,,two,,one,zero,zero,zero,one,47,one,25,
one,one,6,zero,,zero,zero,one,zero,zero,49,one,5,zero
zero,one,3,two,31,zero,zero,one,zero,two,69,one,,one
zero,zero,4,three,33,zero,zero,one,zero,one,39,one,14,one
zero,zero,2,one,24,zero,zero,one,zero,one,39,one,20,zero
zero,one,4,three,,zero,zero,one,zero,zero,59,one,42,zero
zero,one,3,two,35,zero,zero,one,zero,zero,29,one,,zero
zero,zero,4,three,37,zero,zero,one,zero,zero,39,one,22,zero
zero,one,3,two,22,zero,zero,one,zero,one,55,one,32,zero
zero,zero,2,one,31,zero,zero,one,zero,two,87,one,,one
one,one,1,,11,one,zero,one,zero,two,39,one,21,zero
zero,one,2,zero,19,zero,zero,one,zero,zero,43,one,29,zero
zero,one,4,,,zero,zero,one,zero,one,59,one,15,
zero,one,3,,42,zero,zero,one,zero,two,39,one,52,one
zero,one,3,two,45,zero,zero,one,zero,zero,49,one,55,zero
zero,one,,two,34,zero,zero,one,zero,two,45,one,,one
zero,one,1,zero,,zero,zero,one,zero,one,54,one,58,zero
one,zero,2,,16,zero,zero,one,zero,three,39,one,2,one
zero,zero,3,zero,10,one,zero,zero,zero,two,,one,10,zero
one,zero,4,zero,6,one,zero,zero,zero,zero,,one,13,zero
zero,one,4,three,31,zero,zero,one,zero,two,69,one,41,one
one,zero,4,,,one,zero,zero,zero,one,45,one,4,zero
zero,zero,3,two,70,zero,zero,one,zero,zero,,zero,80,zero
one,zero,4,three,33,zero,zero,one,zero,two,43,one,43,one
one,zero,3,two,29,zero,zero,one,zero,zero,47,one,13,zero
zero,zero,3,two,43,zero,zero,one,zero,zero,19,one,28,one
zero,zero,1,zero,16,zero,zero,one,zero,zero,49,one,,zero
zero,zero,5,four,31,zero,zero,one,zero,one,49,one,7,one
zero,zero,2,one,30,one,zero,zero,zero,three,39,one,40,zero
one,zero,0,,11,zero,zero,zero,zero,three,39,one,21,zero
one,zero,4,three,27,zero,zero,one,,zero,49,one,10,zero
zero,one,0,zero,40,zero,one,zero,,zero,55,one,50,
zero,zero,3,two,39,zero,zero,one,zero,zero,43,one,17,one
one,zero,3,two,22,zero,zero,one,zero,two,,one,,zero
zero,zero,5,four,23,zero,zero,one,zero,zero,39,one,,zero
zero,three,0,zero,10,one,zero,zero,zero,zero,47,one,8,zero
zero,zero,2,,24,zero,zero,one,zero,one,,one,34,zero
zero,one,3,two,27,zero,zero,one,zero,one,39,one,17,one
zero,zero,10,four,51,zero,zero,one,zero,zero,71,one,61,
one,two,4,zero,30,zero,one,zero,zero,two,,one,1,one
zero,zero,4,three,31,one,zero,one,zero,two,39,one,4,
zero,zero,4,zero,12,zero,zero,zero,,two,73,one,22,zero
zero,zero,,zero,4,one,zero,one,zero,one,19,one,14,zero
zero,one,2,one,21,one,zero,one,zero,two,59,one,20,
zero,one,5,zero,9,zero,zero,one,zero,two,43,one,19,zero
zero,one,7,zero,13,zero,zero,zero,zero,zero,47,one,4,zero
zero,zero,,,12,zero,zero,one,zero,zero,47,one,15,zero
zero,zero,,two,33,one,zero,one,zero,two,,one,43,one
zero,zero,1,zero,46,one,zero,zero,zero,zero,35,one,54,zero
zero,zero,4,zero,41,zero,zero,zero,,two,39,one,4,one
one,zero,,three,37,zero,zero,one,zero,zero,73,one,39,zero
zero,zero,5,four,42,zero,zero,one,zero,zero,49,one,52,zero
zero,zero,0,zero,27,zero,zero,zero,,zero,5,one,13,zero
one,zero,0,zero,57,one,one,zero,zero,zero,7,one,67,zero
one,zero,3,two,19,zero,zero,one,zero,one,34,one,29,zero
one,zero,5,zero,20,zero,zero,zero,zero,zero,48,one,30,zero
zero,zero,4,zero,10,zero,zero,zero,zero,one,,one,10,zero
zero,one,4,three,14,one,zero,one,zero,zero,39,one,,zero
zero,zero,2,one,28,zero,zero,one,zero,zero,59,one,38,zero
zero,zero,2,one,18,zero,zero,one,zero,zero,43,one,28,zero
zero,zero,8,,34,one,zero,one,zero,two,39,one,44,zero
one,two,7,two,17,zero,zero,one,zero,two,39,one,27,one
one,zero,4,three,36,zero,zero,one,zero,two,39,one,2,zero
zero,zero,4,two,46,one,zero,zero,zero,zero,19,one,56,zero
zero,zero,2,one,46,zero,zero,one,zero,three,39,one,32,one
zero,zero,3,,6,zero,zero,zero,,one,8,one,16,zero
zero,zero,2,zero,13,one,zero,zero,zero,one,29,one,2,zero
one,zero,2,two,24,one,zero,zero,zero,zero,59,one,34,zero
one,one,3,two,32,zero,zero,one,zero,zero,59,one,42,one
one,two,3,two,32,zero,zero,one,zero,three,,one,14,one
zero,zero,0,,34,zero,zero,zero,zero,zero,39,one,44,zero
zero,one,4,three,33,zero,zero,one,zero,two,75,one,30,
one,zero,3,two,15,zero,zero,one,zero,one,45,one,1,one
zero,zero,5,,9,zero,zero,zero,zero,zero,29,one,15,zero
zero,one,3,one,,zero,zero,one,zero,zero,49,one,36,zero
one,zero,4,zero,5,zero,zero,zero,zero,zero,,one,15,zero
zero,zero,3,two,20,zero,zero,one,zero,one,79,one,30,one
zero,one,7,six,46,zero,zero,one,zero,zero,55,one,56,zero
zero,zero,,four,43,one,zero,one,zero,zero,39,one,28,zero
zero,four,0,zero,39,one,zero,zero,zero,zero,59,one,,zero
zero,zero,5,zero,49,zero,zero,one,zero,zero,39,one,,zero
zero,one,4,two,42,zero,zero,one,,two,44,one,,one
one,zero,6,zero,12,one,zero,zero,zero,one,49,one,0,zero
zero,two,2,one,31,zero,zero,one,zero,three,39,one,24,one
zero,zero,4,one,22,zero,zero,one,,zero,39,zero,3,zero
zero,zero,,zero,11,zero,zero,zero,zero,one,47,one,21,
zero,zero,3,two,37,zero,zero,one,zero,one,34,one,47,zero
zero,one,3,two,23,one,zero,one,zero,zero,38,one,,zero
one,one,2,zero,13,one,zero,zero,zero,one,39,one,2,zero
one,zero,5,one,57,zero,zero,one,zero,zero,,one,,zero
zero,zero,3,,18,zero,zero,one,zero,zero,,one,28,zero
zero,zero,,,,one,zero,one,zero,zero,7,one,31,zero
zero,zero,6,,62,zero,zero,one,zero,zero,,one,35,zero
one,zero,2,one,13,one,zero,one,zero,zero,55,one,7,zero
zero,zero,2,zero,8,zero,zero,zero,zero,one,49,one,18,zero
one,zero,2,,60,zero,zero,one,zero,one,,one,70,zero
zero,zero,2,zero,13,zero,zero,zero,zero,zero,39,one,18,zero
one,zero,8,,4,one,zero,zero,zero,one,51,one,3,zero
one,zero,4,zero,5,zero,zero,zero,zero,zero,73,one,6,zero
zero,zero,4,,15,zero,zero,one,zero,two,89,one,25,zero
one,zero,3,two,37,zero,zero,one,,two,83,one,46,one
zero,zero,0,zero,28,zero,zero,zero,zero,zero,39,zero,,zero
one,one,3,two,,one,zero,one,one,one,53,one,13,
zero,zero,2,zero,29,one,zero,zero,zero,zero,39,one,39,zero
zero,zero,5,four,28,zero,zero,one,zero,one,39,one,9,zero
zero,zero,1,zero,67,zero,zero,one,zero,zero,,one,46,one
zero,zero,5,two,30,zero,zero,one,zero,zero,43,one,,zero
zero,zero,3,two,50,zero,zero,one,zero,zero,39,one,60,zero
zero,zero,2,one,15,zero,zero,one,zero,two,54,one,5,zero
zero,zero,0,zero,12,one,zero,zero,,one,71,one,22,
one,one,,zero,,one,zero,one,zero,zero,59,one,,zero
zero,zero,3,one,46,one,zero,one,zero,zero,9,zero,40,zero
zero,zero,3,two,40,zero,zero,one,,one,31,one,27,zero
