a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,,zero,9.0,zero,one,69.0,,19.0,
,2.0,one,36.0,,,,one,12.0,
,6.0,,46.0,,zero,,,56.0,
zero,,one,,,,49.0,,25.0,
one,,zero,16.0,zero,two,39.0,one,,one_one_zero_one_zero
,,three,35.0,zero,,,one,45.0,
two,3.0,two,42.0,zero,two,49.0,one,52.0,zero_zero_zero_one_zero
zero,5.0,,32.0,zero,one,43.0,,,
zero,1.0,zero,24.0,,zero,55.0,,34.0,
,,zero,10.0,,,,one,20.0,
two,,zero,,zero,three,49.0,one,30.0,
,4.0,two,,zero,,39.0,,22.0,zero_zero_zero_one_zero
zero,1.0,one,37.0,zero,,39.0,one,47.0,zero_one_zero_zero_one
,,,22.0,zero,,39.0,,24.0,
,0.0,,32.0,zero,,,one,10.0,
one,3.0,three,31.0,zero,three,39.0,zero,41.0,
one,3.0,,30.0,,,39.0,one,,
zero,2.0,,,zero,zero,,one,,one_zero_zero_one_zero
,4.0,zero,3.0,zero,zero,14.0,one,,one_one_zero_zero_zero
one,4.0,,37.0,,zero,49.0,one,,
,,zero,,zero,one,59.0,,8.0,
zero,7.0,,15.0,zero,zero,,one,25.0,zero_zero_zero_zero_zero
,,zero,9.0,,two,35.0,,19.0,
zero,2.0,,32.0,zero,zero,75.0,,,
zero,,two,30.0,zero,two,22.0,one,,
zero,4.0,three,24.0,zero,,45.0,zero,4.0,
one,4.0,one,22.0,,two,47.0,one,32.0,
zero,4.0,three,,zero,zero,,one,,
,5.0,four,18.0,zero,zero,45.0,,15.0,
,1.0,zero,19.0,zero,,,,29.0,one_zero_zero_one_zero
,3.0,two,20.0,zero,,55.0,,8.0,
,3.0,,38.0,,two,,one,,
two,3.0,two,,,zero,71.0,one,,
,,,32.0,zero,zero,71.0,one,42.0,
zero,4.0,zero,4.0,,one,,one,,
zero,0.0,zero,14.0,,zero,39.0,,24.0,
,4.0,zero,16.0,zero,zero,47.0,,21.0,zero_zero_zero_zero_zero
one,3.0,one,,,,39.0,one,,zero_one_zero_one_zero
two,,,17.0,zero,two,,one,,
zero,,,,zero,one,,one,10.0,
,6.0,two,52.0,zero,zero,,,40.0,
zero,,three,29.0,zero,one,39.0,one,,
zero,,zero,47.0,zero,one,19.0,zero,57.0,
,2.0,one,23.0,zero,zero,,zero,,
zero,2.0,two,16.0,,two,33.0,one,10.0,
zero,2.0,two,24.0,zero,zero,47.0,one,,
zero,,one,22.0,,,49.0,one,32.0,
,,,41.0,zero,,,,,zero_one_zero_one_one
zero,,,13.0,,two,61.0,one,,
four,3.0,two,,,one,,one,33.0,
one,1.0,zero,11.0,,,41.0,one,4.0,
,5.0,,27.0,,zero,,one,20.0,
,,one,29.0,zero,zero,39.0,one,12.0,
one,,three,31.0,zero,zero,55.0,one,37.0,
zero,4.0,one,33.0,zero,zero,,one,40.0,zero_zero_zero_one_zero
,4.0,,28.0,zero,,,one,,
,3.0,two,18.0,zero,,,one,22.0,
one,,two,29.0,,,47.0,one,10.0,
,,,18.0,,,39.0,one,20.0,
one,,,,zero,,43.0,,1.0,
zero,5.0,four,,zero,,,one,8.0,
one,2.0,zero,15.0,zero,two,43.0,one,,
zero,1.0,,60.0,zero,zero,15.0,one,,
,2.0,one,,,,55.0,one,,
zero,4.0,three,33.0,,one,56.0,one,,
,5.0,two,17.0,zero,three,,one,26.0,
,3.0,two,29.0,,three,45.0,one,39.0,
one,,four,39.0,,,76.0,one,49.0,
zero,5.0,,,zero,,,one,34.0,one_zero_zero_one_zero
one,,one,33.0,zero,,,one,10.0,
,,one,,,one,,,,
zero,5.0,,14.0,zero,,,one,24.0,
zero,,four,,zero,,,,56.0,
zero,1.0,,44.0,,zero,29.0,one,,
,,zero,28.0,zero,,43.0,one,9.0,
,9.0,,49.0,,zero,,,39.0,
,,two,,zero,one,,one,,
zero,2.0,zero,71.0,zero,zero,47.0,one,,
one,,,30.0,zero,zero,29.0,,20.0,
three,,zero,10.0,zero,one,51.0,one,20.0,zero_zero_zero_zero_zero
zero,,zero,14.0,zero,zero,47.0,one,,
,,two,,zero,one,,one,,
,,,36.0,zero,zero,44.0,,20.0,one_zero_zero_one_zero
zero,,,21.0,zero,,47.0,,12.0,
zero,2.0,,14.0,zero,,,,24.0,zero_zero_zero_one_zero
one,3.0,zero,11.0,zero,two,49.0,,21.0,
,,one,34.0,zero,,,,,
zero,6.0,,41.0,zero,,34.0,,,
,1.0,zero,,,zero,,,1.0,
,3.0,two,,zero,,51.0,one,17.0,one_zero_zero_one_zero
two,,one,26.0,,three,39.0,one,36.0,
zero,,one,20.0,zero,one,,one,30.0,
,3.0,,,,zero,19.0,one,15.0,
zero,1.0,zero,11.0,zero,one,39.0,one,2.0,one_zero_zero_one_zero
,,two,33.0,zero,three,,one,43.0,
,2.0,one,,zero,zero,59.0,one,20.0,
,3.0,,29.0,,zero,49.0,one,,
zero,,three,38.0,zero,,29.0,one,48.0,
zero,6.0,five,,,zero,69.0,one,14.0,one_zero_zero_one_zero
,,zero,,,,39.0,one,14.0,
,4.0,zero,,,one,55.0,one,33.0,
zero,,,,zero,two,39.0,,,
zero,5.0,two,35.0,zero,two,43.0,zero,17.0,
one,2.0,one,27.0,,one,,one,,
zero,11.0,four,,zero,one,,,,zero_zero_zero_one_zero
,2.0,one,22.0,zero,zero,,,32.0,
zero,,zero,4.0,,,,one,6.0,
zero,6.0,six,31.0,zero,zero,65.0,,20.0,
zero,6.0,zero,9.0,zero,zero,24.0,one,19.0,one_zero_zero_zero_zero
zero,0.0,zero,21.0,,,71.0,,16.0,one_one_zero_zero_one
,0.0,zero,18.0,zero,,,,28.0,
one,3.0,,,zero,,9.0,one,29.0,
,5.0,three,29.0,zero,,44.0,,,
,,zero,15.0,zero,two,43.0,one,25.0,one_zero_zero_one_zero
one,2.0,one,16.0,zero,two,39.0,,26.0,
zero,0.0,,,zero,one,41.0,,35.0,
,1.0,one,43.0,zero,zero,59.0,,53.0,
zero,8.0,three,53.0,zero,zero,,one,,
zero,,one,13.0,zero,zero,53.0,one,23.0,
one,5.0,,,zero,one,,one,,
one,2.0,one,46.0,zero,,43.0,,46.0,one_zero_zero_one_zero
,,one,,zero,three,,one,46.0,
zero,,zero,,zero,,47.0,one,21.0,
zero,,,,zero,zero,,one,41.0,zero_zero_zero_zero_zero
one,0.0,zero,32.0,zero,,39.0,one,6.0,
zero,0.0,zero,48.0,zero,,39.0,one,,
one,2.0,,,,zero,43.0,one,29.0,
,3.0,,,zero,two,29.0,one,,
zero,0.0,zero,17.0,zero,,83.0,one,11.0,
zero,2.0,one,16.0,,zero,,one,26.0,
zero,0.0,zero,,zero,zero,59.0,one,12.0,
zero,,two,37.0,zero,zero,39.0,,30.0,
,,,18.0,zero,one,34.0,one,16.0,
zero,,,43.0,zero,zero,,,35.0,
one,4.0,,49.0,zero,zero,14.0,,12.0,
,7.0,five,38.0,zero,zero,48.0,,,
zero,,two,,zero,one,47.0,one,2.0,
,3.0,one,41.0,zero,,35.0,one,40.0,
,,,33.0,zero,zero,39.0,one,30.0,zero_zero_zero_one_zero
zero,,two,,,,,one,46.0,
one,1.0,zero,39.0,,,,one,,zero_zero_zero_one_one
one,,,37.0,zero,one,59.0,one,15.0,
three,4.0,zero,11.0,zero,two,,one,,zero_one_zero_zero_zero
zero,5.0,four,,zero,zero,39.0,one,35.0,
,,zero,6.0,zero,,,one,16.0,
,5.0,zero,12.0,,,39.0,one,,
zero,1.0,zero,11.0,zero,,23.0,one,20.0,zero_zero_zero_one_zero
,5.0,zero,39.0,zero,two,27.0,zero,17.0,
,,zero,6.0,zero,zero,,one,,
zero,2.0,,54.0,zero,zero,,one,21.0,
zero,2.0,,,zero,zero,44.0,zero,51.0,
,,three,,zero,three,47.0,one,36.0,
zero,3.0,,,zero,one,39.0,one,21.0,
one,,one,,zero,zero,44.0,one,,
,,one,24.0,zero,,54.0,one,,zero_zero_zero_one_zero
zero,2.0,one,,,zero,,one,,
three,,two,35.0,,two,49.0,one,45.0,
zero,4.0,,28.0,zero,,55.0,,8.0,zero_one_zero_one_zero
zero,6.0,four,,zero,,43.0,,25.0,
zero,2.0,,41.0,zero,one,,one,25.0,
one,6.0,zero,14.0,zero,,,,,
,3.0,two,,zero,two,69.0,one,41.0,
zero,4.0,,33.0,,one,39.0,one,14.0,zero_zero_zero_one_one
zero,2.0,one,24.0,,one,39.0,,20.0,
one,4.0,three,32.0,,zero,59.0,one,42.0,
,3.0,,35.0,zero,zero,29.0,one,45.0,
,4.0,three,,,,39.0,,,
one,,two,22.0,zero,one,,one,32.0,
zero,2.0,,31.0,zero,,87.0,one,29.0,
one,1.0,zero,11.0,,two,39.0,,,
one,,zero,19.0,zero,zero,43.0,,,
,,three,,zero,,,one,15.0,
one,3.0,,,,two,,,52.0,
one,3.0,two,45.0,zero,zero,49.0,,55.0,
one,3.0,,34.0,,,,one,44.0,zero_zero_zero_one_one
one,1.0,zero,48.0,zero,one,54.0,one,,
zero,2.0,zero,16.0,zero,,39.0,,2.0,
,3.0,zero,,zero,two,39.0,,10.0,
zero,4.0,zero,6.0,,zero,59.0,,,one_one_zero_zero_zero
one,4.0,three,31.0,zero,two,69.0,one,41.0,
,,zero,8.0,,one,45.0,,4.0,
zero,,two,70.0,,zero,,zero,80.0,
,,three,,,two,,one,43.0,
zero,,two,29.0,zero,zero,47.0,,13.0,
zero,3.0,two,,zero,zero,19.0,one,,
zero,1.0,zero,,zero,zero,49.0,one,,zero_zero_zero_one_zero
,5.0,four,,zero,one,49.0,one,7.0,
zero,,one,30.0,,,,one,,
,0.0,,11.0,zero,,39.0,one,21.0,one_zero_zero_zero_zero
zero,4.0,three,27.0,,zero,49.0,one,10.0,
one,0.0,zero,40.0,,,55.0,,,
zero,3.0,two,39.0,zero,,,one,,
,3.0,two,,zero,,,one,1.0,one_zero_zero_one_zero
,,four,23.0,,,39.0,,10.0,
,0.0,zero,10.0,zero,zero,,one,8.0,
zero,2.0,one,24.0,,one,,,,
one,3.0,two,,zero,,39.0,one,17.0,
zero,,,,,zero,71.0,,61.0,
two,4.0,zero,30.0,,two,39.0,one,1.0,
zero,4.0,three,31.0,,two,39.0,one,4.0,
,,zero,12.0,zero,two,73.0,one,22.0,
zero,4.0,,4.0,zero,,19.0,,14.0,
one,2.0,,21.0,,two,59.0,one,20.0,
one,5.0,,9.0,zero,two,43.0,,19.0,zero_zero_zero_one_zero
one,7.0,zero,13.0,zero,zero,47.0,one,4.0,
zero,8.0,seven,12.0,,zero,47.0,,,
zero,,two,33.0,,two,39.0,,,
zero,1.0,zero,46.0,zero,,35.0,one,,
,,,,zero,two,39.0,,4.0,
zero,,three,,zero,zero,,one,,
zero,,four,42.0,zero,zero,49.0,one,52.0,
zero,0.0,zero,27.0,,zero,5.0,one,13.0,
,,zero,57.0,,zero,7.0,,67.0,one_one_one_zero_zero
,3.0,two,19.0,zero,one,,,,
,,,20.0,zero,,48.0,one,30.0,
zero,,,10.0,zero,one,44.0,one,10.0,
,,,14.0,zero,,,one,,
zero,2.0,one,28.0,zero,,,,,
,2.0,one,18.0,zero,zero,43.0,one,28.0,
zero,8.0,three,34.0,zero,two,39.0,,44.0,
,7.0,two,17.0,,two,39.0,one,27.0,
zero,4.0,,,zero,two,,one,2.0,
zero,,two,46.0,,zero,19.0,one,,
zero,2.0,,,,three,39.0,,32.0,
zero,3.0,zero,6.0,zero,,8.0,one,16.0,zero_zero_zero_zero_zero
zero,,,13.0,zero,one,29.0,,2.0,
zero,2.0,,24.0,zero,zero,,one,34.0,
,3.0,two,32.0,zero,zero,,,42.0,
,3.0,two,32.0,,three,59.0,one,14.0,
zero,0.0,,34.0,zero,,,one,44.0,
,,,,zero,two,,one,30.0,zero_zero_zero_one_one
zero,3.0,two,15.0,zero,,45.0,one,,
zero,5.0,zero,9.0,zero,,,one,15.0,
one,3.0,,36.0,zero,zero,49.0,one,36.0,
zero,4.0,,5.0,,zero,19.0,,15.0,one_zero_zero_zero_zero
zero,3.0,,,zero,one,79.0,,30.0,
one,7.0,,46.0,zero,zero,55.0,one,56.0,
zero,,four,43.0,,zero,39.0,,,
four,,zero,39.0,,,59.0,one,25.0,
zero,,zero,,,,39.0,one,,
one,,two,42.0,zero,,44.0,one,40.0,
zero,6.0,zero,12.0,,one,49.0,one,0.0,
two,2.0,one,,zero,three,39.0,one,24.0,
,,one,22.0,zero,zero,,zero,3.0,
zero,9.0,zero,,zero,,,one,,
zero,3.0,two,37.0,,one,,one,,
one,3.0,two,23.0,,zero,,one,33.0,
one,2.0,zero,13.0,zero,one,39.0,one,2.0,
zero,5.0,one,57.0,zero,zero,35.0,one,,
,,two,18.0,,zero,43.0,one,,
,,,23.0,zero,zero,7.0,one,,
zero,,,,zero,zero,14.0,,35.0,
,2.0,,,zero,zero,55.0,,7.0,
zero,,zero,,zero,one,,,,
zero,,one,60.0,zero,one,65.0,,,one_zero_zero_one_zero
zero,,zero,13.0,zero,zero,39.0,one,18.0,
zero,8.0,,4.0,zero,,,one,,one_one_zero_zero_zero
zero,,,5.0,zero,,73.0,one,,one_zero_zero_zero_zero
,,three,15.0,,two,89.0,one,25.0,
zero,3.0,,37.0,zero,,,one,46.0,
zero,0.0,zero,28.0,zero,zero,39.0,zero,12.0,
one,3.0,,,one,,53.0,,13.0,
zero,2.0,,29.0,zero,zero,39.0,one,39.0,
,5.0,,,zero,,39.0,one,9.0,
zero,1.0,zero,,zero,zero,,one,46.0,
,5.0,,30.0,zero,zero,43.0,one,40.0,
zero,,two,50.0,zero,zero,39.0,one,60.0,
,2.0,one,15.0,zero,two,54.0,one,5.0,
zero,,zero,,zero,one,71.0,,,
one,1.0,zero,,,zero,59.0,one,21.0,
,3.0,one,46.0,,zero,9.0,zero,,zero_one_zero_one_zero
zero,3.0,two,40.0,zero,,31.0,one,27.0,
,2.0,,78.0,,zero,39.0,,66.0,
one,5.0,zero,,,,,one,,
zero,,one,,,,47.0,,29.0,
zero,2.0,one,20.0,,,47.0,,30.0,
one,1.0,zero,,,zero,43.0,one,,
two,1.0,zero,37.0,zero,one,59.0,,47.0,
,2.0,zero,25.0,zero,two,29.0,one,12.0,
,2.0,one,32.0,zero,one,,,,
,5.0,three,,zero,zero,45.0,one,,
zero,2.0,,15.0,zero,,59.0,one,16.0,
,,,,zero,zero,9.0,one,,
,3.0,,47.0,zero,zero,,one,,
,4.0,three,,,,69.0,one,,
,,,17.0,,one,,one,,one_zero_zero_one_zero
zero,4.0,three,30.0,zero,one,65.0,one,40.0,
,,,,zero,,49.0,one,,
,6.0,two,15.0,zero,,47.0,one,23.0,
one,2.0,zero,39.0,,,14.0,,49.0,
one,3.0,two,32.0,zero,two,29.0,,,
zero,1.0,zero,16.0,zero,two,98.0,,26.0,
zero,6.0,four,35.0,,,,one,25.0,
zero,,,44.0,zero,zero,23.0,one,54.0,
two,3.0,zero,,,one,41.0,,,zero_zero_zero_zero_zero
,,zero,9.0,zero,,,,15.0,
zero,0.0,zero,47.0,,zero,,one,57.0,
one,,,13.0,zero,two,39.0,one,,
one,10.0,,34.0,,zero,,,30.0,zero_zero_zero_one_zero
,1.0,zero,,zero,one,53.0,one,17.0,
,6.0,three,28.0,,zero,,one,15.0,
zero,3.0,,14.0,zero,zero,44.0,one,6.0,
,4.0,three,22.0,zero,one,,,32.0,one_one_zero_one_zero
,1.0,zero,11.0,,zero,,one,21.0,
,3.0,,29.0,,one,47.0,one,39.0,zero_one_zero_one_zero
zero,4.0,,22.0,zero,one,,one,32.0,
zero,2.0,zero,40.0,zero,zero,,,11.0,
zero,10.0,nine,36.0,zero,zero,39.0,one,46.0,
zero,,three,,,zero,47.0,one,15.0,zero_zero_zero_one_zero
,2.0,one,19.0,zero,two,65.0,one,29.0,
one,,two,27.0,zero,two,,one,29.0,
two,4.0,three,37.0,zero,one,39.0,one,,
zero,3.0,,,zero,one,47.0,one,39.0,
one,,zero,12.0,zero,,43.0,one,22.0,
zero,2.0,,27.0,zero,zero,39.0,one,37.0,
one,,,32.0,zero,zero,49.0,one,42.0,
,3.0,,11.0,,zero,,,3.0,
,1.0,zero,15.0,zero,one,39.0,one,6.0,
,3.0,,24.0,zero,three,19.0,one,,zero_one_zero_one_zero
zero,2.0,one,23.0,,,,one,33.0,
,,two,17.0,zero,one,43.0,one,27.0,
two,,one,21.0,zero,two,,one,31.0,zero_zero_zero_one_one
zero,7.0,six,38.0,zero,,29.0,one,47.0,
,4.0,zero,,zero,zero,47.0,,,
zero,1.0,zero,32.0,zero,two,39.0,,26.0,
one,,zero,,zero,one,,,,
one,4.0,three,25.0,zero,zero,43.0,one,35.0,
zero,0.0,zero,18.0,zero,,42.0,,28.0,
one,2.0,,26.0,zero,two,39.0,one,36.0,
,4.0,zero,12.0,,,63.0,one,5.0,zero_zero_zero_zero_zero
zero,6.0,five,50.0,zero,,,,51.0,
,,,18.0,zero,,35.0,one,,one_one_zero_zero_one
zero,3.0,two,20.0,,zero,83.0,one,,
,6.0,four,21.0,zero,,49.0,one,8.0,
zero,,two,18.0,,zero,,one,28.0,
zero,1.0,zero,14.0,zero,,39.0,one,24.0,
,,six,31.0,zero,zero,39.0,,,
zero,3.0,two,,zero,,47.0,one,,
,3.0,two,17.0,zero,one,39.0,,10.0,
two,3.0,two,,zero,three,8.0,one,15.0,
zero,5.0,four,35.0,zero,zero,48.0,one,45.0,
,2.0,one,15.0,zero,,77.0,one,25.0,
two,3.0,two,,zero,,39.0,one,48.0,zero_zero_zero_one_one
one,,zero,,zero,zero,83.0,one,,
zero,3.0,zero,14.0,zero,zero,50.0,,2.0,
zero,3.0,two,,zero,zero,,one,,
,4.0,three,42.0,zero,zero,59.0,one,16.0,
,4.0,zero,27.0,,two,77.0,one,37.0,zero_zero_zero_one_one
one,3.0,,12.0,zero,zero,,one,22.0,
zero,1.0,zero,50.0,zero,zero,,,,
two,4.0,,48.0,zero,zero,47.0,one,,
zero,3.0,two,,zero,zero,47.0,one,15.0,
,,zero,,,,47.0,one,4.0,
one,,zero,14.0,zero,,,one,19.0,one_one_zero_zero_zero
zero,3.0,zero,3.0,,,,one,8.0,
zero,2.0,,42.0,zero,zero,39.0,one,52.0,
zero,2.0,one,16.0,zero,one,39.0,one,,
zero,,,,zero,zero,29.0,one,,
zero,3.0,two,42.0,zero,,47.0,one,18.0,zero_zero_zero_one_one
one,1.0,,,,zero,3.0,,51.0,
zero,,,16.0,,one,,one,10.0,
two,,two,32.0,zero,two,,one,20.0,
one,,one,33.0,,,49.0,,,
zero,,,,,,,one,29.0,
zero,7.0,,,,,9.0,one,12.0,
,2.0,one,8.0,,zero,49.0,,,
two,3.0,two,25.0,zero,two,39.0,one,,
zero,2.0,zero,26.0,zero,zero,47.0,,12.0,
zero,2.0,,26.0,zero,,14.0,one,36.0,
one,3.0,zero,,zero,,,one,20.0,
zero,8.0,zero,9.0,zero,two,68.0,,1.0,
one,3.0,two,24.0,,one,39.0,one,17.0,zero_zero_zero_one_one
zero,2.0,one,13.0,zero,two,43.0,one,15.0,
zero,3.0,,23.0,,zero,59.0,one,,
one,4.0,,26.0,zero,,,one,11.0,
,3.0,two,40.0,zero,two,39.0,one,,
zero,,,42.0,,zero,,one,30.0,
,3.0,two,47.0,zero,,9.0,,57.0,
one,5.0,,25.0,zero,one,59.0,one,35.0,
zero,8.0,,42.0,zero,,47.0,one,52.0,
one,3.0,two,,,one,59.0,one,13.0,zero_zero_zero_one_one
zero,3.0,one,33.0,zero,zero,54.0,,43.0,
zero,4.0,zero,17.0,zero,two,,one,27.0,
,1.0,zero,47.0,,,47.0,,54.0,
zero,2.0,,,zero,zero,39.0,one,52.0,
one,,zero,,zero,one,19.0,one,,zero_one_one_zero_one
zero,1.0,zero,15.0,zero,zero,71.0,one,,
,5.0,,23.0,,zero,35.0,one,33.0,zero_one_zero_one_zero
zero,4.0,one,67.0,zero,zero,65.0,one,77.0,
one,6.0,zero,13.0,zero,,51.0,one,,
,3.0,,20.0,,two,,one,,
zero,,one,27.0,zero,,,one,30.0,one_one_zero_one_zero
,,three,,,two,39.0,one,28.0,
one,3.0,zero,,zero,two,39.0,,1.0,
zero,2.0,one,23.0,zero,one,,one,33.0,
one,1.0,zero,31.0,zero,three,39.0,,41.0,
two,,,42.0,,one,49.0,,52.0,
zero,0.0,,9.0,,zero,69.0,one,19.0,
zero,3.0,two,27.0,zero,,47.0,,21.0,
one,4.0,three,31.0,zero,,9.0,one,10.0,
zero,2.0,one,25.0,zero,,44.0,one,,
,,one,18.0,,two,39.0,,28.0,one_zero_zero_one_zero
one,3.0,,,,two,49.0,one,3.0,
,5.0,zero,,zero,,59.0,one,,
,5.0,three,,,zero,39.0,one,54.0,
zero,,two,,zero,one,95.0,,45.0,
zero,2.0,,37.0,,zero,39.0,one,33.0,
zero,2.0,,10.0,zero,,98.0,one,13.0,
one,2.0,one,,zero,zero,65.0,one,13.0,
three,4.0,three,41.0,zero,zero,,,32.0,zero_zero_zero_one_one
zero,1.0,,42.0,zero,one,39.0,,52.0,one_one_zero_one_zero
,3.0,one,25.0,zero,zero,43.0,one,,
,5.0,one,13.0,zero,two,24.0,,16.0,
one,5.0,zero,9.0,zero,zero,,one,,
,2.0,one,28.0,zero,zero,7.0,,38.0,
zero,1.0,zero,44.0,zero,one,59.0,one,54.0,
zero,6.0,zero,9.0,zero,zero,77.0,one,,zero_zero_zero_zero_zero
,6.0,five,27.0,,zero,39.0,,,
,,,,zero,one,47.0,one,,zero_zero_zero_one_one
one,,three,38.0,zero,,,one,34.0,
zero,3.0,,,zero,zero,,one,32.0,
zero,2.0,zero,19.0,zero,,47.0,one,15.0,
,1.0,zero,41.0,zero,zero,,one,,
one,,,32.0,zero,zero,43.0,one,42.0,
,1.0,,60.0,zero,,59.0,one,,
zero,,zero,24.0,zero,zero,,,10.0,
one,4.0,,34.0,,zero,59.0,,,
zero,4.0,,5.0,zero,one,39.0,,15.0,
zero,3.0,zero,13.0,zero,zero,39.0,,23.0,zero_zero_zero_zero_zero
one,4.0,,,zero,two,39.0,one,28.0,
one,4.0,three,34.0,,,59.0,one,,zero_zero_zero_one_one
zero,,zero,1.0,zero,zero,9.0,,11.0,
,1.0,,25.0,zero,one,47.0,one,,
zero,4.0,zero,6.0,zero,,55.0,one,,
one,4.0,zero,17.0,zero,two,39.0,one,27.0,
one,2.0,one,22.0,zero,three,19.0,,32.0,zero_one_zero_one_one
zero,7.0,two,15.0,,zero,47.0,,,
,0.0,zero,27.0,zero,two,71.0,,,
zero,1.0,,12.0,,zero,,one,1.0,
three,3.0,,34.0,,one,93.0,one,,
two,3.0,two,36.0,zero,,,one,46.0,zero_one_zero_one_one
zero,,six,36.0,,zero,39.0,one,,
zero,,zero,,,two,47.0,one,20.0,
,3.0,,25.0,,zero,69.0,one,,
three,4.0,zero,16.0,zero,,19.0,,26.0,
zero,2.0,one,10.0,zero,zero,,one,7.0,
zero,5.0,,26.0,zero,zero,39.0,,20.0,zero_zero_zero_one_zero
zero,3.0,two,25.0,zero,one,,one,35.0,
one,2.0,zero,34.0,,two,,zero,44.0,
zero,,,27.0,zero,one,39.0,one,,
,1.0,zero,10.0,zero,,,one,20.0,one_one_zero_zero_zero
zero,4.0,,23.0,zero,two,,one,,
,,,11.0,zero,zero,39.0,,10.0,
zero,,zero,9.0,zero,one,44.0,one,,
zero,8.0,,26.0,zero,zero,39.0,,2.0,
,,,10.0,zero,two,43.0,one,,zero_zero_zero_zero_one
,,two,39.0,zero,one,47.0,,49.0,
one,3.0,,38.0,zero,one,39.0,,,
zero,,,34.0,zero,zero,34.0,one,13.0,
zero,1.0,zero,24.0,zero,,20.0,one,,
,,four,27.0,,three,41.0,,11.0,
,3.0,two,35.0,zero,two,19.0,one,,
,,two,13.0,,one,47.0,one,,
two,1.0,zero,,zero,three,49.0,one,29.0,one_one_zero_one_one
one,2.0,zero,,zero,two,29.0,,,
two,2.0,,28.0,,two,,one,38.0,
,5.0,four,,zero,zero,47.0,,43.0,
zero,5.0,four,,,zero,69.0,,21.0,
one,2.0,,21.0,zero,,39.0,,,
zero,4.0,,18.0,zero,zero,59.0,one,28.0,
zero,,,23.0,zero,,,one,15.0,
,4.0,,30.0,zero,,29.0,,35.0,
zero,2.0,,17.0,zero,zero,,one,27.0,
zero,,zero,67.0,zero,,,,73.0,
,,,,,one,,one,32.0,
three,,,46.0,,zero,39.0,one,,
zero,,,25.0,zero,one,,one,35.0,
one,3.0,two,25.0,zero,two,47.0,one,35.0,
zero,4.0,four,,zero,,29.0,one,51.0,
one,2.0,one,27.0,zero,one,47.0,one,37.0,
zero,1.0,zero,20.0,zero,one,43.0,one,,
,7.0,,7.0,zero,one,,one,,
zero,,,,,two,35.0,one,37.0,
zero,,six,39.0,zero,zero,29.0,one,25.0,
,4.0,,21.0,,,49.0,one,31.0,
zero,4.0,three,37.0,,two,39.0,,,
,2.0,one,18.0,zero,,39.0,one,28.0,
one,4.0,,29.0,,zero,43.0,one,26.0,
,,,8.0,,zero,,,5.0,
one,,,27.0,zero,,,one,37.0,zero_one_one_zero_zero
zero,,,22.0,zero,one,,one,23.0,
zero,4.0,three,,zero,zero,39.0,,32.0,
one,4.0,,37.0,zero,two,,,43.0,
,8.0,zero,,zero,,,one,16.0,
zero,6.0,six,29.0,zero,,69.0,,39.0,
one,2.0,one,15.0,zero,zero,39.0,,16.0,
zero,2.0,,,zero,two,39.0,one,19.0,
one,4.0,one,31.0,zero,one,,one,41.0,
,3.0,one,14.0,zero,two,,one,21.0,
,4.0,,12.0,zero,one,,one,22.0,
one,3.0,two,33.0,zero,two,39.0,one,13.0,
zero,,,45.0,zero,zero,9.0,,42.0,
zero,5.0,,40.0,zero,zero,39.0,one,28.0,
zero,,one,8.0,zero,zero,39.0,,,
two,,zero,,,two,29.0,one,5.0,
,2.0,one,26.0,zero,one,47.0,one,32.0,
zero,2.0,,,zero,two,69.0,,28.0,
,,one,23.0,zero,one,39.0,one,,
one,3.0,two,43.0,zero,three,57.0,one,26.0,
,0.0,zero,,,,,one,64.0,
zero,5.0,four,28.0,zero,,6.0,one,30.0,
zero,1.0,zero,16.0,,two,,one,,zero_one_zero_one_zero
zero,,two,,,two,47.0,one,,
zero,,,7.0,zero,one,39.0,,17.0,
one,2.0,one,34.0,zero,zero,,,44.0,
,1.0,,41.0,zero,one,49.0,one,32.0,
zero,4.0,two,56.0,zero,zero,47.0,one,66.0,
one,2.0,one,32.0,zero,two,55.0,one,,
zero,,zero,24.0,zero,zero,47.0,,,
,3.0,two,27.0,zero,zero,59.0,,,
,0.0,,14.0,zero,zero,43.0,,12.0,
two,,,34.0,,two,24.0,one,14.0,
zero,3.0,two,25.0,,,47.0,one,35.0,
,4.0,one,,zero,one,,one,4.0,zero_zero_zero_one_zero
,,zero,15.0,,two,39.0,one,5.0,
zero,6.0,zero,7.0,zero,zero,,one,17.0,
zero,2.0,zero,,,two,39.0,one,3.0,
,2.0,two,34.0,,zero,,,44.0,
zero,6.0,three,30.0,zero,,19.0,one,40.0,
,7.0,,8.0,zero,one,43.0,one,17.0,zero_zero_zero_zero_zero
,2.0,,23.0,zero,three,59.0,one,1.0,
,2.0,,29.0,,zero,29.0,,39.0,
zero,7.0,five,29.0,zero,zero,,,39.0,
one,,,34.0,zero,,44.0,,24.0,
,3.0,two,27.0,zero,,,one,,
one,2.0,one,24.0,zero,one,39.0,,,
,4.0,,,zero,one,39.0,one,,zero_one_one_zero_zero
zero,5.0,,,zero,one,,,26.0,
zero,5.0,four,52.0,zero,zero,47.0,one,59.0,
one,,one,31.0,zero,one,29.0,,41.0,
one,1.0,zero,,zero,two,39.0,,27.0,one_one_one_zero_one
,1.0,zero,14.0,zero,two,47.0,one,,
,2.0,one,36.0,zero,zero,,one,14.0,
