a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,2.0,zero,17.0,zero,one,59.0,one,27.0,
,0.0,,25.0,,,43.0,one,35.0,
zero,2.0,,46.0,zero,zero,59.0,one,,one_zero_zero_one_zero
zero,4.0,three,41.0,zero,zero,35.0,one,51.0,
zero,4.0,three,28.0,zero,,59.0,one,20.0,zero_zero_zero_one_zero
zero,1.0,zero,46.0,zero,zero,,one,56.0,one_zero_zero_one_zero
one,2.0,,35.0,zero,one,47.0,one,14.0,one_one_zero_one_one
one,4.0,three,33.0,zero,two,39.0,one,43.0,zero_zero_zero_one_one
,1.0,zero,53.0,zero,zero,39.0,one,31.0,zero_zero_zero_one_zero
two,3.0,two,28.0,zero,three,59.0,one,2.0,zero_zero_zero_one_one
zero,1.0,zero,10.0,zero,two,43.0,one,3.0,
,0.0,zero,29.0,zero,zero,34.0,one,,one_zero_one_zero_one
zero,7.0,seven,26.0,zero,zero,19.0,,36.0,
zero,4.0,zero,8.0,zero,one,41.0,one,1.0,zero_one_zero_one_zero
zero,2.0,,16.0,zero,one,43.0,one,1.0,one_zero_zero_one_zero
zero,1.0,zero,20.0,zero,two,41.0,one,30.0,one_zero_zero_one_zero
two,4.0,three,38.0,zero,zero,69.0,one,48.0,
zero,2.0,two,41.0,zero,zero,47.0,zero,43.0,zero_one_one_zero_zero
one,4.0,three,26.0,zero,zero,,one,5.0,one_one_zero_one_zero
zero,1.0,zero,19.0,zero,zero,39.0,one,27.0,
one,1.0,zero,,zero,three,31.0,one,15.0,
one,2.0,one,37.0,zero,zero,76.0,,46.0,zero_zero_zero_one_one
zero,7.0,two,41.0,zero,zero,59.0,one,51.0,
,2.0,zero,,zero,,59.0,one,35.0,one_zero_zero_zero_zero
one,2.0,one,21.0,zero,two,49.0,one,31.0,one_zero_zero_one_one
zero,1.0,zero,35.0,,zero,39.0,one,45.0,zero_zero_zero_one_zero
zero,4.0,three,32.0,zero,zero,34.0,one,42.0,
zero,2.0,one,16.0,zero,one,53.0,one,18.0,
zero,7.0,zero,1.0,zero,zero,24.0,one,11.0,
zero,1.0,zero,23.0,,zero,39.0,one,32.0,
one,4.0,three,26.0,zero,zero,47.0,one,30.0,zero_zero_zero_one_zero
zero,5.0,four,46.0,zero,one,41.0,,45.0,one_zero_zero_one_one
zero,1.0,zero,34.0,zero,zero,47.0,zero,10.0,
zero,1.0,zero,28.0,zero,,59.0,one,10.0,zero_zero_zero_one_zero
zero,,zero,24.0,zero,,51.0,one,30.0,
zero,5.0,three,31.0,,two,,one,32.0,
zero,6.0,,37.0,zero,zero,29.0,one,47.0,
zero,1.0,zero,31.0,zero,two,23.0,,41.0,
zero,3.0,two,27.0,zero,zero,41.0,one,,zero_zero_zero_one_zero
zero,2.0,one,52.0,zero,zero,69.0,,48.0,zero_zero_zero_one_zero
zero,14.0,five,53.0,zero,zero,59.0,one,,zero_zero_zero_one_zero
zero,2.0,two,34.0,zero,zero,55.0,one,43.0,
zero,2.0,one,11.0,zero,,39.0,one,21.0,one_zero_zero_one_zero
one,1.0,zero,,zero,two,39.0,one,12.0,
,4.0,zero,4.0,zero,zero,59.0,one,12.0,zero_zero_zero_zero_zero
one,3.0,two,28.0,zero,two,43.0,one,38.0,zero_zero_zero_one_one
,3.0,two,17.0,zero,two,47.0,one,7.0,
one,2.0,,30.0,zero,two,,one,40.0,
zero,2.0,one,53.0,zero,zero,34.0,zero,22.0,one_zero_zero_one_one
one,4.0,zero,11.0,zero,zero,57.0,one,21.0,one_one_zero_zero_zero
zero,4.0,three,29.0,zero,zero,55.0,one,39.0,
zero,7.0,one,40.0,zero,zero,47.0,one,50.0,zero_zero_zero_one_zero
,3.0,two,19.0,,three,39.0,one,,zero_one_zero_one_zero
one,1.0,zero,13.0,zero,,39.0,one,1.0,
zero,2.0,,11.0,zero,one,,one,21.0,
one,3.0,two,18.0,zero,one,35.0,one,28.0,zero_zero_zero_one_zero
two,3.0,two,38.0,zero,one,39.0,one,40.0,zero_zero_zero_one_one
one,3.0,,,zero,one,59.0,one,,
one,1.0,,54.0,,zero,41.0,one,,
zero,3.0,two,36.0,zero,zero,,one,46.0,
one,4.0,three,28.0,zero,zero,,one,8.0,
zero,6.0,five,22.0,zero,,43.0,one,32.0,zero_zero_zero_one_zero
two,1.0,zero,25.0,zero,three,39.0,one,6.0,
zero,3.0,two,17.0,zero,zero,8.0,zero,27.0,
one,,three,23.0,zero,,34.0,one,20.0,zero_one_zero_one_one
zero,4.0,two,39.0,zero,zero,49.0,one,28.0,zero_zero_zero_one_zero
zero,6.0,zero,7.0,zero,one,27.0,one,11.0,
zero,0.0,zero,,zero,one,64.0,zero,,
zero,3.0,three,,zero,one,7.0,one,36.0,zero_one_zero_zero_zero
zero,3.0,two,37.0,zero,zero,39.0,one,18.0,
zero,4.0,three,27.0,zero,zero,47.0,one,14.0,zero_zero_zero_one_zero
zero,7.0,zero,7.0,zero,zero,15.0,one,17.0,zero_one_zero_zero_zero
zero,3.0,two,28.0,zero,zero,39.0,one,1.0,one_one_zero_one_zero
zero,,zero,37.0,zero,zero,,,46.0,
zero,5.0,three,53.0,zero,zero,39.0,one,35.0,zero_one_zero_one_zero
zero,4.0,zero,10.0,zero,two,39.0,one,19.0,
,,five,38.0,zero,zero,39.0,one,48.0,zero_one_one_zero_one
zero,3.0,zero,10.0,,two,47.0,,10.0,zero_one_zero_zero_zero
one,2.0,zero,9.0,zero,one,39.0,one,,one_one_zero_zero_zero
zero,3.0,two,17.0,,one,,one,9.0,
one,6.0,two,,zero,one,11.0,one,27.0,
zero,3.0,two,38.0,zero,zero,47.0,zero,26.0,zero_one_one_zero_zero
two,8.0,three,38.0,zero,zero,39.0,one,48.0,zero_one_zero_one_zero
one,,two,20.0,zero,zero,55.0,one,30.0,one_zero_zero_one_zero
zero,2.0,one,25.0,zero,one,35.0,one,29.0,
zero,3.0,two,32.0,zero,one,59.0,one,2.0,
one,4.0,zero,13.0,zero,one,29.0,,20.0,one_zero_zero_zero_one
zero,7.0,,41.0,,zero,35.0,,,
zero,2.0,,34.0,zero,zero,29.0,one,,
one,3.0,two,34.0,,one,39.0,one,,zero_zero_zero_one_one
one,3.0,two,40.0,zero,,35.0,one,50.0,zero_one_zero_one_one
zero,,zero,35.0,zero,one,,one,20.0,
zero,2.0,one,37.0,zero,zero,59.0,,1.0,
,3.0,two,39.0,zero,three,39.0,one,,zero_one_zero_one_one
one,1.0,zero,63.0,zero,three,29.0,one,39.0,
zero,1.0,zero,,zero,zero,29.0,one,46.0,zero_one_zero_one_zero
zero,0.0,zero,17.0,zero,one,44.0,,8.0,zero_zero_zero_zero_one
zero,2.0,one,49.0,zero,zero,39.0,one,59.0,zero_one_zero_one_zero
zero,1.0,zero,41.0,zero,zero,19.0,one,26.0,zero_one_zero_one_zero
zero,6.0,,13.0,zero,one,19.0,one,,one_one_zero_zero_zero
one,3.0,two,25.0,zero,zero,35.0,one,35.0,one_zero_zero_one_zero
zero,0.0,zero,14.0,zero,zero,43.0,one,10.0,zero_one_zero_zero_zero
,3.0,zero,,zero,two,53.0,one,,zero_one_zero_zero_zero
one,6.0,zero,4.0,zero,one,39.0,one,14.0,
zero,,three,13.0,,zero,39.0,one,23.0,one_one_zero_zero_zero
,3.0,two,36.0,zero,three,39.0,one,46.0,
one,3.0,two,24.0,zero,three,39.0,one,34.0,zero_zero_zero_one_one
zero,3.0,three,,,zero,47.0,one,12.0,
zero,,two,15.0,zero,one,47.0,one,22.0,
one,5.0,four,27.0,zero,three,39.0,one,11.0,
one,,three,36.0,zero,,59.0,one,28.0,zero_one_zero_one_one
three,3.0,zero,18.0,,three,39.0,one,27.0,zero_zero_zero_zero_one
zero,4.0,,33.0,zero,zero,71.0,one,,one_zero_zero_one_zero
zero,1.0,zero,12.0,zero,zero,47.0,one,,one_zero_zero_one_zero
zero,3.0,two,,zero,zero,55.0,one,12.0,
zero,,one,15.0,zero,two,39.0,one,25.0,one_one_zero_one_zero
two,2.0,zero,18.0,,two,39.0,one,28.0,zero_one_zero_zero_zero
one,3.0,two,17.0,zero,two,39.0,one,27.0,
zero,2.0,one,33.0,zero,two,49.0,one,19.0,
zero,3.0,two,14.0,zero,two,55.0,zero,24.0,one_zero_zero_one_zero
zero,4.0,three,22.0,zero,zero,39.0,one,30.0,zero_zero_zero_one_zero
zero,2.0,one,,zero,one,39.0,one,11.0,
zero,2.0,zero,10.0,zero,,52.0,one,6.0,one_one_zero_one_zero
one,1.0,zero,20.0,zero,two,89.0,one,10.0,
zero,5.0,zero,13.0,zero,zero,59.0,,3.0,
zero,5.0,zero,14.0,zero,two,59.0,one,24.0,
zero,3.0,two,20.0,zero,one,49.0,one,10.0,zero_zero_zero_one_zero
zero,0.0,zero,30.0,zero,two,47.0,one,20.0,one_zero_zero_zero_zero
zero,2.0,one,30.0,zero,,,one,40.0,one_one_zero_one_zero
zero,3.0,,24.0,zero,zero,52.0,one,32.0,zero_zero_zero_one_zero
zero,2.0,one,,zero,one,39.0,one,3.0,one_zero_zero_one_zero
two,3.0,two,37.0,zero,,29.0,one,47.0,zero_zero_zero_one_one
one,2.0,two,37.0,zero,two,,one,47.0,
,3.0,two,26.0,zero,two,39.0,one,,
zero,1.0,one,42.0,zero,zero,29.0,one,30.0,
one,3.0,zero,22.0,zero,one,47.0,one,30.0,zero_zero_zero_zero_zero
one,2.0,,31.0,zero,zero,39.0,one,23.0,
one,3.0,zero,9.0,zero,one,24.0,one,19.0,
one,2.0,one,19.0,,one,,one,1.0,one_zero_zero_one_zero
zero,3.0,,38.0,zero,zero,39.0,zero,25.0,zero_zero_zero_one_zero
one,4.0,three,23.0,zero,two,,,33.0,zero_zero_zero_one_zero
zero,4.0,three,26.0,zero,zero,37.0,one,,
zero,5.0,four,19.0,zero,zero,39.0,one,12.0,
one,3.0,zero,10.0,zero,one,,one,20.0,
zero,2.0,zero,8.0,zero,two,55.0,one,18.0,one_zero_zero_zero_zero
zero,2.0,zero,24.0,zero,zero,43.0,one,,
zero,1.0,zero,44.0,zero,zero,43.0,one,40.0,zero_one_zero_one_zero
zero,3.0,zero,9.0,zero,one,69.0,one,19.0,
zero,2.0,one,,zero,,39.0,one,12.0,one_zero_zero_one_zero
zero,6.0,,46.0,zero,zero,59.0,one,56.0,
zero,,one,15.0,zero,zero,49.0,one,25.0,
one,5.0,zero,16.0,zero,two,39.0,one,3.0,
zero,4.0,three,35.0,zero,zero,19.0,one,45.0,zero_zero_zero_one_zero
two,3.0,two,,zero,two,49.0,one,52.0,
zero,5.0,four,32.0,zero,one,43.0,one,,zero_zero_zero_one_zero
zero,1.0,zero,24.0,zero,zero,55.0,one,,
zero,,zero,10.0,zero,one,39.0,one,,
two,1.0,zero,20.0,zero,three,49.0,,30.0,zero_zero_zero_one_one
zero,4.0,two,34.0,zero,zero,39.0,one,22.0,zero_zero_zero_one_zero
zero,,one,37.0,zero,two,39.0,one,47.0,zero_one_zero_zero_one
zero,2.0,one,22.0,zero,one,39.0,one,24.0,zero_one_zero_zero_zero
zero,0.0,zero,32.0,zero,zero,39.0,one,10.0,zero_zero_zero_zero_zero
one,3.0,,31.0,zero,,,zero,41.0,zero_one_one_zero_one
one,3.0,two,30.0,zero,two,39.0,one,10.0,
,2.0,one,13.0,zero,zero,39.0,one,23.0,
zero,4.0,zero,3.0,zero,zero,14.0,one,13.0,
one,4.0,three,37.0,zero,,49.0,one,47.0,zero_zero_zero_one_one
one,2.0,zero,17.0,,one,59.0,one,8.0,zero_one_zero_zero_zero
zero,7.0,,15.0,zero,,39.0,one,25.0,zero_zero_zero_zero_zero
one,4.0,zero,9.0,zero,two,35.0,one,19.0,zero_zero_zero_zero_zero
zero,2.0,one,32.0,zero,zero,75.0,one,,zero_one_zero_one_zero
zero,2.0,two,30.0,zero,two,22.0,one,40.0,zero_one_one_zero_zero
zero,4.0,,24.0,zero,zero,45.0,zero,4.0,
one,4.0,one,,zero,,,one,32.0,zero_zero_zero_one_zero
zero,4.0,three,25.0,zero,,,one,4.0,zero_one_zero_one_zero
zero,5.0,four,18.0,zero,zero,45.0,one,15.0,zero_one_zero_one_zero
zero,1.0,zero,19.0,zero,one,47.0,one,29.0,
zero,3.0,two,20.0,,two,55.0,one,8.0,zero_one_zero_one_zero
one,3.0,,38.0,zero,two,39.0,one,12.0,zero_zero_zero_one_one
two,3.0,two,,zero,zero,71.0,one,15.0,zero_zero_zero_one_one
zero,2.0,one,32.0,,zero,71.0,one,42.0,zero_one_zero_one_zero
zero,4.0,zero,4.0,zero,one,59.0,one,,zero_one_zero_zero_zero
zero,0.0,zero,,zero,,39.0,one,24.0,one_zero_zero_zero_zero
zero,4.0,zero,16.0,zero,zero,47.0,,21.0,zero_zero_zero_zero_zero
one,3.0,,23.0,zero,three,39.0,one,10.0,zero_one_zero_one_zero
two,5.0,one,17.0,zero,two,,one,27.0,zero_one_zero_one_zero
zero,4.0,,27.0,zero,one,47.0,one,10.0,zero_zero_zero_one_zero
zero,6.0,two,52.0,zero,zero,35.0,zero,40.0,zero_zero_zero_one_zero
zero,4.0,three,29.0,zero,one,39.0,one,38.0,
zero,0.0,zero,47.0,zero,one,19.0,zero,57.0,zero_one_one_zero_zero
zero,2.0,one,23.0,zero,zero,39.0,zero,33.0,
zero,2.0,two,16.0,zero,two,33.0,one,10.0,one_one_zero_zero_zero
zero,2.0,two,24.0,zero,zero,47.0,one,,one_one_one_zero_one
zero,2.0,one,22.0,zero,zero,49.0,one,32.0,
two,3.0,,41.0,zero,three,19.0,one,51.0,zero_one_zero_one_one
zero,9.0,zero,13.0,zero,two,61.0,one,23.0,
,3.0,two,38.0,zero,one,83.0,one,33.0,
one,1.0,zero,11.0,zero,zero,41.0,one,4.0,
zero,5.0,four,27.0,zero,zero,43.0,one,20.0,zero_zero_zero_one_zero
zero,5.0,one,29.0,zero,zero,39.0,one,12.0,
one,4.0,three,31.0,,zero,55.0,one,37.0,one_zero_zero_one_zero
zero,4.0,one,33.0,,zero,39.0,one,40.0,zero_zero_zero_one_zero
zero,4.0,three,28.0,zero,zero,,one,38.0,zero_zero_zero_one_zero
zero,3.0,two,18.0,zero,zero,71.0,one,22.0,
one,3.0,,29.0,zero,two,47.0,one,,zero_zero_zero_one_one
zero,2.0,one,18.0,zero,one,39.0,one,,zero_zero_zero_one_one
one,3.0,two,21.0,zero,two,43.0,one,1.0,zero_one_zero_one_zero
zero,,four,26.0,zero,zero,47.0,one,8.0,
one,2.0,zero,15.0,zero,,,one,21.0,
zero,1.0,one,,zero,zero,15.0,one,,zero_one_one_zero_zero
one,2.0,,45.0,zero,one,55.0,one,33.0,
,4.0,three,33.0,zero,one,56.0,one,43.0,
two,,two,17.0,zero,three,29.0,one,,zero_one_zero_zero_zero
one,,two,29.0,,three,45.0,one,39.0,
one,,four,39.0,zero,one,76.0,one,,one_zero_zero_one_zero
zero,5.0,four,24.0,zero,zero,69.0,one,34.0,
one,2.0,one,33.0,zero,three,3.0,one,10.0,
zero,2.0,,,zero,one,,one,29.0,
zero,5.0,one,14.0,zero,zero,,one,24.0,zero_zero_zero_one_zero
zero,6.0,four,46.0,zero,zero,39.0,,56.0,
zero,1.0,one,44.0,zero,,29.0,one,54.0,
zero,0.0,zero,28.0,,,,one,9.0,zero_one_zero_zero_zero
zero,9.0,eight,49.0,zero,zero,44.0,zero,39.0,zero_zero_zero_one_zero
zero,3.0,two,29.0,zero,one,,one,18.0,
zero,2.0,zero,71.0,zero,zero,,one,1.0,one_zero_zero_zero_zero
one,3.0,two,30.0,zero,zero,29.0,one,20.0,
,5.0,zero,10.0,zero,one,51.0,one,20.0,zero_zero_zero_zero_zero
zero,1.0,zero,14.0,zero,,47.0,one,24.0,
one,3.0,two,30.0,zero,one,83.0,one,,zero_zero_zero_one_one
zero,,six,,,zero,44.0,one,20.0,one_zero_zero_one_zero
zero,4.0,three,,zero,zero,47.0,one,,
zero,2.0,one,14.0,zero,zero,69.0,one,24.0,
one,3.0,zero,11.0,,two,49.0,one,21.0,zero_zero_zero_zero_one
zero,2.0,one,34.0,zero,zero,69.0,one,,one_zero_zero_one_one
zero,6.0,five,41.0,zero,zero,34.0,zero,3.0,zero_zero_zero_one_one
zero,1.0,zero,44.0,zero,zero,29.0,one,1.0,
zero,3.0,two,30.0,zero,two,,,17.0,one_zero_zero_one_zero
two,2.0,one,26.0,zero,three,39.0,one,36.0,zero_one_zero_one_one
zero,2.0,one,20.0,,one,47.0,one,30.0,one_zero_zero_one_zero
zero,3.0,zero,11.0,zero,,19.0,one,15.0,
,1.0,zero,11.0,zero,one,39.0,one,2.0,one_zero_zero_one_zero
one,,two,,zero,,,,43.0,zero_zero_zero_one_one
zero,2.0,one,,zero,zero,59.0,one,20.0,one_zero_zero_one_zero
zero,3.0,two,29.0,zero,zero,49.0,,39.0,
zero,4.0,three,38.0,zero,zero,29.0,one,48.0,
zero,6.0,five,30.0,zero,,69.0,one,14.0,
zero,13.0,,,zero,zero,39.0,one,,
,4.0,zero,23.0,zero,one,55.0,,33.0,zero_one_zero_zero_zero
zero,2.0,zero,8.0,zero,two,,one,18.0,
zero,5.0,,35.0,zero,two,,zero,,
one,2.0,one,27.0,zero,one,39.0,one,13.0,zero_one_zero_one_zero
zero,11.0,four,22.0,zero,one,49.0,one,32.0,
zero,2.0,one,22.0,zero,zero,47.0,one,32.0,
zero,3.0,,4.0,zero,zero,29.0,one,,
,6.0,six,,,zero,65.0,one,20.0,zero_one_zero_zero_zero
zero,6.0,zero,9.0,zero,zero,24.0,one,19.0,
zero,0.0,,21.0,zero,one,71.0,one,16.0,one_one_zero_zero_one
zero,0.0,zero,18.0,,one,47.0,one,28.0,
one,3.0,two,19.0,zero,zero,9.0,one,29.0,zero_one_zero_one_zero
zero,5.0,,29.0,zero,one,44.0,one,,zero_zero_zero_one_zero
zero,1.0,zero,15.0,zero,two,43.0,,25.0,
one,2.0,one,16.0,,two,39.0,one,,one_zero_zero_one_zero
zero,0.0,,25.0,,one,41.0,one,,one_one_zero_zero_zero
,1.0,one,43.0,,zero,59.0,zero,53.0,
zero,8.0,three,53.0,,zero,19.0,one,59.0,
zero,2.0,one,13.0,zero,zero,,one,23.0,
one,5.0,one,9.0,zero,one,49.0,one,2.0,
one,2.0,one,46.0,zero,zero,43.0,one,,
one,5.0,one,40.0,zero,three,39.0,,46.0,
zero,4.0,,11.0,zero,,47.0,,,one_zero_zero_zero_zero
zero,5.0,zero,31.0,zero,zero,29.0,one,41.0,zero_zero_zero_zero_zero
one,0.0,zero,32.0,zero,two,39.0,one,6.0,
zero,0.0,zero,48.0,,one,39.0,one,43.0,
one,2.0,one,19.0,zero,zero,43.0,one,29.0,
,3.0,,9.0,zero,two,29.0,one,19.0,
zero,0.0,zero,17.0,zero,one,83.0,one,11.0,one_zero_zero_zero_one
,2.0,one,16.0,zero,zero,47.0,one,26.0,one_zero_zero_one_zero
zero,0.0,zero,22.0,zero,zero,59.0,one,12.0,one_zero_zero_zero_zero
zero,5.0,two,37.0,zero,zero,39.0,one,30.0,
three,,one,18.0,zero,one,34.0,one,16.0,
zero,2.0,one,43.0,zero,zero,39.0,zero,35.0,zero_zero_zero_one_zero
one,4.0,one,49.0,zero,zero,14.0,zero,12.0,
zero,7.0,five,38.0,zero,zero,48.0,one,1.0,one_zero_zero_one_zero
zero,3.0,two,32.0,zero,one,,one,2.0,
zero,3.0,one,41.0,zero,one,35.0,one,40.0,
zero,3.0,two,33.0,zero,zero,39.0,one,30.0,
zero,3.0,two,36.0,zero,zero,59.0,one,46.0,
one,1.0,zero,39.0,zero,two,39.0,one,,zero_zero_zero_one_one
one,4.0,zero,37.0,zero,one,59.0,,15.0,zero_zero_zero_one_one
three,4.0,zero,,zero,two,,one,,zero_one_zero_zero_zero
zero,5.0,four,25.0,zero,zero,39.0,one,35.0,zero_one_zero_one_zero
one,3.0,zero,6.0,zero,one,19.0,one,,zero_one_zero_zero_zero
one,5.0,zero,12.0,zero,one,39.0,one,22.0,
zero,1.0,zero,11.0,zero,two,23.0,one,20.0,zero_zero_zero_one_zero
one,,zero,39.0,zero,two,27.0,zero,17.0,one_zero_zero_zero_zero
zero,4.0,zero,6.0,zero,zero,,one,16.0,zero_zero_zero_zero_zero
zero,2.0,zero,54.0,,zero,31.0,one,21.0,
zero,2.0,one,,zero,zero,44.0,zero,51.0,zero_zero_zero_one_zero
one,4.0,three,26.0,zero,three,47.0,one,36.0,zero_zero_zero_one_one
zero,3.0,one,11.0,zero,one,39.0,one,21.0,zero_zero_zero_one_zero
one,2.0,one,,zero,zero,44.0,one,31.0,zero_one_zero_one_zero
zero,2.0,one,24.0,zero,zero,54.0,one,7.0,zero_zero_zero_one_zero
zero,2.0,one,31.0,zero,zero,39.0,one,20.0,
three,3.0,two,,,two,,one,45.0,zero_zero_zero_one_one
zero,4.0,three,28.0,zero,zero,55.0,one,8.0,
zero,,four,,zero,zero,43.0,one,25.0,one_zero_zero_one_zero
zero,2.0,two,41.0,zero,one,47.0,one,25.0,
one,6.0,zero,14.0,zero,zero,49.0,one,5.0,one_zero_zero_one_zero
one,3.0,two,,zero,,69.0,,41.0,
zero,,three,33.0,zero,one,39.0,one,14.0,
zero,2.0,,24.0,zero,one,39.0,one,20.0,zero_zero_zero_one_zero
one,4.0,,32.0,,zero,59.0,one,42.0,zero_zero_zero_one_zero
one,3.0,two,35.0,zero,zero,,one,45.0,
zero,4.0,three,37.0,zero,zero,39.0,one,22.0,zero_zero_zero_one_zero
one,3.0,two,22.0,zero,one,55.0,one,32.0,
zero,2.0,one,31.0,,two,87.0,one,29.0,
one,1.0,zero,11.0,zero,two,39.0,one,21.0,one_one_zero_one_zero
one,2.0,zero,19.0,zero,zero,,one,29.0,
one,4.0,three,27.0,zero,one,59.0,one,15.0,zero_zero_zero_one_one
one,3.0,two,42.0,zero,two,39.0,one,52.0,zero_zero_zero_one_one
one,3.0,two,45.0,zero,zero,49.0,one,55.0,
one,3.0,two,34.0,zero,two,,one,44.0,zero_zero_zero_one_one
one,1.0,zero,48.0,zero,one,54.0,one,58.0,zero_zero_zero_one_zero
zero,2.0,zero,16.0,zero,three,,one,2.0,
zero,3.0,zero,10.0,zero,two,39.0,one,10.0,
,4.0,zero,6.0,zero,zero,59.0,one,13.0,
one,4.0,three,31.0,zero,two,69.0,one,41.0,zero_zero_zero_one_one
zero,4.0,zero,8.0,zero,one,45.0,one,4.0,
zero,3.0,two,70.0,zero,zero,39.0,,80.0,
zero,4.0,three,33.0,zero,two,43.0,one,43.0,
zero,3.0,two,29.0,,zero,47.0,,13.0,
zero,3.0,two,43.0,zero,zero,19.0,one,28.0,zero_zero_zero_one_one
zero,1.0,zero,16.0,zero,zero,,one,6.0,zero_zero_zero_one_zero
zero,5.0,four,31.0,zero,one,,one,7.0,zero_zero_zero_one_one
zero,2.0,one,30.0,zero,three,39.0,one,40.0,
zero,0.0,zero,11.0,zero,,,one,21.0,one_zero_zero_zero_zero
zero,4.0,three,27.0,,zero,49.0,one,10.0,
one,0.0,zero,40.0,,,55.0,one,,
zero,3.0,two,,zero,zero,43.0,one,17.0,zero_zero_zero_one_one
zero,3.0,two,22.0,zero,two,14.0,one,1.0,one_zero_zero_one_zero
zero,5.0,four,23.0,zero,,39.0,one,10.0,
three,,zero,10.0,,zero,47.0,one,8.0,zero_one_zero_zero_zero
zero,2.0,,24.0,zero,one,43.0,one,34.0,zero_zero_zero_one_zero
one,3.0,two,27.0,zero,one,39.0,one,17.0,zero_zero_zero_one_one
,,four,51.0,zero,zero,71.0,one,61.0,zero_zero_zero_one_zero
two,4.0,zero,30.0,zero,two,39.0,,1.0,one_zero_one_zero_one
zero,4.0,three,,zero,two,39.0,one,4.0,
zero,4.0,zero,12.0,zero,two,73.0,,22.0,zero_zero_zero_zero_zero
zero,4.0,zero,4.0,,,19.0,one,14.0,zero_one_zero_one_zero
one,2.0,one,21.0,zero,two,59.0,one,20.0,
one,,zero,9.0,zero,two,43.0,one,19.0,zero_zero_zero_one_zero
one,7.0,zero,13.0,zero,zero,47.0,one,4.0,
zero,8.0,seven,12.0,zero,zero,47.0,one,15.0,zero_zero_zero_one_zero
zero,3.0,two,,zero,two,39.0,one,43.0,
zero,1.0,zero,,zero,,35.0,one,54.0,zero_one_zero_zero_zero
zero,4.0,,41.0,,two,39.0,one,4.0,zero_zero_zero_zero_one
,4.0,three,37.0,zero,zero,73.0,one,39.0,one_zero_zero_one_zero
zero,5.0,four,42.0,zero,zero,49.0,one,52.0,
zero,,zero,27.0,zero,zero,5.0,one,13.0,
zero,0.0,zero,57.0,zero,zero,7.0,one,67.0,one_one_one_zero_zero
zero,3.0,two,19.0,zero,one,34.0,one,29.0,one_zero_zero_one_zero
zero,5.0,zero,20.0,zero,zero,48.0,one,30.0,one_zero_zero_zero_zero
,4.0,zero,10.0,zero,one,44.0,,10.0,zero_zero_zero_zero_zero
one,4.0,three,14.0,zero,zero,39.0,one,24.0,zero_one_zero_one_zero
zero,2.0,one,28.0,zero,zero,59.0,,38.0,zero_zero_zero_one_zero
zero,2.0,one,18.0,zero,zero,43.0,one,28.0,zero_zero_zero_one_zero
zero,8.0,three,34.0,zero,,39.0,,44.0,zero_one_zero_one_zero
two,7.0,,17.0,zero,,39.0,one,27.0,one_zero_zero_one_one
zero,4.0,three,,zero,two,39.0,one,2.0,one_zero_zero_one_zero
zero,4.0,two,46.0,zero,zero,19.0,one,56.0,zero_one_zero_zero_zero
zero,2.0,one,46.0,,three,39.0,one,32.0,
zero,3.0,zero,6.0,zero,one,8.0,one,16.0,
zero,2.0,zero,13.0,zero,one,29.0,one,2.0,zero_one_zero_zero_zero
zero,2.0,two,24.0,zero,zero,59.0,one,34.0,
one,3.0,,32.0,zero,zero,,one,42.0,one_zero_zero_one_one
two,3.0,two,32.0,zero,three,,one,14.0,one_zero_zero_one_one
zero,0.0,zero,34.0,zero,zero,,one,44.0,zero_zero_zero_zero_zero
one,4.0,three,33.0,,two,75.0,one,30.0,zero_zero_zero_one_one
zero,3.0,two,15.0,zero,one,45.0,one,1.0,
zero,5.0,zero,9.0,zero,zero,,one,15.0,zero_zero_zero_zero_zero
one,3.0,one,36.0,zero,zero,49.0,one,36.0,zero_zero_zero_one_zero
zero,4.0,zero,,zero,zero,19.0,one,15.0,one_zero_zero_zero_zero
zero,,two,,zero,one,79.0,one,30.0,zero_zero_zero_one_one
one,7.0,six,46.0,zero,zero,,one,56.0,
zero,5.0,four,43.0,zero,,39.0,one,28.0,zero_one_zero_one_zero
four,0.0,zero,39.0,zero,zero,59.0,one,25.0,
zero,5.0,zero,49.0,zero,zero,39.0,,,zero_zero_zero_one_zero
one,4.0,two,,zero,two,44.0,one,40.0,zero_zero_zero_one_one
zero,6.0,zero,12.0,zero,,49.0,one,0.0,
,2.0,one,31.0,zero,three,39.0,one,24.0,
zero,4.0,one,22.0,,zero,39.0,zero,3.0,
zero,9.0,zero,11.0,zero,one,47.0,one,21.0,
zero,3.0,two,37.0,zero,one,34.0,one,47.0,zero_zero_zero_one_zero
one,3.0,two,23.0,zero,zero,38.0,one,33.0,zero_one_zero_one_zero
one,2.0,zero,,zero,one,39.0,,2.0,one_one_zero_zero_zero
,5.0,,57.0,zero,,35.0,one,67.0,one_zero_zero_one_zero
zero,3.0,two,18.0,zero,zero,,one,28.0,zero_zero_zero_one_zero
zero,5.0,four,23.0,zero,zero,7.0,,31.0,zero_one_zero_one_zero
zero,6.0,two,62.0,,zero,14.0,one,35.0,zero_zero_zero_one_zero
zero,2.0,one,13.0,zero,zero,55.0,one,7.0,one_one_zero_one_zero
zero,2.0,zero,8.0,zero,one,49.0,one,18.0,zero_zero_zero_zero_zero
zero,2.0,one,60.0,zero,one,65.0,one,70.0,one_zero_zero_one_zero
