a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,one,,zero,4,,zero,,,one,,one,14,zero
one,zero,10,three,,one,zero,,,,39,one,23,zero
one,one,,two,36,zero,zero,,zero,three,,one,46,one
zero,,3,two,,zero,,one,zero,three,,one,,
zero,zero,3,three,29,one,one,zero,zero,zero,47,,12,zero
zero,,,two,,zero,zero,,zero,one,47,one,22,zero
zero,,,,27,,,,zero,three,39,one,11,
zero,one,4,,36,,,one,zero,zero,59,one,28,
zero,three,3,zero,18,,,zero,zero,three,39,one,,one
one,zero,4,,,zero,zero,,zero,zero,,one,,
one,zero,1,zero,12,zero,zero,one,zero,zero,,one,22,
zero,zero,3,two,,one,zero,,zero,zero,55,,,zero
one,,2,one,15,,,one,,,39,one,25,zero
zero,two,,zero,18,one,zero,zero,zero,,,,28,zero
zero,,3,two,,,zero,,,,,one,27,zero
one,zero,2,,33,one,,one,zero,two,,one,19,zero
one,zero,3,two,,zero,zero,one,zero,two,55,zero,24,zero
,zero,,three,22,zero,zero,one,,zero,39,one,30,zero
zero,,2,one,,zero,zero,one,zero,one,39,one,11,
,zero,,zero,10,,zero,,zero,,,,6,zero
,one,,zero,20,zero,zero,zero,zero,two,,,,one
,zero,5,zero,13,,zero,zero,,zero,59,,3,zero
zero,zero,5,,14,zero,zero,zero,zero,two,,,,zero
zero,zero,,two,,,zero,one,zero,one,,,10,zero
one,zero,,zero,30,zero,,,zero,,47,,,zero
,,2,one,30,one,,one,zero,zero,39,one,40,
,zero,3,two,24,zero,zero,one,,zero,,one,,zero
one,,2,one,20,,,,,one,39,one,3,
zero,,,two,,zero,,one,zero,one,,one,47,one
,,,two,37,zero,one,,,two,,one,47,one
zero,zero,3,two,26,one,zero,,zero,two,39,one,,zero
one,zero,1,one,42,one,,zero,zero,,29,one,30,
,one,3,zero,,zero,zero,,zero,one,,one,30,zero
zero,,2,one,31,zero,zero,one,zero,zero,39,one,23,one
zero,,,,9,zero,zero,zero,zero,one,24,,,
one,one,2,,,,zero,one,zero,,69,one,,
zero,zero,,,,zero,,one,zero,zero,,zero,25,zero
zero,one,4,three,,zero,zero,,,two,,one,33,zero
,zero,4,three,,one,,one,zero,zero,37,one,36,
one,,5,four,19,one,zero,,,zero,39,one,12,zero
zero,one,,,10,one,zero,zero,zero,,43,,20,zero
,,2,,8,zero,zero,zero,zero,two,,one,18,
,zero,2,zero,,zero,zero,one,,zero,43,one,,zero
,zero,1,,,one,zero,one,zero,zero,43,,40,zero
one,zero,3,zero,9,,zero,,zero,one,,one,19,zero
one,,2,,,zero,zero,,zero,zero,39,one,12,zero
zero,zero,6,three,,zero,,,zero,zero,59,one,56,
one,zero,2,,15,,,,,zero,49,one,25,
,one,,zero,,one,,one,zero,,39,,3,zero
zero,zero,4,,,,zero,one,,zero,,one,45,zero
zero,two,3,,42,,,one,zero,two,49,,52,zero
zero,,5,four,32,,zero,one,,one,43,one,42,zero
zero,zero,1,zero,24,,,zero,zero,zero,,,,zero
zero,zero,2,,10,one,zero,zero,,,39,,,zero
zero,two,,,,zero,zero,one,zero,three,49,one,30,
zero,zero,,two,,zero,,one,zero,zero,,,22,zero
zero,,1,,37,,,zero,zero,,39,one,47,
zero,zero,2,one,22,,,,zero,,39,one,24,
zero,zero,,,32,,zero,,zero,zero,,one,,
,one,3,three,31,one,one,zero,zero,three,39,zero,41,one
zero,one,3,two,,one,zero,one,zero,,39,one,10,zero
one,,2,,13,,,one,zero,zero,39,one,23,zero
,zero,4,,3,one,zero,,zero,,14,,13,zero
,one,4,three,,zero,zero,,,zero,49,one,47,one
,one,2,zero,17,one,zero,zero,zero,one,,,8,zero
zero,,7,zero,15,zero,,zero,zero,zero,39,one,,zero
,,,zero,,zero,zero,zero,,two,,one,19,zero
zero,zero,2,one,32,one,,,zero,zero,75,one,13,
,zero,2,two,30,one,one,zero,zero,,22,,,zero
zero,zero,4,three,24,zero,zero,one,,zero,,zero,,zero
zero,one,,,22,,,one,,two,47,one,32,zero
,zero,4,,,,zero,one,,,41,one,4,zero
zero,zero,5,,18,,,,zero,zero,45,one,15,
one,,,zero,19,zero,zero,one,zero,,,one,,zero
zero,zero,3,,20,one,,one,zero,two,,one,8,zero
zero,one,3,two,,,zero,one,zero,two,,,,one
zero,,3,two,45,zero,zero,one,zero,zero,71,,15,one
zero,zero,2,one,,one,,,zero,,71,one,42,
,zero,4,zero,4,,zero,zero,zero,one,59,,,zero
,zero,,zero,14,zero,zero,zero,zero,zero,39,,,
,zero,,zero,,zero,zero,zero,zero,zero,,,,
zero,one,3,,,,,one,zero,three,39,,10,zero
zero,,5,one,17,one,,one,zero,two,17,one,27,
zero,zero,,three,,zero,,one,zero,one,,one,10,zero
zero,zero,,two,,,zero,,zero,zero,,zero,40,
zero,zero,,,,,,one,zero,,39,one,,zero
,zero,0,zero,,one,,zero,zero,one,19,,,zero
zero,,2,,,,,one,zero,zero,39,zero,33,zero
,zero,,,16,one,zero,zero,zero,two,33,one,10,
one,zero,,two,,one,one,zero,zero,,,one,3,one
one,,2,one,22,,zero,one,,zero,49,,32,
zero,two,,two,41,one,,one,zero,three,19,one,51,
zero,zero,9,,13,one,,zero,zero,,,,23,zero
,four,3,two,38,zero,zero,one,zero,one,83,,33,one
,,1,zero,11,one,zero,,zero,,41,one,4,zero
zero,zero,5,four,27,zero,zero,,,zero,43,one,20,zero
zero,zero,5,one,29,one,zero,one,zero,zero,39,one,12,zero
one,one,4,,,zero,zero,one,zero,zero,55,one,,zero
zero,,4,one,33,zero,zero,,zero,zero,39,one,,zero
zero,,,,28,zero,zero,,zero,,39,one,,zero
,zero,,two,,zero,zero,,,zero,,,,
zero,one,,two,,,,one,zero,two,47,one,10,one
zero,,2,one,,zero,,one,zero,one,39,one,20,
zero,one,3,,21,,,one,zero,two,,one,1,zero
one,,5,,26,zero,,,,zero,47,one,8,
,one,2,zero,15,,zero,,zero,two,,one,,
zero,,1,,,,,zero,zero,zero,15,one,45,zero
,,2,one,45,zero,,,,one,,one,33,zero
zero,,4,,33,,,zero,zero,,,one,43,
zero,two,,two,17,one,zero,zero,zero,three,,one,26,zero
,one,3,two,29,zero,zero,one,,,45,one,39,one
one,,5,four,39,zero,zero,,zero,one,76,one,49,zero
one,,5,four,24,zero,,,,,69,one,34,
zero,one,2,,33,,,one,zero,three,3,one,10,zero
zero,zero,2,one,22,one,zero,one,zero,one,44,one,29,
zero,zero,5,one,14,zero,,one,zero,,39,one,24,zero
one,,,four,46,,,one,zero,,39,one,56,
one,zero,1,one,44,one,zero,zero,zero,zero,29,one,54,zero
zero,,,,28,one,,zero,zero,,43,,9,zero
zero,,9,eight,49,zero,,,zero,zero,44,zero,39,
zero,zero,3,two,29,one,zero,one,,one,29,one,18,zero
,zero,2,,71,zero,zero,zero,zero,zero,,one,,
zero,one,3,,,,,one,,zero,29,,20,zero
,three,,zero,,,zero,zero,,one,,one,,zero
zero,zero,,,14,,,,,zero,,one,24,zero
zero,one,3,two,,,zero,,zero,one,83,,40,
one,zero,7,six,,zero,zero,one,zero,zero,44,one,20,zero
one,zero,4,,21,,,,,zero,47,one,12,zero
zero,,,one,,,zero,one,zero,zero,69,one,24,
,one,,,11,,zero,zero,zero,two,,,,one
one,,2,one,34,,zero,one,zero,zero,,,40,
zero,,6,five,41,zero,,one,zero,zero,34,zero,3,
,zero,1,zero,44,,zero,one,,zero,,one,,one
one,zero,,,30,zero,zero,,zero,,51,one,17,
zero,,2,,26,,zero,,zero,three,39,one,36,one
one,zero,2,one,20,,zero,,zero,,47,one,30,zero
,,,,11,zero,zero,zero,zero,zero,19,,,zero
,zero,1,zero,11,zero,zero,,,one,,,,zero
,one,3,two,33,zero,zero,one,,three,39,,43,one
one,,,,10,zero,zero,,zero,zero,,,,zero
zero,zero,3,two,,zero,zero,one,,zero,,one,39,zero
one,zero,4,three,38,zero,zero,one,zero,zero,29,,,zero
one,,6,,30,zero,,one,zero,zero,69,one,14,
zero,zero,,,12,zero,zero,zero,zero,,39,,,
,zero,4,,23,,zero,zero,zero,,,one,,zero
zero,zero,,,8,one,zero,,zero,,39,,18,zero
,zero,,two,35,,zero,one,,,43,zero,17,zero
zero,one,,one,27,one,zero,one,,one,39,one,13,zero
zero,,11,,22,zero,zero,one,zero,one,49,one,32,
zero,,2,one,,zero,,one,zero,,47,one,32,
,zero,3,zero,4,one,zero,zero,zero,,,,6,zero
,zero,6,six,31,,,zero,,,65,one,,zero
,,6,zero,9,zero,zero,zero,zero,zero,,,19,
,zero,0,,21,one,,zero,zero,,71,one,,one
,zero,0,zero,18,one,zero,zero,zero,,,,28,zero
zero,one,,two,19,one,,,zero,zero,9,,29,zero
zero,,5,,29,zero,zero,,zero,one,,one,39,
one,zero,,zero,,,zero,one,,two,43,,,zero
one,,,one,16,zero,zero,one,zero,two,39,one,26,zero
,zero,0,zero,25,one,zero,zero,zero,,41,,35,zero
one,,1,one,43,zero,,zero,zero,zero,59,zero,53,
zero,zero,8,,,,zero,,zero,,,,59,zero
one,,,,13,one,,one,,,53,one,23,
zero,,5,one,9,zero,,one,zero,one,49,one,2,
one,one,2,one,46,,,,zero,zero,43,one,46,zero
zero,one,5,one,40,,,zero,,,39,one,46,
one,zero,,zero,11,zero,zero,zero,zero,zero,,one,21,zero
,zero,,,31,zero,zero,,,,,one,,zero
zero,one,0,,32,zero,zero,zero,zero,two,,one,,one
zero,zero,0,,48,one,one,zero,zero,,,,43,zero
zero,,2,one,19,zero,zero,one,zero,,43,one,29,
,zero,,,9,,,,,,29,,,
,zero,,zero,17,,zero,zero,zero,one,,one,11,one
one,,2,,16,,,one,zero,zero,47,one,26,
,,0,,,zero,,zero,zero,zero,59,,,zero
zero,,,two,,zero,,one,zero,,39,one,30,
zero,,,one,18,zero,zero,one,zero,one,34,one,16,zero
zero,zero,,one,43,zero,zero,one,zero,zero,39,zero,35,
,one,,one,,one,,one,zero,,,zero,12,
one,,7,five,38,,zero,,,zero,48,one,1,
zero,zero,3,two,32,zero,zero,,zero,one,,one,,zero
zero,,3,,41,zero,zero,one,,one,35,one,40,
zero,zero,3,two,,zero,zero,,,zero,39,one,30,
one,zero,3,,,zero,zero,,,zero,,,,zero
,one,,,,zero,zero,one,,,39,,49,one
,,,,,,zero,,zero,one,59,,,one
zero,three,4,zero,,,zero,zero,zero,,,,,
zero,,5,four,25,,,,,,39,one,35,zero
zero,one,,,6,,zero,,,,19,one,16,zero
one,one,5,,12,one,zero,zero,zero,one,39,one,22,zero
zero,zero,,zero,,,zero,,zero,two,,one,,zero
,one,,zero,,zero,zero,zero,zero,two,,zero,17,zero
,zero,4,zero,6,zero,zero,,zero,,55,,16,zero
,zero,,zero,,,zero,one,,zero,31,one,21,
zero,,2,,41,zero,zero,one,,zero,,zero,51,
zero,one,4,,,zero,zero,,zero,three,,one,36,one
zero,,3,,,,,,zero,one,39,one,,
,one,2,one,,one,,,zero,zero,44,one,31,zero
zero,,2,one,,zero,,one,zero,,54,one,7,zero
zero,,2,one,31,zero,zero,one,,zero,39,one,,zero
,,3,two,,zero,zero,one,,two,49,one,45,one
zero,zero,4,three,28,,,,zero,,55,one,8,
one,,6,four,31,zero,,one,,zero,43,one,25,
,zero,,,41,one,zero,zero,zero,one,47,one,25,
,one,,zero,,,zero,,zero,,,,5,zero
zero,one,3,,,zero,,one,zero,two,,one,,one
zero,zero,4,three,33,zero,zero,one,zero,one,,,,one
zero,,2,one,24,zero,,,zero,one,39,one,20,zero
,one,4,three,32,,zero,one,zero,zero,59,one,,zero
,one,3,two,,zero,zero,,zero,zero,29,one,45,
zero,zero,4,three,,zero,,one,zero,zero,39,one,22,zero
zero,one,3,two,,zero,zero,,zero,one,55,one,,zero
zero,,2,one,31,zero,,one,zero,two,87,one,29,
,one,1,zero,11,one,zero,one,zero,two,,,,zero
zero,one,,zero,,zero,,one,zero,,43,,,zero
zero,one,,three,,zero,zero,one,,one,59,one,15,one
zero,one,3,,42,,zero,one,,two,39,,,one
zero,one,,two,,zero,zero,one,zero,zero,49,one,55,zero
,one,3,two,,zero,zero,one,,two,45,one,44,one
,one,,zero,48,,zero,one,,one,,,58,zero
one,,2,zero,,zero,zero,,zero,three,39,one,2,one
zero,zero,,zero,10,,zero,zero,zero,,39,,10,zero
,zero,4,zero,6,one,zero,zero,zero,,,,,
zero,one,4,three,31,,zero,one,zero,two,69,one,,
,zero,4,zero,8,one,,zero,zero,,45,one,,zero
zero,zero,3,two,,zero,zero,,,zero,39,zero,80,zero
one,zero,4,,,zero,zero,one,zero,two,43,,,one
one,zero,3,two,29,zero,zero,one,zero,zero,47,one,,
zero,zero,3,two,43,zero,zero,one,zero,zero,19,one,28,
zero,zero,,,16,zero,zero,one,zero,zero,,,6,zero
zero,,5,,31,zero,,one,,,49,one,7,
zero,zero,2,,30,,,zero,,three,39,one,40,
one,zero,,zero,11,zero,zero,zero,zero,three,,one,21,zero
one,zero,,,27,zero,zero,one,zero,zero,49,one,,zero
,,0,zero,40,zero,one,,zero,zero,,,50,one
zero,zero,,two,,zero,zero,one,zero,zero,43,one,17,one
one,zero,3,,22,zero,zero,,,two,14,,,
zero,,5,four,23,,zero,,zero,zero,39,one,10,
zero,,0,zero,,,zero,zero,zero,,,one,8,
zero,,2,,24,zero,,one,zero,one,43,one,34,
zero,,3,two,,,zero,,zero,one,,one,,one
zero,,10,,51,zero,zero,one,zero,zero,71,one,61,
,,,zero,30,,one,zero,,two,,one,1,one
zero,,,three,31,,,one,zero,two,39,one,4,zero
zero,zero,4,,12,,zero,zero,zero,,,one,22,
,zero,4,zero,4,,zero,one,,one,,,,zero
,one,2,one,21,one,,one,zero,two,59,one,20,
,one,5,zero,,zero,zero,,zero,two,43,,,zero
,one,,zero,,,zero,zero,,,47,one,4,zero
zero,,8,,,zero,zero,one,,zero,47,,15,zero
zero,zero,,,33,one,zero,one,,two,,one,43,one
,zero,,zero,,,,zero,zero,,,one,54,zero
,,4,,41,zero,zero,zero,zero,two,,one,,one
one,zero,4,,37,,zero,one,zero,zero,,,39,zero
zero,zero,5,,42,zero,zero,,zero,zero,49,one,52,zero
,zero,,zero,27,zero,zero,zero,,,5,one,,zero
,zero,0,zero,57,one,one,zero,zero,,,,67,
,zero,3,,,zero,zero,one,zero,one,,one,29,zero
one,zero,,,20,,zero,,zero,,48,one,,zero
,zero,,,10,zero,zero,zero,zero,,,,10,zero
zero,one,4,three,14,one,zero,one,,zero,,one,24,zero
zero,zero,2,one,,zero,zero,one,zero,,59,one,38,
zero,zero,,,18,,zero,one,zero,zero,,one,28,
,zero,8,three,,one,,one,zero,two,39,,44,zero
one,two,7,,17,,zero,,,two,39,one,27,one
one,zero,,three,36,zero,zero,one,zero,,39,one,,
zero,zero,,two,46,,,zero,zero,,19,one,,zero
zero,zero,2,one,46,zero,zero,one,,three,39,one,32,
,zero,,zero,6,,zero,zero,zero,one,,one,,zero
,zero,2,zero,13,one,zero,,zero,,,,2,zero
one,zero,2,two,24,one,,zero,zero,zero,59,,34,zero
one,one,3,,,zero,zero,one,zero,zero,,one,42,one
one,,,two,,zero,zero,one,zero,three,,one,,one
,zero,,zero,,,zero,zero,zero,,39,one,44,
zero,one,,three,33,zero,,,,two,75,one,30,one
one,zero,3,two,15,zero,zero,,zero,one,45,one,,
,,5,,9,zero,zero,zero,zero,zero,29,one,,zero
zero,,3,one,36,zero,zero,one,zero,zero,49,,36,
,zero,4,zero,5,zero,zero,zero,,zero,,one,15,zero
zero,,3,two,,zero,zero,,zero,one,,one,30,one
zero,one,7,six,,zero,zero,one,,zero,55,,56,zero
zero,zero,5,four,43,,,one,zero,zero,39,one,28,
zero,four,0,zero,39,one,zero,,zero,zero,59,one,25,zero
zero,zero,5,zero,,zero,zero,one,zero,,,one,20,zero
,,,two,42,zero,zero,one,zero,two,44,one,40,one
,zero,6,zero,12,one,zero,zero,zero,,,,0,zero
zero,,2,one,31,zero,,,zero,,39,one,24,one
zero,,4,,,zero,,one,,zero,39,zero,3,zero
,zero,9,,11,,zero,zero,zero,one,47,,21,zero
zero,,3,two,37,zero,,one,zero,one,34,one,47,zero
,,3,two,23,one,zero,one,,zero,,one,33,
,one,2,zero,13,one,zero,zero,zero,,39,,,zero
one,zero,5,one,,zero,,,zero,zero,35,one,67,zero
zero,zero,3,two,18,zero,zero,,zero,zero,43,,28,zero
zero,,5,,23,,,,zero,,7,one,31,zero
zero,zero,6,two,,,zero,one,zero,zero,14,one,35,zero
one,,2,one,13,one,,,zero,zero,55,one,,
,zero,2,,,zero,zero,zero,zero,one,49,one,18,zero
one,,,one,60,zero,zero,one,zero,one,65,,70,
zero,zero,,zero,,zero,,zero,zero,zero,,one,,zero
,zero,,zero,,one,zero,,,,,,3,zero
,zero,4,,5,,zero,zero,,zero,,,,
zero,,,three,15,zero,zero,one,zero,two,89,,,
one,zero,,two,,,zero,one,,two,83,one,46,one
,zero,0,zero,28,zero,zero,zero,zero,,39,zero,12,
one,one,,,32,one,,,one,one,53,one,,one
,zero,2,zero,29,one,,,zero,zero,,one,,zero
zero,,5,four,28,,zero,one,zero,one,39,one,9,zero
zero,zero,1,,67,zero,zero,one,,zero,,one,,one
zero,zero,5,two,30,,zero,,zero,zero,43,one,40,zero
,zero,3,,,zero,zero,one,zero,zero,,one,60,
zero,,,one,15,zero,zero,,,two,54,one,5,
,zero,0,,12,,,zero,zero,one,,,22,zero
one,one,,zero,11,one,zero,one,zero,,59,,21,zero
zero,zero,3,one,46,one,zero,one,zero,zero,9,zero,40,
zero,zero,,,,,zero,one,zero,,31,,,zero
zero,,,,78,zero,,one,zero,zero,39,one,66,zero
,one,,,14,zero,zero,zero,zero,two,39,,21,zero
zero,,,,41,,zero,one,zero,zero,47,one,29,one
zero,,,one,20,one,,one,zero,,47,one,30,zero
,,1,zero,,zero,zero,,,zero,,,0,zero
zero,two,,zero,,zero,zero,,zero,one,,,,one
,zero,2,zero,25,one,zero,zero,,two,29,,,zero
zero,zero,2,,32,zero,zero,one,zero,one,43,one,42,one
zero,,5,,33,one,,zero,zero,,45,,4,zero
one,,2,zero,15,zero,zero,zero,zero,two,59,one,,
zero,zero,,two,,one,one,,zero,,9,,,
zero,,3,three,47,one,one,,zero,,41,one,50,
zero,two,4,three,,,zero,,zero,one,69,one,35,one
one,zero,1,zero,,zero,,one,zero,one,59,,10,
one,,4,,,zero,zero,one,zero,one,65,,40,one
,zero,10,zero,,zero,zero,zero,zero,zero,49,,24,zero
,zero,6,two,,zero,zero,one,zero,one,47,one,,one
,one,2,zero,39,zero,zero,one,zero,one,14,,49,zero
zero,,3,two,,,zero,,zero,two,29,one,12,one
zero,zero,1,,,zero,zero,one,zero,two,,,26,zero
zero,,6,,35,zero,zero,,zero,zero,47,one,25,
zero,zero,5,,44,,zero,,zero,,23,,54,zero
zero,two,3,,,zero,zero,zero,,,,,,zero
zero,zero,,zero,,zero,zero,one,zero,,49,,15,zero
,zero,0,,47,zero,zero,zero,zero,zero,13,one,,zero
zero,one,3,,13,one,,one,,two,,one,23,one
zero,one,10,eight,,zero,,,zero,zero,47,one,30,
zero,,1,,8,,zero,one,zero,,,one,17,zero
zero,,6,three,28,,zero,one,,zero,,one,,zero
zero,,3,,14,,zero,one,zero,,44,,6,zero
one,zero,,three,,one,,,zero,one,35,one,,zero
,one,,zero,,,zero,one,zero,,39,one,,
zero,zero,,two,29,one,zero,one,,one,47,one,39,zero
zero,,,three,,zero,zero,one,zero,one,47,one,32,zero
one,zero,2,zero,,zero,zero,,,zero,,,11,zero
zero,,10,,36,,,one,zero,zero,39,one,46,zero
zero,,4,three,,,zero,,zero,zero,,,15,
,zero,2,one,,zero,zero,one,,two,65,one,29,one
zero,one,3,two,,one,,one,zero,two,43,,29,
,,4,three,37,,zero,,zero,one,39,one,,
zero,zero,3,two,,zero,,,zero,one,47,,39,zero
one,one,,,12,,zero,one,zero,one,,one,22,one
zero,zero,2,two,27,one,one,,zero,,39,,,
,,2,one,32,zero,zero,one,,zero,49,one,42,one
one,,3,one,11,one,,one,,zero,39,one,,
,zero,,zero,15,one,zero,zero,zero,,39,,6,zero
zero,one,,,,one,zero,one,zero,,,,34,zero
zero,zero,2,one,,zero,zero,,zero,,47,one,33,zero
,one,3,two,17,,zero,,zero,one,,,27,zero
zero,,2,one,,,zero,,zero,two,,one,31,
zero,zero,7,six,38,,zero,,zero,zero,29,one,47,
,zero,4,zero,9,zero,zero,,zero,zero,47,one,1,zero
zero,zero,1,zero,,one,zero,,zero,,39,,26,zero
one,one,3,,10,,zero,zero,zero,,,,19,zero
,one,4,three,,,zero,,zero,zero,43,,35,
one,zero,,zero,18,,,zero,,,42,one,28,
zero,one,2,one,,,,one,zero,two,39,one,36,
,zero,,zero,12,zero,zero,,zero,two,63,,,zero
zero,,6,five,50,zero,,one,zero,,44,one,51,
one,zero,4,,18,one,zero,zero,zero,,,one,28,one
,,,two,20,zero,zero,,zero,zero,83,one,30,zero
one,,6,,21,one,,,zero,,49,one,8,zero
,zero,3,two,18,one,zero,one,,zero,,one,28,zero
,zero,,,,zero,zero,zero,zero,two,,one,,zero
zero,,,six,,,zero,one,zero,zero,39,one,,
one,zero,3,,,,zero,,zero,,47,,25,one
zero,zero,3,two,17,one,,one,,one,39,one,10,zero
zero,two,3,,34,,zero,,zero,,8,,15,
zero,,5,,35,,,,zero,,48,one,45,
,,2,one,15,zero,zero,one,zero,,,one,,zero
zero,two,,two,,,zero,one,zero,zero,39,,,one
zero,one,1,,,zero,zero,one,,zero,83,one,,one
one,zero,3,zero,14,zero,zero,zero,zero,zero,50,,,
one,zero,,,,zero,zero,,zero,zero,,,,zero
zero,zero,4,three,42,zero,,one,zero,zero,59,,16,zero
zero,one,4,,27,zero,zero,,zero,two,,one,,one
zero,one,3,zero,12,zero,one,zero,zero,,54,one,,zero
zero,,,zero,,,zero,one,,zero,19,one,60,zero
zero,,4,,48,,,one,zero,zero,47,one,58,
one,zero,3,two,24,zero,zero,,zero,zero,47,,,one
zero,zero,7,zero,10,zero,zero,zero,,two,47,,,one
one,one,,zero,14,one,zero,zero,,one,,,,zero
,zero,3,zero,3,zero,zero,zero,zero,one,,one,,zero
zero,zero,2,zero,,zero,zero,one,zero,zero,,one,52,zero
one,,2,one,16,,zero,one,,,39,one,23,zero
one,zero,6,one,,zero,,,zero,zero,29,one,8,zero
,,,two,42,zero,,,zero,,47,,18,one
,one,1,zero,41,one,,,zero,,3,,51,zero
one,,1,,16,one,zero,,,one,79,one,10,
zero,two,,two,32,zero,zero,one,zero,two,,,20,one
zero,one,2,one,,zero,zero,one,zero,zero,49,one,,
one,,,two,19,zero,zero,,,two,,one,29,zero
zero,zero,7,six,27,,,one,zero,zero,9,one,12,zero
one,,2,,,one,,,,,49,one,18,zero
,two,3,,25,zero,zero,one,zero,two,,,20,one
zero,,,zero,,,zero,,zero,zero,,one,12,one
,zero,2,,,one,,one,zero,zero,,,36,zero
zero,one,,zero,10,,zero,,zero,one,43,,20,zero
zero,zero,,zero,9,,zero,zero,zero,two,68,,1,zero
zero,,3,two,,zero,zero,,zero,one,39,,17,one
zero,,2,one,13,,,one,,,43,one,15,zero
zero,zero,3,two,23,zero,,one,,zero,59,,30,
zero,,,three,26,,zero,,zero,,11,one,11,one
,,3,two,40,zero,zero,one,,two,39,one,,
zero,zero,6,,42,,zero,,zero,,83,one,30,
,zero,,two,,one,zero,one,,zero,9,one,57,zero
,,5,,25,zero,zero,,zero,one,59,one,,one
one,zero,8,seven,,zero,zero,,,zero,47,one,52,zero
zero,one,,two,,,zero,,zero,one,59,one,,one
zero,,3,,33,one,,zero,zero,,54,one,43,
zero,zero,4,zero,17,one,zero,zero,,,,one,27,zero
zero,two,1,zero,,zero,,,,zero,47,one,54,
zero,zero,,one,42,zero,zero,one,,zero,,one,52,zero
zero,one,,zero,50,one,one,zero,zero,one,,one,40,
,,1,,15,,zero,,,zero,,one,15,
zero,,5,,23,,,,zero,zero,35,one,33,
one,zero,4,one,67,,zero,,,zero,65,one,77,
zero,,,zero,13,zero,zero,zero,,two,51,,23,zero
zero,zero,3,two,,zero,,one,zero,two,39,one,10,one
one,zero,2,,27,one,,one,,one,39,one,30,zero
zero,zero,6,three,,zero,zero,,,two,,one,28,zero
zero,one,3,,,one,zero,zero,zero,,,,1,
one,,2,one,23,zero,,one,zero,,98,one,,zero
,one,1,,31,one,zero,zero,,three,39,one,41,one
zero,two,3,two,,zero,zero,one,,one,49,one,52,one
,zero,0,zero,,one,,zero,zero,,,one,,zero
one,zero,,two,27,one,,one,zero,zero,47,one,21,zero
one,one,4,,31,one,zero,one,zero,,9,one,10,
zero,zero,2,one,25,zero,zero,,zero,two,44,one,28,zero
one,,2,one,18,zero,,one,zero,two,39,one,28,
zero,,3,two,,zero,zero,,zero,two,49,one,,one
zero,,5,,19,zero,zero,one,zero,one,,,13,zero
zero,two,5,,44,,,,zero,zero,,one,,one
one,zero,3,,35,zero,zero,,zero,one,95,one,45,one
zero,,2,one,37,zero,,,zero,zero,39,,33,zero
zero,,2,,10,,zero,one,zero,zero,98,one,13,
zero,,,one,20,zero,zero,,,zero,65,one,13,one
zero,,4,three,41,zero,zero,one,zero,zero,29,one,32,
,zero,1,zero,,one,zero,,,,,,52,zero
one,zero,3,one,25,one,,zero,,zero,43,one,35,zero
zero,,5,,13,one,,zero,zero,two,24,one,16,
,one,5,zero,9,one,,zero,zero,,,one,14,zero
,,2,one,28,,,one,zero,,7,one,38,
,zero,,zero,44,one,,,,one,59,one,54,
zero,zero,,,9,,,,zero,zero,77,,,
one,,6,five,27,,zero,one,,zero,39,one,37,
zero,one,,,,zero,,,,one,47,one,34,one
zero,one,4,three,,zero,zero,one,zero,three,,,,one
one,,3,one,23,,,,,zero,49,one,32,zero
one,zero,2,zero,,one,zero,one,zero,,,,15,
,zero,1,zero,41,one,zero,zero,,zero,89,one,51,
one,,2,one,32,,zero,one,zero,zero,43,one,42,one
zero,one,,zero,,,zero,,zero,zero,59,one,32,one
,,0,zero,,,,,zero,,,one,10,zero
zero,one,4,,,zero,,one,,zero,,one,,zero
,zero,,zero,5,zero,zero,,zero,,39,one,,zero
,zero,3,zero,13,zero,zero,,zero,zero,39,one,,zero
,one,,,18,,zero,zero,zero,,,,,zero
zero,one,4,three,34,,zero,one,zero,zero,,one,44,one
one,zero,,zero,1,,zero,,zero,zero,,one,,zero
,,,,25,zero,zero,zero,,,,,35,
,zero,,,6,,zero,,,one,55,one,,zero
zero,,,zero,17,zero,,,zero,two,39,,,zero
zero,one,2,one,22,one,,one,,,19,one,,
one,zero,,two,15,one,zero,zero,zero,,47,one,,zero
,zero,0,zero,27,zero,one,,,two,71,one,16,one
zero,zero,,zero,12,zero,zero,,zero,,,,,zero
one,three,3,two,,one,zero,one,zero,one,93,one,30,one
,two,3,two,36,one,zero,one,,three,39,,,one
zero,zero,7,six,36,one,,one,zero,zero,39,,46,zero
,zero,3,,10,,zero,,zero,,47,,,zero
,one,,,25,zero,zero,one,zero,zero,,one,35,zero
,,4,zero,16,zero,zero,,,zero,19,one,26,zero
zero,,,one,10,,,,,zero,24,one,7,
zero,,5,four,26,zero,,,zero,zero,39,zero,20,
zero,zero,3,,,zero,zero,one,zero,one,,one,35,zero
,one,2,zero,34,one,zero,,zero,two,34,zero,,one
one,zero,3,two,,one,,one,zero,one,,one,37,zero
,zero,,zero,10,,zero,zero,,,29,one,20,zero
zero,zero,,,23,zero,zero,,zero,two,,,33,one
zero,zero,,zero,,,zero,zero,zero,zero,39,one,,zero
zero,zero,5,zero,9,,zero,zero,,one,44,one,6,zero
zero,,8,seven,26,,zero,one,,zero,39,one,2,zero
zero,two,4,zero,10,,zero,zero,zero,two,43,one,,one
zero,zero,4,two,39,one,zero,zero,zero,,,one,,zero
