AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
62,,1,0,2,,4,1,2731.2,7,24000,5,490,2,,2,2,,122
65,1,1,0,2,0,4,1,2731.2,7,30000,5,490,2,2,2,2,103,122
39,,6,0,2,0,4,1,,4,24000,5,490,2,2,,2,170,122
35,,6,0,2,0,,,2731.2,5,,7,490,2,2,2,2,171,122
74,2,3,0,2,0,2,1,2731.2,5,13000,3,74,2,2,2,2,47,47
71,1,,0,,0,3,1,,7,20000,4,,2,,2,2,54,
,,1,,,0,3,1,2731.2,,10000,2,203,2,2,,2,71,53
,1,6,0,9,,3,1,2731.2,7,10000,2,203,2,2,2,,101,53
60,2,1,0,2,,,1,2731.2,5,8400,2,,2,,2,2,,
58,,1,0,2,0,2,1,2731.2,5,18000,4,156,2,2,2,2,302,311
64,1,1,,2,0,3,1,2731.2,12,,7,263,1,,2,2,74,73
61,2,,0,2,,3,1,,7,1500,1,263,2,1,,2,71,73
29,2,,0,2,,3,1,,10,0,,263,2,2,2,2,184,73
,2,4,,,0,5,1,,5,9300,2,120,,1,1,1,50,50
34,,6,0,2,0,5,1,2731.2,5,27000,5,120,2,2,1,2,53,50
59,2,,0,,,,1,2731.2,,17100,4,181,2,2,2,2,189,189
38,1,6,0,2,,3,1,2731.2,5,19000,4,181,2,2,,2,301,189
56,,6,0,2,0,3,1,2731.2,,0,,,,2,,2,201,189
21,2,6,,2,,2,2,2731.2,5,4300,1,24,2,,2,2,218,218
81,1,1,,,0,3,1,2731.2,3,63700,8,501,,,2,2,101,100
85,2,1,,2,0,3,,2731.2,7,9600,2,501,2,2,,2,166,100
72,,3,0,2,0,3,1,2731.2,5,41800,7,501,2,2,2,2,118,100
46,,,0,,,2,2,2731.2,5,30000,5,172,2,2,2,2,232,
,,6,0,2,1,2,,2731.2,5,9000,,,2,2,2,2,218,232
62,,6,0,2,0,2,1,,,0,,320,2,2,,2,29,29
60,2,,,2,0,,1,2731.2,7,54000,,320,2,2,2,2,31,
88,2,3,0,,0,,1,,5,16800,4,,1,,2,2,258,259
,2,6,0,2,0,2,,2731.2,4,215000,9,501,2,2,2,,266,
61,,,0,,0,2,1,2731.2,,22200,5,398,,2,2,2,154,
38,,6,0,2,0,2,1,2731.2,,45000,7,398,2,2,2,2,206,154
31,2,6,0,2,1,2,2,2731.2,5,37800,6,216,2,,2,2,137,138
27,,1,0,2,3,6,2,2731.2,5,,8,197,,2,2,2,,177
26,2,,0,2,3,,2,2731.2,,13500,,,2,2,2,2,228,177
48,2,,0,2,3,6,2,,5,,1,,2,2,,2,133,177
,1,1,1,1,2,4,2,3305.1,9,210000,9,501,2,2,2,2,56,
38,2,1,4,1,2,,,3305.1,,150000,9,501,2,2,2,2,54,
53,2,1,,,0,2,2,33632.6,9,,4,212,1,2,2,2,52,52
,1,1,0,6,0,2,,33632.6,,,3,212,,,2,2,61,52
,1,,,1,0,2,1,3305.1,10,297800,9,,2,2,,2,,
66,2,1,0,6,,2,1,3305.1,8,323000,9,,2,2,2,2,109,100
54,1,4,,1,,,2,3305.1,8,155000,9,501,2,2,,2,54,54
50,,6,0,,0,2,2,3305.1,5,75000,7,,2,2,2,2,68,54
38,1,,0,,0,,2,3305.1,7,80000,8,,2,2,2,2,74,54
,1,,0,1,0,2,2,33632.6,5,105000,8,501,2,2,2,2,57,57
,2,1,,1,0,2,2,33632.6,10,60000,7,501,2,,2,2,,57
73,1,1,0,1,0,3,,3305.1,9,431000,9,501,2,2,,2,,59
67,2,1,0,1,,3,1,3305.1,,30000,5,501,2,,2,2,55,59
29,1,6,,1,0,3,1,3305.1,9,,6,501,2,2,2,2,82,59
38,,1,0,6,2,4,1,3305.1,9,172000,,501,2,2,2,2,122,122
37,,1,0,6,2,,1,3305.1,9,143000,,,2,2,2,2,112,
,2,,0,6,2,4,1,3305.1,,80000,,501,,2,2,2,52,52
44,,,0,6,2,,1,3305.1,9,150000,9,501,2,2,,2,58,52
67,1,1,0,1,0,3,1,3305.1,12,269000,9,501,2,2,2,2,62,62
67,2,1,0,1,0,,1,3305.1,10,0,0,501,2,2,2,2,58,
,,4,0,1,0,3,1,3305.1,7,40000,,,2,,2,,74,62
73,,1,0,6,,2,,3305.1,12,80100,8,501,2,,,2,102,102
65,,1,0,6,0,2,1,3305.1,9,26500,4,,,2,2,,103,102
53,,1,,1,1,4,,,9,,9,501,2,2,2,2,152,152
52,,1,,1,1,4,1,,,60000,7,501,,,2,2,143,
18,2,6,0,1,1,4,,33632.6,5,0,,501,2,2,2,,193,152
,1,1,0,6,0,2,1,3305.1,10,200000,9,501,2,,,2,107,107
64,2,1,0,6,,,1,3305.1,,5000,2,501,2,2,,2,114,107
52,,1,0,6,0,2,1,,10,611000,9,501,2,2,,2,83,83
55,1,,0,,0,2,,3305.1,12,290000,9,501,2,2,2,,,83
78,1,1,,1,0,2,1,3305.1,10,208700,9,501,2,2,2,2,,
68,2,1,,1,,2,1,3305.1,9,,6,,2,2,,2,100,
66,,1,0,1,0,4,1,3305.1,,646000,9,501,2,2,,2,86,87
62,2,1,0,1,0,4,1,3305.1,,43000,6,501,2,2,2,2,93,87
26,2,6,0,1,0,,1,3305.1,,100000,,501,2,2,,,145,87
23,1,6,0,1,0,4,1,,9,0,,501,,,2,2,113,87
73,2,3,0,1,0,2,1,3305.1,7,2000,1,39,2,2,2,2,,
44,2,6,0,1,0,2,1,,9,4000,2,39,2,,2,2,105,
32,2,1,0,1,0,2,,33632.6,9,160000,9,501,2,2,2,,,64
39,1,1,0,1,,2,,33632.6,10,,,501,2,2,2,,58,64
,2,1,,1,3,5,2,33632.6,7,45000,6,371,2,,2,2,194,
54,1,1,,1,3,,2,33632.6,9,65000,7,371,2,2,2,,158,194
16,1,6,3,1,3,5,2,33632.6,4,,,,2,2,2,2,140,194
54,1,1,0,1,0,3,1,3305.1,,571000,,501,2,2,2,2,51,52
51,2,1,0,6,0,3,1,,9,,7,,,,2,2,48,52
18,1,6,0,9,0,3,1,3305.1,,0,0,501,2,2,2,2,45,52
51,2,1,,1,1,3,2,3305.1,9,220,,501,2,2,2,2,,
49,1,,0,1,1,3,2,3305.1,10,701000,9,501,2,2,2,2,,116
41,2,1,0,1,3,7,1,3305.1,10,175000,9,501,,2,,2,86,
45,1,1,0,1,3,7,1,,12,,9,,2,2,,2,,
72,1,,0,1,,7,1,,,23100,4,,2,2,,2,,
66,2,1,,1,3,7,1,,,7100,2,,1,,2,2,,85
86,1,1,0,6,0,3,,,1,11400,3,,2,2,2,2,,71
82,2,1,,6,0,3,2,33632.6,1,7500,2,182,2,2,2,2,,71
38,,6,0,6,0,,,33632.6,8,17000,3,182,2,2,2,2,87,71
57,1,1,0,,0,,1,3305.1,10,150000,9,501,2,2,2,2,51,
,,1,0,1,,3,1,3305.1,,25000,4,,2,2,2,2,44,50
60,2,4,0,,0,,1,3305.1,9,30000,5,,2,,2,2,58,
,2,6,0,2,0,2,,33632.6,7,16000,3,147,,2,2,,320,319
22,1,6,0,2,0,2,2,33632.6,7,9000,2,147,2,2,1,,508,319
51,1,1,0,,,,1,3305.1,11,230000,9,,2,2,2,2,129,130
51,2,1,0,1,,,1,3305.1,,120000,9,501,2,2,2,2,,130
22,2,,0,9,,3,1,3305.1,10,0,0,501,2,2,2,2,,130
42,,1,0,1,2,4,1,3305.1,9,150000,9,,2,2,2,2,139,138
38,,1,,1,,4,1,3305.1,9,,,501,,2,2,2,113,138
30,2,1,0,1,0,2,,33632.6,,160000,9,501,2,2,2,,73,73
29,1,1,0,1,,2,,33632.6,10,150000,,501,2,2,2,,,73
40,1,1,0,,2,4,2,3305.1,,175000,9,501,2,2,2,,67,67
,,1,0,1,2,,2,,,115000,8,501,2,2,2,2,54,67
59,2,1,3,1,0,2,,33632.6,9,200000,9,501,2,2,2,,,71
,1,1,,1,0,,1,33632.6,9,98000,8,501,2,2,2,2,56,71
45,2,4,0,1,2,3,1,3305.1,9,200400,9,,2,2,2,2,58,58
,1,6,0,7,0,6,,33632.6,7,8000,2,86,2,2,2,2,61,61
25,,6,,7,0,6,,33632.6,10,,0,86,2,2,2,,98,
15,2,6,0,9,0,6,,33632.6,4,,0,86,2,2,2,2,28,61
52,2,2,,7,0,6,2,33632.6,5,,4,86,2,1,2,2,84,61
48,1,4,,7,,6,,,5,,0,86,2,2,2,,,61
40,2,4,0,6,1,,,3305.1,10,150000,,501,2,2,,2,55,
,2,6,0,6,1,3,2,,10,130000,9,,2,2,2,2,72,55
42,2,4,0,6,1,2,2,,10,100000,,501,2,2,2,2,,52
,1,6,0,6,1,2,2,3305.1,4,0,0,501,2,2,2,2,58,52
71,,1,0,1,0,2,,3305.1,,29100,5,366,2,2,,2,113,113
,2,1,0,1,0,2,,,8,27000,4,,2,,2,1,105,113
64,2,,0,1,0,2,,,10,145000,9,501,2,,2,2,,
65,1,1,,1,0,2,,33632.6,9,572000,9,,,2,2,,58,71
,2,1,0,1,0,4,1,3305.1,7,230000,9,501,2,2,,2,186,187
60,,1,0,,0,4,1,3305.1,8,45000,6,,2,,2,2,188,
27,1,5,0,,0,4,,,9,125000,9,501,2,2,1,2,244,187
24,,6,0,,0,,1,3305.1,4,7300,2,501,1,,2,,229,187
41,,,0,6,1,3,1,3305.1,9,30000,5,319,2,2,2,2,59,59
45,2,1,0,,1,,,3305.1,9,35000,5,,,2,2,2,51,59
87,,1,,,0,2,1,3305.1,10,80000,8,,2,2,2,1,,
81,2,,,6,0,2,1,3305.1,1,10400,2,501,2,,2,,97,110
39,1,1,0,6,2,,1,3305.1,12,,,501,2,2,2,2,118,118
39,2,1,0,6,2,4,1,3305.1,,0,0,501,2,2,2,2,109,118
64,1,1,0,1,1,,1,3305.1,10,538000,9,,2,2,2,2,72,72
57,,,0,,1,4,,3305.1,9,0,0,501,2,2,,2,71,72
16,2,,0,,1,4,1,,4,0,0,501,2,2,2,2,,72
20,2,6,,,1,,1,3305.1,6,9300,2,501,1,2,2,2,107,72
48,2,1,0,6,2,,1,3305.1,,568900,9,,2,2,2,2,57,57
48,1,1,0,,2,4,1,3305.1,12,,9,501,,2,2,2,55,57
15,2,6,0,6,2,4,1,3305.1,4,,0,501,2,2,2,,58,57
,2,,0,6,2,4,1,,4,,0,501,2,2,2,,59,57
66,1,1,0,1,0,2,1,3305.1,12,32000,5,501,2,2,2,2,,
64,,1,0,1,,2,1,,11,285000,9,501,2,,2,2,,
51,2,4,0,1,0,2,1,3305.1,10,85000,8,,2,,2,2,115,
,1,1,,6,0,,2,33632.6,6,39500,5,501,,2,2,2,111,110
54,,1,0,6,0,3,,,7,,6,501,2,2,2,,,110
81,2,3,,6,0,3,,,1,10400,2,501,,2,2,2,133,110
26,2,6,0,6,0,2,,,9,115000,8,501,2,2,2,2,133,133
21,,6,0,,0,2,,,6,0,0,501,,2,2,2,,133
,,,0,,,2,1,3305.1,,,5,274,2,2,2,,,133
,1,1,0,6,0,2,1,3305.1,,7800,2,90,2,2,2,2,94,93
71,2,1,,,0,,1,3305.1,10,6000,2,90,2,2,2,2,93,
80,2,1,1,8,0,2,1,3305.1,7,12200,3,501,2,2,2,2,64,64
94,1,1,,,0,2,1,3305.1,11,93100,8,501,1,,2,,,64
83,1,1,,,0,2,,3305.1,8,385700,9,501,,2,2,1,55,55
85,2,1,,1,0,2,1,,,57000,7,501,2,2,2,1,60,
,,,0,6,,,1,3305.1,9,43000,,501,2,2,2,2,,
50,1,,0,1,,,1,3305.1,10,210000,9,501,2,2,2,2,,100
,1,6,0,9,2,4,1,,4,0,0,501,2,2,2,2,100,100
44,,,0,6,,4,2,3305.1,10,140000,9,501,2,2,2,2,94,94
39,2,1,0,6,2,4,2,3305.1,,0,0,501,2,2,2,2,88,94
,2,,,,,2,1,3305.1,9,0,0,501,2,2,2,2,40,39
57,,1,0,1,0,,,3305.1,10,953000,,501,,,2,2,39,39
70,2,4,0,6,0,2,,33632.6,4,11400,3,74,2,,2,2,,61
48,1,4,,6,0,2,2,33632.6,3,,0,74,1,2,2,2,90,61
,1,1,,6,0,2,1,,12,81300,8,,2,,2,1,69,
,2,,,,0,2,,3305.1,10,18100,3,,,2,2,2,60,
34,1,1,0,1,1,3,1,33632.6,9,72000,7,501,2,2,2,,,66
,2,1,0,,1,3,1,33632.6,10,200000,9,501,2,2,2,,71,66
81,1,1,0,6,0,2,1,3305.1,9,47500,6,,,,2,2,60,60
,2,1,0,6,0,2,,3305.1,7,41400,6,501,2,2,2,2,46,60
,,1,0,6,,4,2,3305.1,,130300,,501,2,2,,2,85,
39,2,1,0,6,,4,2,,,10,1,501,2,2,2,2,78,85
79,2,,1,,0,2,1,3305.1,4,37100,5,,2,,2,1,155,
43,2,6,1,8,0,2,1,3305.1,10,14440,3,338,2,2,2,2,,155
,1,1,0,,0,,1,,9,461500,9,,,,,2,88,
58,2,1,0,1,0,2,1,3305.1,9,30000,5,501,2,2,2,,,
78,1,1,,1,0,2,,33632.6,9,,9,501,2,2,2,,86,
75,1,1,0,1,0,2,1,,12,82000,8,501,,2,2,2,,
,,1,,,1,3,1,,,196000,9,,2,,1,2,,
,,,0,,1,,1,3305.1,9,0,0,501,,,2,2,,80
43,1,1,,1,2,,,33632.6,7,45000,6,446,2,2,2,2,,65
35,2,1,,1,2,,,33632.6,,70000,,446,2,2,2,2,62,65
,1,1,,6,0,,1,3305.1,10,15000,3,501,2,,,2,73,
61,2,1,0,,0,4,,3305.1,10,9000,2,501,2,2,2,2,80,
,2,1,0,,0,4,,3305.1,11,,,,2,2,2,2,136,73
29,,1,0,6,0,,1,3305.1,10,70000,,501,2,2,2,2,110,73
78,1,1,0,,0,,2,3305.1,9,59200,7,501,2,,2,2,,
78,2,1,0,1,0,2,2,3305.1,,58700,7,501,,2,,2,64,56
67,,,,6,0,2,1,3305.1,11,66760,7,434,2,2,,2,,45
61,,,,,,2,1,3305.1,10,0,0,434,2,2,2,2,48,
36,2,1,0,1,0,2,,33632.6,9,154500,9,501,2,,2,,241,242
,1,1,0,6,0,2,,,11,,9,501,,2,2,,317,242
60,,1,,1,0,2,1,,9,220000,9,501,2,2,,2,,49
55,2,1,0,6,0,,1,,10,141500,9,501,2,2,,2,,
75,1,1,0,,,2,1,,,162490,9,501,2,,2,2,,
76,2,,0,,,2,1,3305.1,9,9400,2,501,2,1,2,2,,
40,1,1,0,6,2,4,1,3305.1,,310900,,501,2,2,2,2,112,
40,,1,0,6,2,,,3305.1,10,150000,,,2,2,,2,104,
,1,1,0,6,0,2,1,,,0,0,23,2,,2,2,34,34
53,2,1,0,6,,,1,,9,4000,2,23,,,,2,,34
40,2,1,0,1,2,,1,3305.1,,0,0,501,,2,2,2,85,
,,1,0,1,2,4,1,3305.1,10,,9,,,,2,2,104,86
45,,1,0,1,2,5,1,3305.1,10,300000,9,501,2,2,2,2,38,38
45,2,1,0,6,2,5,1,3305.1,10,,8,501,2,2,2,2,41,38
15,,6,0,9,2,5,1,3305.1,,0,,501,2,2,,2,44,38
94,2,3,,,2,,1,3305.1,,14000,3,501,1,,2,1,54,38
66,1,1,0,,0,2,1,3305.1,9,124000,9,501,2,,2,2,84,84
68,2,1,,,,2,1,,8,7000,2,501,2,2,2,2,79,84
65,2,1,,1,0,2,2,,7,30000,5,315,,2,2,2,62,62
70,1,1,,1,0,2,,33632.6,8,18000,,315,2,2,2,,54,62
59,2,,,1,0,3,1,3305.1,7,61000,7,501,2,2,2,2,54,
,1,,,1,,3,1,3305.1,5,130000,9,501,2,2,,1,56,54
34,1,6,0,1,,3,1,3305.1,7,14000,3,501,2,2,2,2,,54
85,2,1,0,1,,3,1,3305.1,,39400,5,,2,1,,2,60,
90,1,,,,0,,1,3305.1,9,20000,4,,1,,1,1,56,60
19,1,6,0,1,0,3,1,3305.1,7,,,302,2,2,2,2,72,60
,,1,0,,0,2,1,3305.1,,152500,9,,2,2,,2,237,236
,2,1,0,,0,,1,3305.1,10,349000,9,501,2,2,2,2,235,236
44,,,,6,2,6,1,,,205000,,501,2,2,,2,105,105
45,2,1,0,6,2,6,,,,,9,501,,2,,2,90,105
73,1,1,0,6,2,6,1,3305.1,9,,0,,2,2,2,2,,
72,,1,0,6,2,6,1,3305.1,9,8100,2,501,2,2,,2,,
74,1,1,0,1,0,2,1,33632.6,7,385700,9,501,2,2,2,2,53,53
73,2,1,0,1,0,2,1,33632.6,9,,4,501,2,2,2,2,58,53
,1,1,,1,0,2,1,3305.1,9,102000,8,501,2,2,2,2,230,
56,2,1,0,1,0,2,1,,,150000,9,501,2,,,2,229,229
34,1,1,0,6,0,2,,,10,265000,,501,,,2,,,
32,2,1,0,6,0,2,,33632.6,10,,8,501,2,,2,2,75,85
39,,1,0,6,2,4,1,3305.1,12,250000,9,,2,2,2,2,82,83
38,2,1,0,6,2,4,1,,11,160000,9,501,2,2,2,2,76,83
,1,1,0,,1,,1,,9,667000,9,,2,2,,2,124,123
,2,1,0,6,1,4,1,3305.1,,108000,8,501,,2,,2,111,123
19,2,6,0,,1,,1,,5,,0,501,2,2,2,,,123
16,,6,0,,1,4,1,3305.1,,0,,501,2,2,,,119,123
53,2,4,0,1,1,2,2,3305.1,8,,9,501,2,,,,43,43
48,2,1,,6,1,3,2,33632.6,3,,0,127,,2,2,2,202,202
50,1,1,0,6,1,3,,33632.6,3,26000,4,127,2,2,2,,202,202
46,1,1,0,6,1,,1,,,190000,9,501,2,2,2,2,52,52
44,2,1,0,6,,3,1,3305.1,9,42100,6,501,,,2,2,57,52
,2,6,0,6,,,1,3305.1,4,,0,501,,,2,2,,52
68,2,1,,,0,2,1,,12,76000,7,501,2,2,2,2,89,90
72,1,1,,1,0,2,1,3305.1,10,98000,8,501,2,2,2,2,96,90
44,1,1,0,6,,4,2,3305.1,9,307000,9,501,,,2,2,68,68
44,,,0,6,2,4,2,,10,0,,501,,2,,2,62,68
16,2,,0,6,,4,2,3305.1,4,0,,501,2,2,2,,59,68
37,,1,0,6,,4,2,3305.1,,90000,8,501,2,2,2,2,236,236
42,1,1,0,6,2,4,2,3305.1,10,200000,9,501,2,2,2,2,255,236
42,1,1,0,6,2,4,2,3305.1,10,140100,9,,2,2,2,2,71,70
,,,0,6,2,4,2,3305.1,9,,1,501,2,2,2,2,,70
63,2,,0,,,2,,3305.1,10,1000,1,,2,2,2,2,,93
64,1,1,0,1,0,2,1,3305.1,10,572000,,501,2,2,,2,94,93
33,,1,0,1,2,4,2,3305.1,12,122000,9,501,2,2,2,2,106,106
,2,1,0,6,2,4,2,3305.1,11,130000,9,501,2,2,,2,91,106
22,1,6,0,6,0,2,2,33632.6,9,,6,485,2,2,2,,57,58
61,2,4,0,6,0,2,,,4,,6,485,2,2,2,2,140,58
38,2,6,0,,2,3,2,3305.1,8,30000,,147,2,,,2,54,55
57,2,6,,1,2,3,2,,,50000,6,379,2,2,2,2,90,55
,1,1,0,1,0,2,1,,11,211700,9,501,,,2,2,54,54
,2,1,0,6,0,2,,33632.6,9,16200,3,,2,2,,2,72,
,,1,0,,2,4,2,3305.1,9,160000,9,501,,,,2,165,165
34,2,1,0,1,2,4,,3305.1,,0,0,,2,2,,2,,165
34,1,1,0,1,0,2,2,3305.1,,571000,9,501,2,2,2,2,126,
29,2,1,0,1,0,,2,3305.1,10,65000,7,501,2,2,2,2,,126
60,1,1,0,6,1,3,,3305.1,9,210000,9,501,2,2,,2,,61
56,2,1,,,1,3,1,3305.1,10,170000,9,501,2,,2,2,66,
15,1,6,0,6,1,3,,3305.1,4,,0,501,2,2,2,2,,61
38,,1,0,1,2,4,,33632.6,9,,7,501,2,2,2,,107,
42,1,1,,1,2,4,2,33632.6,9,,9,,2,2,2,,,107
,1,1,,1,0,2,,33632.6,11,,9,501,2,2,2,,124,124
,2,1,1,1,0,2,2,33632.6,11,,,501,2,2,2,2,,124
31,2,1,0,6,2,,1,3305.1,9,,8,501,2,2,2,,99,99
31,,1,0,6,,4,1,3305.1,10,,9,501,,2,2,,119,99
,,,0,1,0,,1,3305.1,11,671200,9,501,2,2,2,2,121,121
64,2,,0,1,0,2,1,,,0,0,501,,,2,2,121,
45,1,,0,,1,3,1,3305.1,12,215000,9,501,2,2,,,60,59
45,2,1,0,6,1,3,1,3305.1,10,200000,9,,2,2,2,2,61,59
17,2,6,0,6,1,3,1,3305.1,,0,,501,,2,2,2,,59
82,1,1,,,,2,1,3305.1,,137000,9,501,2,,,2,52,52
76,2,1,,1,,2,1,,9,103200,8,501,2,,2,2,,52
69,2,1,0,1,0,2,2,33632.6,10,41500,6,501,2,,2,,164,164
75,1,1,0,1,0,2,,33632.6,9,41700,6,501,2,2,2,1,129,164
68,2,,,1,0,2,,3305.1,11,,0,6,,2,2,2,47,46
69,1,1,0,1,,2,1,3305.1,10,,1,6,,2,2,2,49,
45,1,1,0,1,2,4,1,3305.1,10,200000,9,501,2,2,2,2,38,38
41,,,0,1,2,4,1,3305.1,,,,501,2,2,2,2,36,38
15,,6,0,,2,4,1,3305.1,,0,,501,2,2,,2,44,38
79,1,1,,,0,2,,,10,25000,4,209,2,2,2,2,95,94
77,2,1,0,1,0,2,1,33632.6,5,6900,2,209,2,,2,,109,
,1,1,0,1,0,3,1,3305.1,10,,,501,2,2,2,2,208,208
53,2,1,0,9,0,3,1,3305.1,10,45000,6,,2,,2,2,192,
,1,6,,9,0,,1,,7,5700,,501,1,,2,2,184,208
41,,1,0,1,2,4,2,,,571000,9,501,2,2,2,2,,57
45,,1,0,1,2,,2,3305.1,9,60000,,,2,2,2,2,59,57
,1,,0,6,1,,1,3305.1,12,573500,9,501,2,,2,2,57,57
43,,1,0,6,1,3,1,3305.1,,,7,501,,2,2,2,63,57
,1,,0,6,1,3,1,3305.1,10,,,501,2,2,2,2,67,
42,2,1,0,6,,3,1,3305.1,9,0,0,,,2,2,2,75,67
15,1,6,,6,1,3,1,3305.1,4,0,0,501,,2,2,2,75,67
47,1,1,,1,,3,2,3305.1,9,230000,9,501,2,2,2,2,37,
43,2,1,0,,1,3,,3305.1,8,6700,2,,,2,2,2,36,
25,2,6,0,,1,2,,33632.6,5,6000,2,34,2,2,2,,274,274
35,1,6,0,,1,2,2,33632.6,5,33100,5,249,,2,2,2,,274
49,1,,0,6,1,3,2,,3,,3,218,2,2,2,,,109
,2,1,,6,1,3,,33632.6,9,28400,5,218,,2,2,1,94,109
36,,1,0,6,1,,,33632.6,9,140000,9,501,2,2,2,,57,
37,2,1,0,,1,3,,33632.6,11,0,,,2,2,2,2,59,56
52,,1,0,1,2,4,1,3305.1,9,571000,,501,2,2,,2,61,61
,2,1,0,1,2,,1,3305.1,10,6000,2,501,2,2,2,2,63,61
15,,6,0,1,,,1,3305.1,,,0,501,,2,,2,,61
66,2,1,0,,0,,,33632.6,3,,3,124,2,2,2,2,59,59
,1,1,,6,0,2,2,,3,7500,2,,,2,2,1,65,59
48,1,,0,6,2,4,1,3305.1,10,0,0,,,,,,,59
45,,1,0,6,2,,,3305.1,9,171000,9,,2,2,2,2,61,59
45,,1,0,6,1,,,33632.6,9,25000,4,123,2,2,2,,,120
46,1,1,0,6,1,3,,33632.6,9,,0,123,2,2,2,,151,120
59,1,1,0,,0,2,1,,9,317300,9,501,2,2,2,2,63,
64,2,1,0,6,0,2,1,,11,880,1,501,2,2,2,2,68,63
,1,,0,1,2,5,2,3305.1,8,223200,9,501,2,2,,2,114,114
41,2,1,0,,2,5,2,3305.1,,29200,5,501,2,2,,2,,
,1,6,0,9,2,5,2,3305.1,,0,,501,2,2,2,,94,
,1,1,0,6,1,3,2,3305.1,9,100000,,501,2,,,2,87,87
45,,1,0,6,,,2,3305.1,9,100000,8,501,2,2,2,2,91,87
68,2,1,0,6,0,7,,,3,11500,3,484,2,2,2,,116,116
81,1,,0,6,0,7,,33632.6,3,,5,484,2,2,2,2,128,116
45,1,1,0,6,0,7,2,,6,,6,484,2,2,2,2,179,116
42,1,,0,,0,7,2,33632.6,8,,7,484,2,2,2,2,149,116
44,,,0,6,0,7,,33632.6,7,,6,484,2,2,2,2,155,116
,1,1,0,1,0,2,2,,9,147000,,501,2,2,2,,,44
28,2,1,0,1,0,2,2,,7,6300,2,501,2,2,2,,49,44
50,,1,0,6,3,,,3305.1,10,40000,6,147,2,2,,2,64,63
50,,1,0,6,,6,2,3305.1,9,0,0,147,2,2,2,2,56,63
,1,,0,6,3,6,2,3305.1,,,,147,2,2,2,2,52,63
,1,6,0,6,,6,2,3305.1,4,,1,147,,2,2,2,62,
67,,1,0,6,0,2,1,3305.1,9,7700,2,61,2,2,2,2,112,112
,2,,0,6,0,2,1,3305.1,7,,1,61,2,2,2,2,112,112
43,2,1,0,1,3,5,1,33632.6,11,177000,9,501,2,2,2,2,138,138
42,1,1,0,1,3,,,,9,,,501,,2,2,2,,138
28,2,6,0,1,3,,1,33632.6,9,2400,1,18,2,2,,2,168,138
,2,,,1,0,2,1,33632.6,5,99000,8,501,2,2,2,2,183,183
,1,1,,1,0,2,,33632.6,9,8000,2,501,2,2,2,,150,183
71,1,1,,,,2,,33632.6,11,91700,8,501,,2,2,,43,
74,2,1,0,1,0,2,,33632.6,8,41600,6,501,2,,2,,49,43
59,2,1,0,6,0,3,1,3305.1,10,60000,7,501,2,2,2,2,89,89
,,1,,6,0,3,1,,,48000,6,,2,2,2,2,84,89
23,2,6,0,6,0,3,1,,,,,501,2,2,2,,148,89
51,1,,0,6,,4,,3305.1,10,159000,9,501,2,2,2,2,92,92
43,2,,,6,1,4,,3305.1,,0,0,501,2,2,2,2,92,92
,,6,0,6,1,4,2,,7,10000,2,501,2,2,,,,92
,1,1,,,0,3,1,3305.1,8,49000,6,464,,,2,2,37,37
83,2,1,,,0,3,1,3305.1,4,7500,2,,1,,2,2,42,37
,,6,0,1,0,,1,3305.1,9,35000,,464,2,2,2,2,53,37
41,2,1,0,1,2,4,1,33632.6,9,,,501,2,2,2,2,53,52
,,1,0,1,2,4,1,33632.6,10,,,501,,2,2,,68,52
43,1,1,0,1,0,,,33632.6,11,200000,9,501,2,2,2,2,,119
40,2,1,0,1,0,2,2,33632.6,10,589000,9,501,2,,2,,112,119
55,,1,0,1,2,4,1,,9,15000,3,501,2,2,2,2,99,99
54,1,1,0,1,2,,,,12,300000,9,501,2,2,2,2,89,99
16,1,6,0,1,,,1,3305.1,4,0,,501,2,2,2,,93,99
,,1,,1,,3,1,3305.1,9,0,0,501,2,2,2,2,100,100
49,,,,6,0,3,1,3305.1,,,9,501,2,2,2,2,,100
19,1,6,0,1,0,3,1,,5,3500,1,501,2,2,2,2,118,100
73,1,1,,1,0,2,,33632.6,10,119000,8,501,2,2,2,,82,82
,2,1,0,1,0,,1,33632.6,12,122000,9,501,2,2,2,2,91,82
38,2,1,0,6,,4,1,3305.1,,30400,5,501,2,2,,2,63,63
40,1,1,0,6,2,4,1,,,574000,9,501,2,,,2,67,63
42,,1,0,,,3,1,3305.1,9,,,501,2,2,2,2,,117
38,2,,0,6,,3,,3305.1,9,0,0,501,2,2,2,,108,117
75,2,1,0,1,0,2,1,3305.1,9,110000,8,501,2,,2,2,97,
74,1,1,0,1,0,,,3305.1,9,50000,6,501,2,2,2,2,,97
53,2,1,4,1,0,,1,3305.1,7,137500,,501,2,2,2,2,53,53
56,,1,,6,0,,1,,9,225000,9,501,2,2,,2,43,53
,1,1,0,1,0,2,,,11,70000,7,501,,2,2,,389,390
30,2,1,0,,0,,,33632.6,9,176000,9,501,2,2,2,2,433,390
45,1,,4,,1,3,2,,,215000,9,501,2,2,2,2,115,115
45,,1,4,1,,,2,3305.1,9,100000,8,501,,2,2,,120,115
72,1,1,0,6,0,2,,3305.1,7,195080,9,501,2,2,,1,63,63
