AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
77,1,1,0,2,0,2,1,2731.2,,,7,476,2,1,2,1,47,
74,2,1,0,2,0,2,1,2731.2,,28800,5,476,2,2,2,2,58,46
62,2,1,,2,0,4,1,2731.2,7,24000,5,490,2,2,2,2,121,122
65,,1,0,2,0,4,,2731.2,7,30000,5,490,,2,2,2,103,122
39,,,0,2,0,4,1,2731.2,4,24000,5,490,,,2,2,170,
,1,,0,2,0,4,1,,5,,7,490,2,2,2,2,171,122
74,,3,0,,0,,1,2731.2,5,13000,3,74,2,2,2,2,47,
71,1,1,0,2,0,3,,2731.2,7,20000,4,203,2,2,2,,54,53
65,2,1,,6,0,,,2731.2,5,,2,203,2,2,,2,71,
,1,6,0,9,0,3,,2731.2,7,,,203,,2,,2,101,53
60,2,1,0,2,0,2,,,,8400,2,156,2,,2,2,310,311
58,1,,0,2,0,2,1,2731.2,5,18000,4,156,,2,2,,302,311
64,,1,0,2,0,3,1,,12,51000,,263,1,,2,2,74,73
61,,1,0,2,0,3,1,2731.2,7,1500,1,263,2,1,2,2,,73
29,,5,0,,0,3,,2731.2,10,0,0,263,,2,2,2,184,73
72,2,4,0,2,0,,1,2731.2,5,,,120,,1,1,1,50,50
,2,6,0,,0,5,1,2731.2,5,27000,5,120,2,2,1,2,53,50
59,,6,0,,0,3,1,2731.2,5,,,181,2,2,2,2,189,189
38,1,6,0,,0,3,,2731.2,5,,4,181,2,,2,,,189
56,2,6,0,2,0,3,1,2731.2,5,0,0,181,,2,2,2,201,189
21,2,6,0,2,1,2,,,5,4300,1,,,2,2,2,,218
,1,1,0,2,0,3,,2731.2,,63700,8,501,1,2,2,,101,100
85,,1,0,2,0,,1,2731.2,7,,2,,2,2,2,2,166,100
72,,3,,,,3,1,2731.2,,,7,501,2,2,2,2,118,
46,1,4,,2,1,2,2,2731.2,5,,5,172,2,2,2,2,,232
44,2,6,0,,1,,,2731.2,,9000,2,68,,2,2,2,218,232
,1,6,0,2,0,2,,2731.2,12,0,0,320,2,2,,2,,29
60,2,6,,2,0,2,1,2731.2,,54000,8,320,2,,2,2,31,29
88,2,3,0,2,,2,1,2731.2,5,,4,501,1,1,2,2,,259
,2,6,,,,2,,2731.2,4,215000,9,501,2,2,2,2,266,259
61,2,3,0,2,0,,1,2731.2,7,22200,5,398,2,2,2,,154,154
38,2,6,,2,,2,1,2731.2,10,45000,,398,2,2,2,2,206,154
31,2,,,,1,2,,2731.2,,37800,6,216,2,2,2,2,137,138
27,1,1,0,2,3,,2,2731.2,5,55000,8,197,,2,2,2,177,177
26,2,1,0,2,,6,,2731.2,5,,3,197,2,2,,2,228,177
48,,,0,2,,6,,,5,900,1,,,,2,2,133,177
,1,1,1,1,2,4,2,3305.1,,210000,9,501,2,2,2,2,56,56
38,2,,4,1,2,4,2,3305.1,,150000,9,501,2,2,2,2,54,56
,2,1,0,6,0,2,2,33632.6,9,24000,4,212,1,2,2,2,52,52
52,1,1,0,,0,2,,33632.6,5,,,212,2,2,,2,61,52
,,1,,1,0,2,,3305.1,,,9,501,2,2,2,2,,
66,2,1,0,6,,2,,3305.1,8,323000,9,501,,,2,2,109,100
54,,4,0,1,0,2,2,3305.1,8,155000,,501,2,,2,2,,54
50,1,,,1,0,2,2,3305.1,,75000,,501,,2,2,2,68,54
38,,6,0,1,0,2,2,,7,,8,501,2,2,2,2,74,54
35,1,1,0,1,0,,,33632.6,5,105000,8,501,2,,2,2,57,57
31,2,1,0,1,0,,2,33632.6,10,,,,2,2,,2,63,57
73,1,1,0,1,0,3,1,3305.1,9,431000,9,501,2,2,2,2,59,59
67,2,1,0,1,0,3,1,3305.1,7,30000,5,501,2,2,2,2,55,59
29,,6,0,1,0,3,1,3305.1,9,45000,,501,2,2,2,2,82,59
38,1,1,0,6,,4,1,3305.1,9,,9,501,,2,2,,122,122
37,,1,0,6,2,4,1,3305.1,9,143000,9,501,,2,,,112,
43,2,1,0,,2,4,1,3305.1,10,,8,501,2,2,2,,52,52
44,1,,0,,2,4,1,3305.1,9,150000,,,,2,2,2,,52
67,1,1,0,,0,3,,3305.1,12,269000,,501,,2,2,2,,
67,2,1,0,,0,3,1,3305.1,10,0,0,501,2,,,2,58,
34,2,4,0,1,0,3,1,3305.1,,40000,6,501,2,2,,,74,62
,,,0,6,0,,1,,12,80100,8,,2,2,2,2,,102
65,,,0,,0,2,1,3305.1,9,26500,,501,,2,2,2,103,
,1,1,0,1,,4,1,33632.6,,,9,501,2,2,2,2,152,152
,2,1,0,1,1,4,1,,,60000,7,501,,2,2,,143,
18,2,6,0,1,1,4,,33632.6,,,0,501,,2,2,2,193,152
65,1,1,0,6,0,,1,3305.1,10,200000,9,501,,,,2,107,
64,2,1,0,6,0,2,,3305.1,8,5000,2,501,,2,2,2,,107
52,2,1,0,6,0,2,1,3305.1,10,611000,9,,2,2,2,2,83,83
55,1,,,6,,2,1,3305.1,12,290000,9,501,,2,,2,91,83
,1,1,0,1,0,2,1,3305.1,10,,9,501,,2,2,2,,
68,2,1,0,1,0,2,1,3305.1,9,,6,501,2,2,,,,95
66,,1,0,1,0,4,1,3305.1,5,646000,9,501,,,2,2,,87
62,,1,0,1,0,4,,3305.1,,43000,6,501,2,2,2,2,93,87
26,2,6,,,0,4,1,3305.1,9,,8,,,2,2,2,,87
23,1,6,0,,0,4,1,3305.1,9,0,0,501,2,2,2,2,,87
73,2,,0,,0,2,,3305.1,,2000,,,2,,2,2,90,90
44,2,6,,1,,2,1,3305.1,9,4000,,39,2,,2,2,105,
32,2,1,0,,,2,2,,9,160000,9,501,2,2,,,64,64
39,1,1,0,1,0,2,2,33632.6,10,66000,7,501,2,,,,58,
53,2,1,0,1,3,5,,33632.6,,45000,6,371,2,2,2,2,194,194
54,,1,3,1,3,5,2,,9,65000,,371,2,2,2,2,158,194
16,1,6,3,1,3,5,,33632.6,4,3000,1,371,2,2,2,,140,194
,1,1,0,1,,3,,3305.1,10,571000,9,,,2,2,2,51,52
51,,1,0,,0,3,1,,,70000,7,501,,2,,,48,52
18,1,6,0,9,0,3,1,3305.1,4,0,0,501,2,2,2,2,45,52
,2,1,,1,1,3,,3305.1,9,220,1,501,,2,2,2,116,116
,1,1,0,1,1,3,2,,10,701000,,501,2,2,2,,,116
41,2,1,,1,3,7,1,3305.1,10,,9,,,2,2,2,86,85
45,1,,0,1,3,,1,3305.1,12,175000,9,501,2,,2,2,89,
72,1,1,0,1,,7,1,3305.1,,23100,4,,,,2,,117,85
66,2,1,0,1,3,7,1,3305.1,9,7100,,501,1,1,2,,,85
86,1,1,0,,0,3,2,33632.6,,,3,182,,2,2,2,,71
82,2,1,0,6,0,3,,,1,,2,182,2,2,2,2,60,71
38,2,6,0,6,0,,2,,8,17000,3,182,,2,2,2,87,71
57,1,1,0,1,0,3,1,3305.1,10,150000,9,501,,2,2,2,51,
53,2,1,0,1,0,3,1,,9,,4,501,2,,2,2,44,50
60,,4,0,1,0,3,1,,9,30000,5,,,2,2,2,,50
56,2,6,,,,2,2,,7,16000,3,147,,2,2,,320,
,1,6,0,2,0,2,2,33632.6,7,9000,,147,2,2,1,2,508,
51,1,1,0,6,,3,1,3305.1,11,230000,9,501,2,2,2,2,129,130
51,2,,0,1,0,3,1,3305.1,,,9,501,2,,2,,119,130
,2,6,0,9,,3,1,,10,0,,501,2,2,2,2,223,130
42,1,1,0,1,2,4,1,3305.1,9,150000,9,501,2,2,2,2,139,138
38,2,1,0,1,2,4,,3305.1,9,100000,8,501,2,,2,2,113,138
30,,1,,,0,2,,33632.6,10,,9,501,2,2,2,2,73,73
29,1,,0,1,,2,2,33632.6,10,150000,9,501,2,,2,,52,
40,1,1,0,1,2,4,2,3305.1,10,175000,9,501,,,2,2,67,67
38,,1,,1,2,4,2,,12,115000,8,501,2,2,2,2,54,67
,,1,,1,0,2,1,33632.6,9,200000,,501,,,2,2,70,71
69,1,1,0,1,0,2,1,33632.6,9,98000,8,,,2,2,2,56,
45,2,,0,1,2,3,1,3305.1,9,200400,,501,,2,2,2,58,58
21,1,6,0,7,0,6,,33632.6,7,,,,,2,2,,61,61
25,2,6,0,7,,6,2,33632.6,10,0,0,86,2,2,2,2,98,61
,2,6,0,9,0,6,,33632.6,4,0,0,86,,2,2,2,28,61
52,2,2,0,,,6,2,33632.6,,22900,4,86,2,1,2,2,,61
48,1,4,0,7,0,,,,5,0,0,86,2,2,,2,,61
40,2,4,0,,,3,2,3305.1,10,150000,,,,,2,2,55,55
,2,6,,6,1,3,2,3305.1,,130000,,501,,2,2,2,72,55
42,2,4,0,6,1,2,,3305.1,10,100000,8,501,2,2,,2,51,52
16,,6,0,,1,2,,3305.1,4,,0,501,2,2,2,2,,52
71,1,1,0,,0,2,2,3305.1,7,29100,,366,2,2,2,2,113,113
65,2,,0,1,0,2,,3305.1,8,27000,4,366,,,2,1,105,113
64,2,1,0,1,,,1,33632.6,10,145000,9,,2,,,2,,71
65,1,,0,1,0,2,1,33632.6,,572000,9,501,2,,,2,58,71
56,2,1,0,,0,,1,3305.1,7,,9,501,2,,,2,186,187
60,1,1,,,0,4,1,,8,45000,6,501,2,2,2,2,188,187
27,1,5,0,,0,4,,3305.1,9,125000,,501,2,2,1,,244,187
24,,6,0,1,0,4,1,3305.1,4,7300,2,501,1,,2,,229,
,1,1,0,6,1,3,1,,9,30000,,319,2,2,2,2,59,59
,2,1,0,6,,3,1,3305.1,9,,5,319,,2,2,,51,59
87,1,1,0,6,0,2,,,10,,8,501,,2,,1,110,110
81,2,1,0,6,0,2,1,,1,10400,,,2,2,2,2,,110
39,1,,0,,,4,1,,12,573700,9,501,,2,2,,118,118
39,2,1,0,,,,1,3305.1,9,0,0,501,2,,2,2,109,118
64,1,1,0,1,1,4,,,,538000,9,501,2,2,2,,72,72
57,2,1,0,1,1,,,3305.1,9,0,0,501,2,,,2,71,72
16,2,6,0,1,1,4,1,,4,,0,501,2,2,2,,68,72
20,,6,0,1,1,,1,3305.1,6,,2,501,1,,2,2,107,72
48,2,1,0,,2,4,1,3305.1,10,568900,9,501,2,2,2,2,57,57
48,1,1,,6,2,,1,3305.1,12,300000,9,501,2,2,2,2,55,
15,,6,,6,2,4,1,3305.1,4,0,0,501,2,2,2,2,58,57
15,2,,0,,,4,1,3305.1,,0,,,,2,2,2,59,57
66,1,1,0,1,,2,1,3305.1,12,32000,5,501,,2,2,2,,103
64,2,1,0,1,0,2,1,3305.1,11,285000,,501,,,,2,110,103
51,2,4,,1,0,2,,3305.1,10,85000,8,,2,2,2,2,115,103
,1,1,0,6,0,,2,,6,39500,5,501,2,2,2,2,111,
54,2,1,,6,0,,2,33632.6,7,52000,6,501,,2,2,2,84,110
,2,3,0,6,0,3,2,33632.6,1,,2,501,,2,,2,133,110
26,2,6,0,6,0,2,1,3305.1,,115000,8,501,2,2,,2,133,133
,1,6,0,6,0,,1,,6,0,,,,2,2,2,,133
29,1,6,0,6,0,2,1,,9,36000,5,274,2,2,2,2,140,133
,1,1,0,6,0,2,,3305.1,10,7800,2,90,2,,2,2,,93
71,2,1,0,6,0,2,,3305.1,10,6000,2,90,,2,2,2,93,
80,2,,,8,0,2,1,3305.1,7,12200,3,501,2,2,,2,64,64
94,1,1,0,,,2,1,3305.1,11,93100,8,501,,,2,2,,64
83,1,1,,1,0,2,1,3305.1,8,385700,9,501,2,,2,1,55,55
85,,1,,1,0,2,1,3305.1,9,57000,7,,2,2,2,1,60,55
44,,,0,6,2,4,,3305.1,9,43000,6,501,,2,,2,99,100
50,1,1,0,1,2,4,1,,,210000,9,,2,2,2,2,,100
15,,,0,,,,1,3305.1,4,0,,,2,2,,2,100,100
44,1,1,0,6,2,4,2,3305.1,10,140000,9,501,2,,2,,94,94
,2,1,0,6,2,4,,,,0,0,,2,2,2,2,88,94
57,2,1,0,1,0,,1,,9,0,,501,2,2,2,2,,39
57,1,1,0,1,0,2,1,3305.1,,953000,9,501,2,2,2,2,,39
,2,4,0,,0,2,,33632.6,4,11400,3,74,,,2,2,,61
48,,4,0,6,,,,33632.6,3,,0,74,1,2,2,2,90,61
84,1,1,0,6,0,,1,3305.1,12,81300,,501,2,,2,1,69,69
81,2,1,,6,0,2,1,3305.1,10,18100,,501,2,2,2,2,60,
34,,1,0,1,1,3,,33632.6,9,72000,7,501,2,2,2,2,,66
34,2,1,,,1,3,,33632.6,10,,9,501,2,2,2,2,,66
81,1,1,0,6,0,2,1,3305.1,9,,6,501,,2,2,2,60,
73,2,1,,6,0,2,1,,,41400,6,501,,2,2,2,46,60
41,1,1,0,6,,,2,3305.1,9,130300,9,501,2,2,2,2,85,
39,2,1,0,,2,,2,3305.1,7,10,1,,,,2,,78,
79,2,3,1,8,0,2,1,3305.1,4,37100,,338,2,2,2,1,155,155
43,2,6,1,8,0,2,1,3305.1,10,14440,,338,,2,2,2,136,155
66,1,1,0,1,0,,1,3305.1,,461500,9,501,2,2,2,2,88,88
58,2,1,0,1,0,,1,3305.1,,30000,5,501,2,2,2,2,93,
78,1,1,0,,,,1,33632.6,,,9,501,,2,2,2,86,
75,1,1,0,1,0,2,1,,12,82000,,,2,2,2,2,86,
49,,,,1,1,3,1,,9,196000,9,501,2,2,1,2,80,
33,2,1,0,6,1,3,1,3305.1,,0,0,501,2,,2,2,85,80
43,1,1,0,1,,,2,33632.6,7,45000,,446,,2,2,2,65,65
35,2,1,,1,,4,2,33632.6,8,70000,7,446,2,2,,,62,65
62,1,1,,6,0,,1,3305.1,10,15000,,501,2,,2,2,73,73
61,2,,0,6,0,,,3305.1,10,9000,2,501,2,2,2,2,80,73
28,2,1,0,,0,,1,3305.1,11,55000,7,501,2,2,2,,136,
29,1,1,0,6,0,4,1,,,,7,501,2,,2,2,110,
78,1,,0,1,,2,2,3305.1,9,,7,501,2,2,2,,57,
78,2,1,0,1,0,,2,3305.1,7,,7,501,2,2,2,2,64,56
67,1,1,,6,0,2,1,3305.1,11,66760,7,434,2,,,2,,45
61,2,1,0,6,0,2,,3305.1,10,,0,434,,,2,,,45
36,,,0,1,0,,,,,154500,9,501,2,2,2,2,241,242
46,1,,,6,0,,,33632.6,11,,9,501,,2,2,2,317,242
,1,1,,1,0,2,1,3305.1,9,220000,9,501,2,2,2,,49,49
,2,1,0,6,0,2,1,3305.1,10,141500,9,501,2,2,2,2,,
75,1,1,0,1,0,2,1,3305.1,12,162490,9,501,2,2,,2,106,106
76,,,0,,0,2,1,3305.1,9,9400,,501,2,1,2,2,119,
40,1,1,0,6,2,,1,3305.1,12,310900,9,501,2,2,2,,112,
,2,1,0,6,2,,1,3305.1,10,,9,501,2,2,2,2,104,112
,1,1,,6,0,2,,3305.1,9,0,0,,,2,2,2,34,
,,1,0,6,0,2,1,3305.1,9,4000,2,23,2,2,,2,32,34
40,2,1,,1,2,4,1,3305.1,12,0,0,501,2,2,2,2,85,86
41,1,1,0,1,2,4,1,,10,578000,9,501,2,2,2,2,104,86
45,,1,0,1,2,5,1,3305.1,10,300000,,,2,2,2,2,38,
45,2,1,0,,,5,1,,10,85000,8,501,,2,,2,41,38
15,,,0,9,,5,1,3305.1,3,,0,,2,2,2,2,44,38
,2,3,0,,2,5,,3305.1,5,14000,3,,1,,2,1,54,38
,1,1,0,1,0,2,1,3305.1,9,124000,,501,2,2,,,,
68,2,,0,1,,2,1,3305.1,8,7000,2,501,,2,2,2,79,84
65,,,,1,,2,2,33632.6,7,30000,5,,2,2,2,2,62,62
70,1,,0,1,,2,2,33632.6,8,18000,3,,2,,2,2,54,62
59,2,1,0,1,0,3,1,3305.1,7,61000,7,501,2,2,2,2,54,54
60,1,1,0,1,0,,1,3305.1,5,130000,9,501,2,2,2,1,56,54
34,1,6,0,1,0,3,1,3305.1,7,14000,,501,2,2,2,2,68,54
85,2,1,0,1,0,3,1,,9,39400,5,302,,,2,2,60,60
90,1,1,0,,0,3,1,3305.1,,20000,4,302,1,1,1,1,56,60
19,1,6,0,1,0,,1,3305.1,7,,1,,2,2,2,2,72,60
59,1,1,0,1,0,2,1,3305.1,7,152500,,501,2,2,2,2,237,
60,2,1,,,0,2,1,,10,,9,501,2,2,2,2,235,236
44,1,1,0,6,2,6,1,3305.1,12,,,501,2,,2,2,105,105
,2,1,0,6,2,6,1,,10,150000,,501,2,2,2,2,,105
73,,1,0,6,2,6,1,,9,0,,,2,,,2,109,105
72,2,,0,,,6,,3305.1,9,8100,2,501,2,,,2,110,105
74,1,1,,1,0,2,,33632.6,7,385700,9,501,2,,2,2,,53
73,,1,0,1,0,2,1,33632.6,9,,4,501,2,,2,2,58,53
61,1,1,0,,0,,1,3305.1,9,102000,,501,2,2,2,2,230,229
56,2,1,,,0,2,1,3305.1,9,150000,9,,2,2,2,2,229,229
34,1,1,,6,0,2,1,33632.6,10,265000,9,501,2,2,2,,85,85
32,2,1,0,,0,2,1,33632.6,10,,8,501,,,2,2,75,85
,1,,0,6,2,4,,,12,250000,9,501,2,2,2,2,82,83
38,2,1,0,,2,4,1,3305.1,11,160000,9,,2,2,2,2,,83
52,1,1,0,,1,4,1,,9,667000,,501,2,2,2,2,,123
54,,,0,,,,1,,10,,8,501,,2,2,2,111,123
19,2,6,,,1,4,1,3305.1,5,0,0,501,2,2,2,2,103,123
,,6,0,6,,4,1,3305.1,4,0,0,501,,2,2,,119,123
53,2,4,0,1,1,2,2,3305.1,8,308000,9,501,2,2,2,2,43,43
48,2,1,0,6,1,3,2,33632.6,3,,0,127,2,2,2,2,,202
50,1,1,0,6,1,3,2,,3,26000,4,127,2,2,2,2,202,202
,1,1,0,6,,3,1,3305.1,10,190000,9,501,2,2,2,2,52,
44,,,,,1,3,,3305.1,9,42100,6,501,2,2,2,,57,
15,2,6,0,6,1,,1,3305.1,4,,,,2,,2,,54,52
68,2,1,,,0,2,1,,,76000,7,,2,2,,2,89,90
72,1,,0,1,,,,3305.1,10,98000,,501,2,2,2,2,96,90
44,1,1,0,6,2,,2,,9,307000,9,501,2,2,2,2,68,68
44,2,1,0,6,2,4,2,3305.1,10,0,0,501,2,2,2,2,62,68
16,2,,0,6,2,4,,3305.1,4,0,0,501,,2,2,2,59,68
,2,,0,6,2,4,,,11,90000,8,501,2,2,2,,236,
,1,1,,6,2,4,2,3305.1,10,200000,9,501,2,2,,2,255,236
42,,1,,6,2,4,2,,10,,9,501,2,2,2,2,71,
37,2,1,0,6,2,,2,,9,,1,501,2,2,2,2,64,70
,,1,,,,2,,,10,,1,501,2,2,2,2,93,93
,,,0,1,0,2,,3305.1,10,,9,501,2,,2,2,94,93
33,1,,0,1,2,4,2,3305.1,12,122000,9,501,,2,2,2,106,
38,2,1,0,6,2,4,2,3305.1,11,,9,501,2,2,2,2,91,
22,,6,,6,0,,,,9,41000,6,485,2,2,,2,,58
61,2,4,,6,0,2,2,,,41000,6,,2,2,2,2,,58
38,2,6,0,9,,3,2,3305.1,8,30000,5,147,2,,2,2,54,55
57,2,6,1,1,2,3,2,3305.1,5,50000,6,379,2,2,2,2,90,55
78,1,1,0,1,0,2,,33632.6,11,211700,9,,2,2,2,2,54,
70,2,1,0,6,,,1,33632.6,9,16200,3,501,2,,2,2,,
36,1,1,0,1,2,4,,3305.1,9,160000,9,501,,2,2,,165,165
34,2,1,0,1,2,4,2,3305.1,9,0,0,,,2,2,2,163,165
34,1,1,0,1,0,2,2,3305.1,9,571000,,501,2,2,2,2,,126
29,,1,0,1,0,2,2,3305.1,10,,7,,2,2,2,2,156,126
60,1,1,,6,1,,1,3305.1,9,210000,9,501,2,2,2,,61,61
56,,1,0,6,,3,1,3305.1,10,170000,9,501,2,2,2,2,66,61
,1,6,0,,1,3,1,3305.1,4,0,0,501,2,2,,,64,61
38,,1,0,1,2,4,2,33632.6,,75000,7,,2,2,2,2,107,107
42,1,1,0,1,2,4,2,33632.6,9,150000,9,501,,,2,2,113,107
39,1,1,2,1,0,2,2,33632.6,11,522000,,,2,,2,2,124,124
34,2,1,1,1,,2,2,33632.6,,50000,6,501,2,,2,,73,124
31,2,1,0,6,2,4,1,3305.1,9,100000,,501,2,2,2,2,,99
31,1,1,0,,2,4,1,3305.1,10,,,501,2,2,,2,119,
64,1,1,,1,0,2,1,,11,671200,9,,2,2,2,2,,121
64,2,1,0,,,2,,,9,0,0,501,2,2,2,2,121,121
45,1,1,,6,1,3,,3305.1,12,215000,9,501,2,2,2,2,60,
45,2,1,0,6,,3,1,3305.1,10,,9,501,2,2,2,2,61,59
17,2,6,0,6,1,3,1,3305.1,4,0,,501,2,2,,2,63,59
82,,1,0,1,0,2,1,3305.1,9,137000,9,501,,2,2,,52,52
76,2,1,0,1,0,2,,,,103200,,501,2,2,2,2,57,52
69,2,1,,1,0,,2,33632.6,10,,6,501,,2,,2,164,164
75,1,,0,1,0,2,2,33632.6,9,41700,,501,2,2,2,1,129,
68,2,,0,1,0,2,1,3305.1,11,,0,6,2,2,2,,47,46
69,1,,,1,0,2,1,3305.1,10,1000,1,6,2,2,,2,49,46
45,1,1,0,1,,4,,3305.1,10,200000,9,501,2,2,2,2,38,38
41,2,1,0,,2,4,,3305.1,9,46200,6,501,2,2,2,,,38
15,2,6,0,,2,4,1,3305.1,3,0,0,501,2,2,,2,44,38
79,,1,0,1,0,,1,,10,,4,209,2,2,2,,95,94
77,2,1,0,1,0,2,1,33632.6,5,6900,2,209,,2,2,2,109,94
53,1,1,0,1,,3,1,3305.1,10,157000,9,501,2,2,2,,,208
53,2,1,0,9,0,3,1,3305.1,10,,6,501,2,2,2,2,192,
19,1,6,,9,,,1,3305.1,7,5700,,501,1,,2,2,184,208
41,2,1,,1,2,4,2,3305.1,10,571000,9,501,,2,2,2,57,
45,1,1,0,1,2,4,2,3305.1,,60000,7,501,2,2,2,2,59,57
47,1,1,0,6,1,3,,,12,,9,501,2,2,2,2,,
43,2,1,0,,,3,1,3305.1,10,57000,7,501,2,2,2,2,63,57
48,1,1,0,6,1,3,1,3305.1,,265000,,501,2,2,2,2,67,67
42,2,1,,6,1,3,1,3305.1,9,0,,501,2,2,2,2,,67
,,6,0,,1,3,1,,4,0,0,,,2,2,,75,
47,1,1,,1,1,3,2,3305.1,9,230000,9,501,2,2,2,2,37,37
43,2,1,0,1,1,3,,3305.1,8,6700,2,501,2,2,,2,36,37
25,2,6,0,6,1,2,2,33632.6,5,6000,2,34,2,2,2,,274,274
35,1,6,0,6,,2,2,33632.6,5,33100,5,249,2,2,2,2,,274
49,1,1,0,6,,3,,33632.6,3,15900,3,218,2,2,,2,,109
44,,1,0,6,1,3,,33632.6,9,28400,5,218,2,2,2,1,94,109
,1,1,0,6,1,,2,33632.6,9,140000,9,501,2,2,2,,57,56
37,2,1,0,6,,3,2,33632.6,11,,0,501,2,2,2,2,59,56
,,1,0,1,2,4,1,3305.1,9,571000,9,501,2,2,2,,61,
48,2,1,,,2,4,1,3305.1,10,6000,,501,2,2,,2,63,
,1,6,,1,2,,1,3305.1,3,0,0,501,2,2,2,,65,61
66,2,1,0,6,0,2,2,33632.6,3,,3,124,2,2,2,2,59,59
80,1,1,0,6,,2,2,33632.6,3,7500,2,124,,2,,1,65,59
48,1,,0,6,2,4,,3305.1,10,0,0,,,2,,,58,
45,2,,0,6,2,4,1,3305.1,9,171000,9,501,2,2,2,2,61,59
45,,1,0,6,1,3,1,33632.6,9,,4,123,2,2,2,2,121,120
46,1,1,0,6,,3,1,33632.6,9,0,0,123,2,,,,151,120
59,1,,0,6,,2,,3305.1,9,317300,9,,2,2,2,2,63,63
64,,1,0,6,0,,1,3305.1,11,880,1,,2,2,2,2,68,63
,1,1,0,1,,5,2,3305.1,8,,9,,2,2,,2,114,114
41,2,,,6,2,5,2,3305.1,9,29200,,501,2,2,,2,111,114
18,1,6,0,9,2,5,2,3305.1,4,0,,501,2,2,2,2,94,114
45,1,1,0,,1,3,2,,9,100000,,501,2,2,2,,87,
,2,1,0,6,,3,2,3305.1,9,100000,,,2,2,2,2,91,87
68,2,1,0,6,,,2,,,11500,3,484,2,,2,2,116,116
81,1,,,6,0,7,2,33632.6,,,5,484,2,2,2,,128,116
45,1,,0,6,0,7,2,33632.6,,50000,,484,2,2,2,2,,116
42,1,6,,6,,,2,33632.6,8,70000,7,484,2,,2,2,149,116
44,2,1,0,6,,7,2,33632.6,,40000,6,484,,2,,2,,116
29,1,,0,,0,2,2,33632.6,9,147000,9,501,2,2,2,2,44,44
28,2,1,,1,0,2,2,33632.6,7,,,501,2,2,2,2,49,
50,1,1,0,,3,6,2,,10,40000,6,147,2,2,2,,,
50,2,,0,6,3,,2,3305.1,9,0,0,147,2,,2,2,56,63
19,1,6,0,6,3,6,,3305.1,,10000,2,,2,2,2,2,52,63
17,1,,,6,3,6,2,3305.1,4,1700,1,147,2,,,,62,63
67,1,,0,6,0,2,1,3305.1,9,7700,2,61,,,2,,,112
66,,,0,,0,,1,,7,1700,1,61,2,2,,2,,112
,2,1,0,1,3,,,33632.6,11,177000,9,501,2,2,2,2,138,138
42,1,,0,,,5,1,,,180000,9,,2,,2,2,144,
28,2,6,,1,3,5,1,33632.6,9,2400,1,18,2,2,,2,168,138
58,,1,0,1,0,2,1,33632.6,5,99000,8,501,2,,2,2,183,
65,,1,0,1,0,2,1,33632.6,,8000,2,501,2,,2,,150,183
,1,1,0,,,2,1,33632.6,11,,8,501,2,2,,2,,43
74,2,1,0,,0,2,1,33632.6,8,41600,6,501,2,,2,,49,43
59,2,1,0,6,0,3,1,3305.1,10,60000,7,501,2,2,2,2,89,
,1,1,0,6,0,3,1,3305.1,,48000,6,,,2,2,,84,89
23,2,6,,6,0,,1,3305.1,9,0,0,501,2,2,2,2,,
51,1,1,,6,,4,2,3305.1,10,159000,9,501,2,2,2,,92,92
,,1,,6,,4,2,,,0,0,501,,2,2,2,92,92
,2,6,,6,,4,2,,7,10000,2,,2,2,,2,77,92
86,1,1,0,1,0,3,1,3305.1,8,,6,464,1,,2,2,37,37
83,2,1,0,1,0,3,,3305.1,4,7500,2,464,1,1,2,2,,37
55,1,,,1,0,3,,3305.1,,35000,5,,2,,2,,53,37
41,2,1,0,,,4,1,,,244000,9,501,2,2,2,2,,52
,1,1,0,1,2,4,,33632.6,,382000,9,501,2,2,,2,,52
43,,1,0,1,0,2,2,33632.6,11,,9,,,2,,2,118,119
,2,,0,1,0,,2,33632.6,,589000,9,501,2,2,,2,,119
55,2,1,0,1,2,4,1,,9,,3,,2,,2,2,99,
54,1,1,0,1,2,4,1,3305.1,12,300000,,501,2,2,,2,89,99
16,1,6,,,2,,1,3305.1,4,0,,,2,,2,2,93,99
47,2,1,0,1,0,3,1,3305.1,9,0,,501,,2,2,2,100,
49,1,1,0,6,0,,1,,,715000,9,501,2,2,2,2,91,100
19,1,6,,1,0,3,1,,5,3500,1,,2,,2,2,,
73,1,1,0,,0,2,,33632.6,10,119000,8,501,,2,2,1,,82
67,2,1,0,,0,,1,33632.6,12,122000,9,501,2,,2,,91,82
38,2,1,0,6,2,4,,3305.1,12,30400,5,501,,,2,2,63,63
40,,1,0,6,2,4,1,3305.1,12,574000,,501,2,2,2,,,
42,1,1,0,6,1,3,1,3305.1,,,9,,,2,2,2,117,117
38,2,1,0,6,1,,,3305.1,9,0,,501,,,2,2,108,117
75,2,1,0,1,0,2,1,3305.1,9,,8,,,2,,2,97,97
74,1,1,0,1,,2,1,3305.1,9,,6,501,2,2,2,,,97
53,2,1,4,,0,2,1,3305.1,7,137500,9,501,2,2,2,2,53,
,1,1,0,6,0,,1,,9,,9,501,2,,2,2,,53
32,1,,0,1,0,2,2,33632.6,11,,7,501,2,2,2,,,390
30,2,1,0,1,,,2,33632.6,9,176000,9,501,2,,2,2,433,390
